Voll,Demand_Segment,Cost_of_Demand_Curtailment_per_MW,Max_Demand_Curtailment,$/MWh,Rep_Periods,Timesteps_per_Rep_Period,Sub_Weights,Time_Index,Demand_MW_z1,Demand_MW_z2,Demand_MW_z3,Demand_MW_z4,Demand_MW_z5,Demand_MW_z6,Demand_MW_z7,Demand_MW_z8,Demand_MW_z9,Demand_MW_z10,Demand_MW_z11,Demand_MW_z12,Demand_MW_z13,Demand_MW_z14,Demand_MW_z15,Demand_MW_z16,Demand_MW_z17,Demand_MW_z18,Demand_MW_z19,Demand_MW_z20,Demand_MW_z21,Demand_MW_z22,Demand_MW_z23,Demand_MW_z24,Demand_MW_z25,Demand_MW_z26,Demand_MW_z27,thi
2000.0,1.0,1.0,1.0,2000.0,1.0,168.0,168.0,1,560.1690727,4816.740347953547,6008.832839678445,2442.565404724497,262.5297415441169,301.7066685670868,3103.218093084793,5072.745847418498,16567.805489669347,3876.422540180143,6213.257885439449,1019.9240557383451,2446.746674604504,3095.2887467152877,690.9930469558126,1130.0397799017862,1467.7867856977773,171.97999959877814,101.90997704230156,5197.843043634795,29208.93258940257,1058.142961283127,8046.280092,256.2083608550573,50.82543962014385,863.7647489928834,682.7954011963501,74.78279944475001
,2.0,1.0,0.0,1800.0,,,,2,551.3758039553509,4746.182730401469,5670.1848942963625,2408.885984770552,258.9486403401487,296.3251673322687,3052.626195148039,5009.534970116583,16271.097013480903,3808.0679194911495,5992.435459280445,983.6680157270948,2439.465796860948,3086.2876547861824,688.9368272748088,1126.6716468882266,1466.007479678374,171.7724569111429,101.78789647703988,5191.463713155461,28130.677789616955,1045.455915737049,8106.561395211166,258.1350424782526,51.22716580975359,866.0858392500314,684.6328989730481,73.606461334825
,3.0,1.0,0.0,1100.0,,,,3,536.5105847159041,4576.930135214221,5345.657704288366,2337.0698953211686,251.25946161407057,288.0528349664163,2971.6763343166576,4842.375928654322,15690.922698828934,3694.071552780408,5718.730983732975,938.747630535618,2392.4841057589315,3027.0197840866217,675.6818664028992,1104.9726763710817,1440.4400353304527,168.78994363895012,100.02069778171484,5100.850958338766,26794.67717631111,1020.8016908459356,8006.588074,254.9437118,50.60151784058183,853.3553428,674.5778911390872,73.5020559379842
,4.0,0.0,0.0,400.0,,,,4,512.8034857915653,4313.4432163672345,4964.029238379602,2216.2856078018176,238.3090917113821,275.76723520281604,2848.718379775822,4562.331921123966,14760.642377925498,3522.094799787706,5348.758092773141,878.0153547955182,2298.012733092769,2907.642534637664,648.9980474127148,1061.336896621492,1388.7445789150538,162.7301810875577,96.42940175195696,4917.749626791505,25043.92386,980.113175821348,7705.801939,245.3699230821079,48.69890319147467,823.0410120996024,650.6230046168153,73.41182168306
,,,,,,,,5,581.4533267249403,4763.058350558856,5410.494011818757,2468.0735220215274,265.4306167783173,314.9808317302101,3258.182172215145,5025.312867361206,16253.959587457311,3984.7302712793726,5868.547412591976,963.3395194304744,2607.590980409447,3299.589299162731,736.4253687,1204.3209609831993,1588.9546593006446,186.17929167946133,110.32569758368766,5626.689881800294,27379.57577173037,1118.388513796665,8696.017106576608,276.90023885801253,54.94102555303117,939.2297268920308,742.4846340355039,72.84091566391508
,,,,,,,,6,585.6876923252039,4627.069528479395,5209.390011577026,2423.244436951654,260.6722546204639,319.4480084526293,3308.4198928154124,4850.107076706291,15701.11547834644,3998.4670964471416,5690.7197146108265,934.153517336814,2612.9407430817696,3306.6559090974965,737.9273126407347,1206.7993145384153,1610.314994418792,188.67035724010924,111.79516197225796,5702.285192780784,26309.44234443364,1132.6192538155308,8596.505226991634,273.73255956278626,54.31508056716272,947.823574979946,749.2821782188623,71.99470889912
,,,,,,,,7,586.7428729659573,4524.828112,5164.360384142737,2372.020721,255.17345054001652,318.2134818130126,3297.611004980177,4696.529883090789,15200.174274832743,4009.651481791819,5659.037265974564,928.9499834,2577.490771748968,3261.867567279322,727.9036748057197,1190.428292076027,1602.6930782453005,187.7662691601066,111.25204761906184,5675.359180096673,25607.19499879012,1127.763663059104,8347.585260490234,265.79166502422004,52.719490054347965,936.2909279,740.1706397727875,71.31422627877001
,,,,,,,,8,592.0943845830662,4534.109973446663,5501.259243975692,2364.476536431404,254.32168437443727,318.8849877484555,3304.5254693051897,4731.254619319381,15160.034090548748,4060.766076266869,5899.430098,968.4100658606664,2560.2966623143457,3239.776808551562,723.0445553552038,1182.5045273445596,1592.4389045487962,186.5609365559619,110.53745916750668,5639.135974032541,25989.500903332937,1127.7478499461618,8177.377154222631,260.3757969808142,51.63030989,922.2625667,729.0794136814134,71.02295065949501
,,,,,,,,9,590.2055395456123,4536.951390218721,5756.079247,2342.4643959663763,251.9100795135396,317.0506847196183,3281.655225580889,4753.727911270644,15178.801532976106,4049.0879027375,6033.815536381374,990.4689271,2511.687025097194,3178.0508750731783,709.3128791534773,1160.051802,1561.4905293801162,182.9242999524466,108.38446694224088,5529.632929732207,26171.56047276129,1115.460631869049,7956.131747234377,253.3233210735416,50.24620668507322,899.9368633,711.4246291520923,70.880482228874
,,,,,,,,10,589.8466647,4549.526002641366,5909.885923034839,2331.690319303099,250.73457522955923,316.6332777185682,3270.679167534842,4754.760476418317,15213.367864576843,4039.240361162189,6112.270612814481,1003.350515130692,2480.3193128412217,3138.322649616386,700.4578351297869,1145.5692156938446,1539.294274108045,180.32056568864223,106.8347709,5451.060002030932,26285.188412152733,1110.5785280209282,7814.4170731342465,248.8092400994005,49.34805179682703,887.6299189,701.7014426076754,70.91708319306188
,,,,,,,,11,597.9022807133509,4681.399838697372,6071.365296420465,2376.7432452398607,255.55343690088608,320.1094397711083,3305.8435366774565,4830.458525,15610.17118132481,4072.877677721623,6243.915887146557,1024.9590593690443,2493.0054723410167,3154.498526897804,704.0292342839285,1151.4240386478102,1548.1225343627948,181.351139694546,107.44491549197176,5482.346628066537,27009.94399956702,1122.3673402190368,7857.342161175733,250.17142189438428,49.61351532172259,895.0743547699793,707.5852305610764,70.91623718689
,,,,,,,,12,616.6639633789815,4867.37870030142,6314.791063717041,2464.3085659663607,264.9514361999096,329.0035995686558,3400.186688311921,4984.798802904505,16229.949379739845,4179.924047591074,6466.272404269602,1061.461493564757,2559.304882635337,3238.436015759916,722.7541359619352,1182.0412887961756,1588.583471902764,186.0910388684207,110.25779408112216,5625.627497,28198.08502926621,1154.391290756501,8078.001013242971,257.20305645766376,51.01407762577831,919.8491753336178,727.1693129,71.46301420750899
