Voll,Demand_Segment,Cost_of_Demand_Curtailment_per_MW,Max_Demand_Curtailment,$/MWh,Rep_Periods,Timesteps_per_Rep_Period,Sub_Weights,Time_Index,Demand_MW_z1,Demand_MW_z2,Demand_MW_z3,Demand_MW_z4,Demand_MW_z5,Demand_MW_z6,Demand_MW_z7,Demand_MW_z8,Demand_MW_z9,Demand_MW_z10,Demand_MW_z11,Demand_MW_z12,Demand_MW_z13,Demand_MW_z14,Demand_MW_z15,Demand_MW_z16,Demand_MW_z17,Demand_MW_z18,Demand_MW_z19,Demand_MW_z20,Demand_MW_z21,Demand_MW_z22,Demand_MW_z23,Demand_MW_z24,Demand_MW_z25,Demand_MW_z26,Demand_MW_z27,thi
2000.0,1.0,1.0,1.0,2000.0,1.0,168.0,168.0,1,537.7411168149882,4623.888501215783,5768.252192568653,2344.7703784098603,252.01861953566544,289.62698728823574,2978.971964614176,4869.644095188566,15904.466456575674,3721.218981008171,5964.492502440538,979.088506492894,2348.784239303743,2971.360092092192,663.3271825824093,1084.7954356568684,1409.019783162678,165.0942930568684,97.82972237755487,4989.732670725884,28039.470217718288,1015.7772098714454,7724.124471991329,245.95033323238383,48.79049914506346,829.1814800273823,655.4577527966987,80.024344403779
,2.0,1.0,0.0,1800.0,,,,2,524.2522674352462,4512.706289,5391.254506069447,2290.386938363388,246.2103176703598,281.74820105934566,2902.4599791255614,4763.103582057882,15470.681596443386,3620.739660716628,5697.652770489613,935.2789584691644,2319.462454030071,2934.4655484920145,655.0463245349631,1071.2478880991775,1393.8909538378184,163.32254584367286,96.780698650087,4936.082801250277,26746.86032630338,994.0273591931538,7707.779634244943,245.43674269514372,48.70717510161067,823.4809394304772,650.9541170878996,78.80944774637062
,3.0,1.0,0.0,1100.0,,,,3,499.7569127408999,4263.3874137201965,4979.453280086549,2176.968859549851,234.04692546686724,268.3197677922957,2768.1015674456703,4510.6488359714085,14616.015619105088,3441.009082121084,5326.969164531007,874.4386989638609,2228.586918017449,2819.6537127069128,629.3942620485865,1029.2764935824605,1341.7626521316986,157.22698402936405,93.16877720138412,4751.417026824738,24959.107098722157,950.8716436750155,7458.096543184156,237.4787860020109,47.13505950568268,794.8962121926961,628.3659146397891,77.926627028091
,4.0,0.0,0.0,400.0,,,,4,493.7527790823812,4153.19832,4779.614998351166,2133.950350207293,229.45588236683616,265.5224516484647,2742.8881741437363,4392.840781247804,14212.282866782643,3391.2485850254857,5150.051132880879,845.3969864071869,2212.6413036756226,2799.6232900784607,624.8876975444646,1021.9081125016622,1337.1525628700736,156.6847367048111,92.84703871851742,4735.054679,24113.53929193836,943.7018619911432,7419.530537368145,236.2544030643826,46.88973350471316,792.4649466757555,626.4522874,77.20528765965199
,,,,,,,,5,502.1183308788456,4113.174349404881,4672.272214429305,2131.323186925309,229.21457688025035,272.0040323408812,2813.627369245056,4339.646182,14036.22729995502,3441.043366432918,5067.827624431162,831.8989837,2251.8045224243847,2849.3848006910466,635.9455866253255,1040.0002940517245,1372.153575703297,160.77650756398543,95.27257404440162,4858.969760712985,23643.83563528152,965.7926922,7509.510040027164,239.1192540568453,47.44472992,811.0787936069638,641.1781101072966,76.8774530837545
,,,,,,,,6,540.7183545894353,4271.80126,4809.410940994351,2237.1867496729965,240.65773355406745,294.92066125143776,3054.398076271686,4477.713895075384,14495.577485955064,3691.463176710255,5253.783954888839,862.4288327162428,2412.318096748353,3052.7695319365857,681.2689553260249,1114.1407754126876,1486.6743583017833,174.1841709557855,103.21148425146345,5264.461430970455,24289.39272766683,1045.6562897336696,7936.462081189557,252.7152630042982,50.14474672853732,875.0492978084695,691.7519897357358,76.460130286052
,,,,,,,,7,540.0572278,4164.798992962221,4753.445300767579,2183.2850361030623,234.86994499347577,292.89404054942645,3035.228444458077,4322.838888478971,13990.73488353112,3690.613662896593,5208.761995272854,855.0357846,2372.406355366253,3002.329021618784,669.9862219,1095.708926171092,1475.170846858407,172.8261824101818,102.40000379899595,5223.785216,23569.695311463704,1038.030363063943,7683.389031306091,244.64329502874017,48.52473367799291,861.7926287864914,681.2771355378839,75.944551726817
,,,,,,,,8,558.3827505173191,4275.9547532340575,5188.038171,2229.852108588957,239.8415613030916,300.7288722777673,3116.378180151953,4461.874722209423,14296.878595424929,3829.561283,5563.538669835751,913.2724279841146,2414.522970776175,3055.3160653518235,681.8771096,1115.1771536269384,1501.771404535246,175.9388563810817,104.24387072782496,5318.064716892615,24509.75617543534,1063.5381161170033,7711.787962,245.55097543893208,48.69067364047151,869.7523944291719,687.5683657152946,74.924542083764
,,,,,,,,9,565.6682024216304,4348.3311582523775,5516.774721146941,2245.078257183263,241.4371135181483,303.86954863210565,3145.222957160048,4556.095363727408,14547.754642702275,3880.7502165297474,5782.964339569341,949.2909503,2407.265586877233,3045.925877095572,679.8237468495506,1111.8235490508755,1496.5727728222864,175.31936418793796,103.87846686909296,5299.742733389474,25083.49816335765,1069.0862220426477,7625.361746269964,242.79160065740712,48.15725964878803,862.5226868469798,681.8477024813465,74.447811138864
,,,,,,,,10,580.2312903121546,4475.361989473534,5813.546028029979,2293.680313108233,246.64723023402348,311.4716862550926,3217.36225216652,4677.250837309046,14965.36743,3973.394759849141,6012.631547568794,986.9944154462628,2439.886434,3087.163341553101,689.0393348117501,1126.8947405181768,1514.2014972456116,177.38107335462783,105.09320585094852,5362.199649208561,25856.70090413848,1092.4744528868953,7687.030499153927,244.75328091853265,48.54360545205574,873.1602363,690.2626696455627,74.04491250810328
,,,,,,,,11,577.8859055005465,4524.677480019076,5868.110132914215,2297.1754193328247,246.99810328712744,309.3929216003221,3195.1715978683046,4668.746029159979,15087.579022738772,3936.5272231024064,6034.884131915244,990.6458182728294,2409.545457968072,3048.8932663738065,680.4599759472696,1112.8770447157588,1496.2949991237049,175.27992609578723,103.8479100739134,5298.810437130608,26105.71400912922,1084.7930968466617,7594.296653662636,241.7962656026498,47.95257043099398,865.1093509,683.8969257547271,73.74154172910201
,,,,,,,,12,588.6611303277373,4646.350066821897,6028.035147,2352.4038245551988,252.91993886067925,314.0634807695985,3245.7835354924564,4758.438099245241,15492.944155013116,3990.112866424908,6172.63769,1013.2603163275668,2443.086339617238,3091.377993105965,689.9337271,1128.3645591094528,1516.4455809387675,177.64060783429454,105.25096575385273,5370.166636,26917.60438773073,1101.9701529722615,7711.177382878493,245.52341458141655,48.69751822900365,878.0786415925993,694.1484099943469,73.885549713242
,,,,,,,,13,700.3406492639419,5529.875085571219,7174.649834543962,2809.563446724253,302.0508176718828,372.4112209924519,3851.100923644898,5645.4443628143545,18452.174247898463,4725.702723805815,7325.096479,1202.440852469308,2895.640205,3664.0783064997386,817.7340266078505,1337.389463693815,1796.5194152800038,210.4473138062013,124.68637681468093,6361.987734234112,32317.224694131924,1308.915105971006,9162.668075,291.7412001184522,57.86578324127922,1042.015128253384,823.7408631481586,76.8255498483
,,,,,,,,14,732.1140002666301,5755.8416688164725,7487.1643176177695,2940.5589351617746,316.1235794954322,388.69392330472016,4018.734257799424,5883.191198,19213.463298535065,4929.284023,7644.441937034782,1254.8614746365452,3010.5883438790684,3809.5380234098566,850.1951347526588,1390.4770702009305,1866.8171623337355,218.69045594613092,129.57517272547733,6610.948618248183,34030.78930177798,1367.2389366195544,9565.490323711863,304.56046106359145,60.40589514318633,1083.5405918096608,856.5778543543356,77.85726486875
,,,,,,,,15,765.1922633874836,5993.028268634012,7816.184250011307,3068.9772946417847,329.91058985728114,406.0241388318435,4196.063589916564,6119.733966,20010.603875252647,5147.588959285616,7964.735972002721,1307.4419050444096,3123.5773692511866,3952.552347421524,882.1139233010509,1442.668742245323,1941.1329935858005,227.39267578708672,134.72739438639914,6874.168505556543,35821.592883109624,1427.9020505017709,9984.45619147058,317.8986298364936,63.05045731166253,1124.9843238712265,889.3324384,79.05834572709
,,,,,,,,16,796.7660002,6197.769239834085,8069.399385711679,3183.0838040152867,342.1748531815834,422.9862726458017,4370.104575169183,6304.713752,20695.245511052923,5357.692086825183,8238.432686,1352.3616385434093,3231.674592716614,4089.4560355662848,912.636152660234,1492.586142261128,2017.8517504254692,236.37569572392056,140.04939240084025,7145.834003449761,37351.43276132538,1485.532908533701,10375.896567384803,330.37230053975355,65.51839205864519,1166.8263852944867,922.4198495971624,79.89139369864
,,,,,,,,17,810.5508974555333,6178.244940019976,8140.470752740961,3194.3265749134825,343.40099419921785,430.5591501126614,4444.4373832212905,6305.246821221074,20653.712148437506,5459.9082021637605,8315.918521672687,1365.0854459187758,3251.165028663662,4114.257349290588,918.1404249774222,1501.5900248952248,2046.3622858741048,239.71176251855815,142.02254524157146,7246.839435028999,37637.37778976899,1506.382432768097,10469.200320249753,333.3373700446949,66.10287820159174,1176.936048,930.4194925150936,80.29152315634
,,,,,,,,18,836.8709636523399,6272.222304691708,8458.569032,3249.850333816641,349.3734803125762,444.17221693449767,4580.283712493555,6402.465754222125,20947.38160853845,5654.350303260842,8547.552120950766,1403.1071773654808,3325.2760499827614,4208.046518500077,939.0707355965116,1535.8227863927546,2103.775708935545,246.43589611181903,146.00546653410544,7450.186795195245,38403.855451184456,1552.697051562369,10702.785211481598,340.7696476549207,67.57182367457304,1203.598974398741,951.4916120805352,81.261153022386
,,,,,,,,19,825.2383377794051,6173.682856574356,8546.117690203793,3199.5677802739096,343.9702511843197,439.2804510400118,4523.599076289809,6355.024073829565,20572.61224777508,5603.149152633206,8550.758123248417,1403.633410531586,3286.563271976284,4158.7353094051405,928.1294821560898,1517.9446964926278,2069.143012741696,242.3740795299591,143.60194066683235,7327.617297809151,38073.39409889457,1533.370952,10506.325163554162,334.5176219896304,66.32643255815681,1182.445243428564,934.7627194848036,81.9448195870861
,,,,,,,,20,803.7433643352726,6063.786117615549,8427.848063689742,3137.517379884588,337.2702492714664,428.9478434735939,4410.532827552301,6302.221735368005,20301.96105144476,5492.877883714963,8438.105950434778,1385.145958624948,3224.209177768351,4079.479521,910.5151706515868,1489.1382658230052,2015.669389101608,236.1184948153245,139.88961341066107,7138.286574925707,37621.24456458684,1495.6371066489182,10221.000201636874,325.4281149,64.52505938260893,1152.107799483191,910.758808108664,82.13693418186514
,,,,,,,,21,758.2268416555221,5923.358204147538,8121.343870212793,3030.467582280852,325.7430734673742,405.957339668948,4171.610126731652,6139.620260449477,19850.323545224845,5210.108397058417,8156.191712233142,1338.8686238146909,3099.140092803236,3920.8943292395857,875.1962945,1431.378309186092,1912.472687791512,224.0259994460709,132.72846066376204,6772.827516065457,36458.23089815409,1414.4539055779292,9744.400609,310.26154606704034,61.52147348938199,1099.8496402784342,869.4368357734954,82.3477097671752
,,,,,,,,22,681.2140363711002,5581.329126577698,7553.785038777904,2818.1097609512703,302.8684085,364.8430080419177,3750.259903399497,5766.864901538092,18761.172984463723,4694.375191746941,7559.397267948285,1240.9015761222352,2837.6973271987254,3589.835339346469,801.3797716022377,1310.6307354791822,1728.005909694264,202.42644212120896,119.93380409100978,6119.501536874369,34251.79088,1272.5966053076036,8952.956120397925,285.06224623096745,56.52996230975336,1000.5691972034864,790.9598986875762,81.16951871066391
,,,,,,,,23,580.6355097851705,4908.090679854727,6554.574138775964,2469.496440960975,265.3826829461254,311.4968765,3202.158603609222,5073.985661550418,16635.072129719665,4006.511745444972,6552.548378260191,1075.6217729521209,2457.0318272399945,3108.1398766362986,693.8824745480016,1134.803770097832,1482.8090846986772,173.7152369135284,102.9250700601472,5251.157741595189,30308.860092885585,1085.8906096058936,7850.085624,249.95244867373012,49.58459631398851,863.3615990472516,682.4682089,79.66866593343451
,,,,,,,,24,505.84155541528486,4343.394499041632,5637.176270600412,2191.727847647692,235.5349100707336,272.2508605232592,2798.600320542353,4526.651501825586,14875.67512591884,3500.9557722714253,5713.489992513929,937.8896894290108,2177.822183827276,2754.928825235365,615.0369034085683,1005.843995862319,1307.118990466529,153.14179440320652,90.74283540913576,4628.920243260861,26737.62899536407,950.7819540106798,7063.086781817987,224.89896880658108,44.60814572397937,765.3571566678515,605.0081070926186,78.2948649024021
,,,,,,,,25,507.1867614486379,4361.159972519073,5440.501120866414,2211.540939272374,237.6989660454544,273.1704329787857,2809.707303261281,4592.951777008939,15000.77747905305,3509.7799751624448,5625.591091,923.456870326256,2215.326733298561,2802.527935992788,625.6370491203702,1023.1575504284295,1328.959527722359,155.71366445830904,92.27105481532789,4706.216940875343,26446.272467859188,958.0609281,7285.241082510171,231.9754787,46.018231593328565,782.0675347,618.2147589464254,78.26177543307328
,,,,,,,,26,489.43704756612095,4213.020676846953,5033.225132314943,2138.2839722959247,229.85966574914613,263.0375036014216,2709.7096781512805,4446.789263991064,14443.28464508555,3380.288917425792,5319.275706117589,873.1677486552893,2165.4286036658245,2739.589780440632,611.5451644451521,1000.1070784638324,1301.323647893944,152.47641184228758,90.35356135,4608.281056379498,24970.62037292244,928.0147099097436,7195.911475845135,229.13746333733195,45.47256627738464,768.7941564727917,607.7247175814363,76.76895082577056
,,,,,,,,27,484.2840981534168,4131.390034023516,4825.286013190216,2109.5684201206063,226.8006731586039,260.01240492974506,2682.3992565411413,4370.996074140746,14163.493815170748,3334.473095996349,5162.042569030845,847.3654809407569,2159.5883483219227,2732.3553122538883,609.9077867826556,997.4093919207512,1300.220766051562,152.35912945844234,90.28420836756204,4604.309917729111,24186.35613407891,921.4320096,7227.188791742877,230.12628095287167,45.67572594228778,770.2856838,608.9112777104219,76.137844594863
,,,,,,,,28,489.0509858957438,4113.649216548288,4734.100801396645,2113.629668193364,227.2708736943761,262.9939967071474,2716.768841807289,4351.0096671148585,14076.94547207716,3358.9551981995937,5101.009433566467,837.3466382,2191.571281901915,2772.9636938835683,618.9371635055709,1012.176925550858,1324.4194399876435,155.1926960344621,91.96289670951955,4689.964811097954,23883.916534251293,934.7153991844464,7348.877571741343,234.0046550331804,46.44322294547048,784.9186473033172,620.4868545,75.664837291026
,,,,,,,,29,525.4816006724677,4304.557926,4889.670284927741,2230.4923977891794,239.87979595502733,284.6602195416358,2944.5437912990687,4541.567359,14689.324677856925,3601.1530847951503,5303.630654864092,870.6067527597797,2356.579658770868,2981.964994941023,665.5357596994405,1088.390894356734,1435.9990723043256,168.25734363726565,99.7055507242936,5085.054757928473,24743.969362596938,1010.7304565850128,7858.923113188601,250.24533191901315,49.65230522079568,848.8178115108876,671.0117494129606,75.1897074395025
,,,,,,,,30,567.7918869603548,4485.688487394936,5050.2160508836405,2349.201715270111,252.7073613952294,309.6872102347923,3207.330456853448,4701.911078428049,15221.364733549346,3876.293129239991,5516.838627927451,905.610268526548,2533.101812571835,3205.6203720132035,715.3797950243115,1169.9253184985237,1561.111495533902,182.9054964866229,108.37923828869108,5528.050720583263,25505.55203629946,1098.0118444668826,8333.837279,265.36860609039945,52.65547234431085,918.8626348,726.3877103984431,74.98092931952138
,,,,,,,,31,580.9941385942591,4480.495175,5113.761497618417,2348.7803581430503,252.6733360035604,315.0957195619109,3265.301980700099,4650.514662436889,15051.247430834072,3970.366094011328,5603.5916806244095,919.8484042161869,2552.2372740500737,3229.9087467057416,720.7718883,1178.764825240706,1586.990362097053,185.92659039262568,110.16203272576358,5619.7536774248965,25356.30322176999,1116.7141658573607,8265.798071,263.18751634029684,52.20295997192562,927.1174243465229,732.9186651961307,74.78909351269999
,,,,,,,,32,621.6924695,4760.764668487226,5776.260565863469,2482.673869851625,267.0349189787299,334.8256641048778,3469.714716342749,4967.764337694368,15917.865930473416,4263.758880155056,6194.335501582102,1016.8197183475488,2688.282807910436,3401.7293480448966,759.1886815794287,1241.6165040277426,1672.043006874278,195.88689301251205,116.06309357974942,5921.029587546953,27288.68474227796,1184.1226062950673,8586.154386,273.39166938052324,54.21124687464869,968.3653613497238,765.5252152,74.689843858774
,,,,,,,,33,639.7944375950618,4918.144728590425,6239.703354271294,2539.2775743134853,273.0754912449221,343.6891911849652,3557.378944711109,5153.134749993826,16454.120030174676,4389.291092556242,6540.774965656059,1073.6878387095526,2722.7182396052103,3445.069786758246,768.9091412905341,1257.5190177293057,1692.6865102348968,198.2935465171136,117.49089838217716,5994.231082800166,28370.487384016527,1209.1813102525734,8624.603626345068,274.60747295042006,54.46787838032017,975.5492972414308,771.1983199108253,74.54813988081514
