Voll,Demand_Segment,Cost_of_Demand_Curtailment_per_MW,Max_Demand_Curtailment,$/MWh,Rep_Periods,Timesteps_per_Rep_Period,Sub_Weights,Time_Index,Demand_MW_z1,Demand_MW_z2,Demand_MW_z3,Demand_MW_z4,Demand_MW_z5,Demand_MW_z6,Demand_MW_z7,Demand_MW_z8,Demand_MW_z9,Demand_MW_z10,Demand_MW_z11,Demand_MW_z12,Demand_MW_z13,Demand_MW_z14,Demand_MW_z15,Demand_MW_z16,Demand_MW_z17,Demand_MW_z18,Demand_MW_z19,Demand_MW_z20,Demand_MW_z21,Demand_MW_z22,Demand_MW_z23,Demand_MW_z24,Demand_MW_z25,Demand_MW_z26,Demand_MW_z27,thi
2000.0,1.0,1.0,1.0,2000.0,1.0,168.0,168.0,1,553.6273115024836,4760.489535889608,5938.660544231384,2414.040660268756,259.46386917275964,298.18328057312635,3066.9781205851978,5013.505354326006,16374.323498615537,3831.152938740918,6140.698275335672,1008.0131881734778,2418.1731004819703,3059.1413746342737,682.9234984200867,1116.8429599172844,1450.6456917902974,169.97158437658385,100.71985290192052,5137.141641635915,28867.825106128574,1045.7857660531197,7952.314099519328,253.21631077251735,50.23189044671695,853.6775395829559,674.8215863306316,81.172122490094
,2.0,1.0,0.0,1800.0,,,,2,507.6283615879064,4369.609522121164,5220.299199101672,2217.7593520229384,238.4030512190016,272.8140373789827,2810.4237125878785,4612.066780869345,14980.110224169424,3505.926928457121,5516.981652611897,905.621500958006,2245.9128904948057,2841.4143935031257,634.2749724567193,1037.2788904674755,1349.6910267847215,158.1436295213159,93.71180735073266,4779.560873087529,25898.72419910707,962.5070048611664,7463.367905596469,237.65400610918172,47.16268298726979,797.3685686225398,630.3125279,79.522422827255
,3.0,1.0,0.0,1100.0,,,,3,500.2403162551278,4267.511291561134,4984.269792181051,2179.074592,234.27331374360847,268.5793074112201,2770.7790892394246,4515.011884171779,14630.15335914261,3444.3374920747647,5332.121820849846,875.2845236623883,2230.7425795410163,2822.3810997202368,630.0030608272577,1030.2720893639796,1343.0605086790808,157.3790661210242,93.2588972440834,4756.012964629244,24983.24947629797,951.7914002254776,7465.310590627049,237.7084938395241,47.1806521784952,795.6650972498592,628.9737187213615,78.9392916355
,4.0,0.0,0.0,400.0,,,,4,500.3671888329292,4208.835384635838,4843.643664899056,2162.537170578873,232.5297186872482,269.0794428545436,2779.632445877126,4451.688143990937,14402.673415158495,3436.6784208818267,5219.042235052407,856.7220914129101,2242.282284,2837.127596630762,633.2588166,1035.5977954155633,1355.0653227055832,158.78371638478052,94.09083598756898,4798.486407212183,24436.569026999776,956.3438785265542,7518.924033890964,239.4193137108465,47.51787764,803.0809636225383,634.8443659809155,78.17778860327999
,,,,,,,,5,506.7959167313028,4151.491465037348,4715.797720400758,2151.177963325778,231.3498720807172,274.5379414520305,2839.838289594113,4380.073042,14166.984641805551,3473.0991086328618,5115.038007603672,839.6487085612865,2272.781667310045,2875.9288266950184,641.8698676085047,1049.6886291768194,1384.9361525550014,162.27425395351176,96.16010516420216,4904.234485803678,23864.09461461781,974.78973128219,7579.466414375488,241.3468183002553,47.88671099043873,818.6345637449782,647.1511357315429,77.5768951302025
,,,,,,,,6,519.6256092173834,4105.163646314563,4621.801847448821,2149.9168982613296,231.2699769658426,283.41617585726783,2935.2498351571376,4303.043887600907,13930.123174413791,3547.4638244120024,5048.840426969605,828.7865647673177,2318.216590965845,2933.684818295621,654.6935071604329,1070.6795400302788,1428.6810547183898,167.38946473834628,99.18533359778226,5059.101388090532,23341.89395737734,1004.8665483112916,7626.870641556286,242.85715730298872,48.18866300118878,840.9147213325491,664.7676115353971,77.3697206782475
,,,,,,,,7,533.4330009,4113.714456358334,4695.140554038633,2156.505327,231.98908031730608,289.30146468663185,2997.998979402479,4269.815868207314,13819.127511967508,3645.3453824653807,5144.872431032637,844.5480979538254,2343.3069247563253,2965.503093870297,661.7683137505117,1082.269194063785,1457.0767157249077,170.70633329948953,101.14398718183207,5159.711380140363,23280.594453315312,1025.2981039159042,7589.146219378092,241.64255252450172,47.92953963910745,851.2220641170808,672.9207354267173,76.53012057858
,,,,,,,,8,561.4068027,4299.112184991849,5216.135203398404,2241.9283935392505,241.14047930131355,302.3575397308321,3133.255654120488,4486.039046987001,14374.306680970634,3850.301166296976,5593.669313052008,918.2184681430566,2427.5993839166736,3071.8628431745665,685.5699743552187,1121.2166559891723,1509.9045983652377,176.8916943541934,104.80842775937955,5346.865938578091,24642.49448507331,1069.297955209585,7753.552951047766,246.8808141030305,48.95436935690005,874.4627416808437,691.2920528043184,75.923881182546
,,,,,,,,9,562.6091784148867,4324.8162260970585,5486.941072659119,2232.937309086232,240.1314684010829,302.226281,3128.2142009822646,4531.456883015586,14469.08320508968,3859.763871485569,5751.691189215205,944.1573689,2394.247561134685,3029.4541002820465,676.1473917829859,1105.8110227797338,1488.4795973170983,174.371271,103.31671225291352,5271.082751828551,24947.85146671404,1063.304811,7584.125267814775,241.4786307364053,47.89683452194869,857.8583313217254,678.1604022549872,75.300020707126
,,,,,,,,10,574.3516868911125,4430.012222745934,5754.636166246411,2270.437977093447,244.1479029435316,308.3154793723546,3184.7600564207632,4629.855289217664,14813.720275491813,3933.131530662394,5951.704311125665,976.9929973,2415.162561071215,3055.880478240876,682.0571570184563,1115.4756835280918,1498.8577809517822,175.5836343279202,104.0282747054443,5307.863373436815,25594.689617206597,1081.404183775522,7609.136232548337,242.27314540735452,48.05170308,864.3123234170931,683.2680955479088,74.78986167865119
,,,,,,,,11,579.1832449520992,4534.8352681646375,5881.283893874679,2302.332520882232,247.5526078715151,310.08750099636325,3202.3446784521007,4679.227247606833,15121.450261521908,3945.364629,6048.432296345906,992.8697934387368,2414.9548274529084,3055.737955750015,681.9875916298746,1115.3754259378904,1499.654144095138,175.67342516026494,104.08104604317276,5310.706134466286,26164.32068628232,1087.2284303059407,7611.345660329545,242.33909219111408,48.06022275618714,867.0514998714691,685.4322573039691,74.254020149471
,,,,,,,,12,594.9278243306256,4695.813591078818,6092.207639399259,2377.446746841412,255.61244186862655,317.406897941324,3280.337086200348,4809.094876061901,15657.876974968884,4032.5903039226937,6238.349573602469,1024.0471544939655,2469.094638321272,3124.287793,697.2785360728783,1140.376759425288,1532.5891649774906,179.53171168748224,106.37143313636982,5427.335674422424,27204.160406632127,1113.7013670667754,7793.268057072642,248.1371766092736,49.21593609238685,887.4263798308436,701.5380871004337,74.9284609968
,,,,,,,,13,663.9724971444381,5242.712918809549,6802.075778102852,2663.664974420447,286.3655506572424,353.0721922636493,3651.116209968947,5352.280772231952,17493.967008766394,4480.300610260708,6944.709843422968,1139.9990223638151,2745.271832627758,3473.805533716082,775.2697265501216,1267.939855835472,1703.227541605081,199.5189464042965,118.21150901428696,6031.614596612845,30639.01603,1240.944149643538,8686.857757923994,276.59130362652974,54.86085755312321,987.904082814322,780.9646326815858,75.8152214175285
,,,,,,,,14,733.8500607802496,5769.490485039408,7504.918615891075,2947.531876880477,316.8732027,389.6156324536879,4028.263875,5897.141998225088,19259.02415,4940.972824494932,7662.569187422986,1257.837125225641,3017.727346199292,3818.571573560742,852.2112008322282,1393.7743057896366,1871.243942262127,219.20903620157648,129.88243408208598,6626.625147927342,34111.48644666607,1370.4810676670195,9588.172952425914,305.2826647,60.54913552557176,1086.1099895204811,858.6090557645584,77.78661507889501
,,,,,,,,15,771.5644841506688,6042.935855256338,7881.274363894988,3094.5345327038704,332.6579557302404,409.4053484592969,4231.006760163661,6170.6967074775785,20177.244328376502,5190.456059250127,8031.063166307326,1318.3297679418988,3149.589295299213,3985.467651641035,889.4598217,1454.682721,1957.2979870883123,229.28631271910692,135.8493512343137,6931.413882145719,36119.90104546558,1439.793058199263,10067.602822842338,320.54596482216687,63.57551676721827,1134.3527516636016,896.7384498188601,79.27392259752
,,,,,,,,16,804.0217636606781,6254.209333,8142.883511591883,3212.070612049063,345.2908744345106,426.8382044958647,4409.901009,6362.127737186452,20883.70712431112,5406.482003,8313.456116701542,1364.6769433303118,3261.103893612978,4126.696738093813,920.9470896605342,1506.178403930463,2036.227352493005,238.5282551089913,141.32475462901948,7210.907665110174,37691.574233527055,1499.0609398074002,10470.38484997344,333.3808416417324,66.11503643567666,1177.4521100701309,930.8198820038144,80.441944229055
,,,,,,,,17,827.6452450644082,6308.542823779049,8312.151565363672,3261.694249194336,350.6432487972972,439.6395518509265,4538.169630996429,6438.2231478898375,21089.294585009167,5575.056516,8491.299490767662,1393.8748102901004,3319.7314139557625,4201.026169733476,937.503813,1533.258242069688,2089.519635225313,244.76723307234053,145.0177707903653,7399.673751488299,38431.142155516485,1538.1517208146297,10689.993548686234,340.3673849302004,67.49697397210086,1201.7573815469116,950.0418435322284,81.5054929530311
,,,,,,,,18,844.1576615102774,6326.835011808037,8532.218422746746,3278.147023,352.4155012467276,448.0396575343804,4620.164584176467,6458.212500761404,21129.772021548102,5703.583152806708,8621.976294372342,1415.3241361414734,3354.2294764043363,4244.686293189637,947.2472944863786,1549.1953098687022,2122.0934408412845,248.58163182772915,147.27674701395156,7515.056126931717,38738.24068308616,1566.216500522897,10795.975160065916,343.73675437682243,68.16017657987351,1214.0788003808625,959.7763204677568,82.38271246792864
,,,,,,,,19,860.3150243651572,6436.094730485352,8909.369708464197,3335.5651414005547,358.5906779668184,457.9520299027199,4715.874277010101,6625.143841026101,21447.04941220345,5841.310539135191,8914.207382727602,1463.294731350721,3426.2583692079056,4335.502006204069,967.5795482354096,1582.464808969042,2157.091763589043,252.67616952623732,149.7057291546894,7639.077058715573,39691.700533440926,1598.5467556588792,10952.89563666335,348.73626555812376,69.14563203143115,1232.7049796887136,974.4947307624695,82.9721102383325
,,,,,,,,20,826.8047654060108,6237.771259976456,8669.664037524542,3227.540576,346.9473736283309,441.2554265849692,4537.082011017051,6483.048190086229,20884.474932249344,5650.482245417784,8680.216249,1424.8892497185925,3316.7197778974914,4196.529959416107,936.6401210563145,1531.865355490899,2073.5039694797943,242.89332313836596,143.90339520177025,7343.101814424914,38700.69187100634,1538.550664263462,10514.266181119,334.7654589201844,66.37644421458974,1185.1646447643725,936.8907490794888,82.6492825764845
,,,,,,,,21,752.6655091629483,5879.9124137374365,8061.776612675241,3008.2401472876086,323.35386032009285,402.9797825321281,4141.012804572114,6094.588262410539,19704.72826521718,5171.894048097718,8096.368857787809,1329.0484840203112,3076.408968619459,3892.135921022939,868.7770314052576,1420.8796427412835,1898.4453599320125,222.38284597081213,131.75494316157628,6723.151161098317,36190.82234311934,1404.0793737990712,9672.928790139238,307.9858845861418,61.07023469023782,1091.7826223289364,863.0598163125774,82.36075008822223
,,,,,,,,22,718.9015106897156,5890.110489,7971.690519959444,2974.0188197379457,319.62429542157065,385.0275767116326,3957.739221574476,6085.910841979112,19799.11581489286,4954.086728848224,7977.613240005578,1309.553194828106,2994.690048183332,3788.439331537223,845.7152931111694,1383.1400490683277,1823.6060806639368,213.62547932762345,126.56901992668502,6458.056740819172,36146.7364,1343.0017192949497,9448.269319844943,300.8330253259887,59.65742502929797,1055.924671269293,834.7189513160861,82.50053926285904
