Voll,Demand_Segment,Cost_of_Demand_Curtailment_per_MW,Max_Demand_Curtailment,$/MWh,Rep_Periods,Timesteps_per_Rep_Period,Sub_Weights,Time_Index,Demand_MW_z1,Demand_MW_z2,Demand_MW_z3,Demand_MW_z4,Demand_MW_z5,Demand_MW_z6,Demand_MW_z7,Demand_MW_z8,Demand_MW_z9,Demand_MW_z10,Demand_MW_z11,Demand_MW_z12,Demand_MW_z13,Demand_MW_z14,Demand_MW_z15,Demand_MW_z16,Demand_MW_z17,Demand_MW_z18,Demand_MW_z19,Demand_MW_z20,Demand_MW_z21,Demand_MW_z22,Demand_MW_z23,Demand_MW_z24,Demand_MW_z25,Demand_MW_z26,Demand_MW_z27,thi
2000.0,1.0,1.0,1.0,2000.0,1.0,168.0,168.0,1,555.4807125817342,4776.426423865084,5958.541644085563,2422.122244164887,260.33248711331294,299.1815210907932,3077.2455702587044,5030.28927383554,16429.14049953619,3843.978648101546,6161.255745269682,1011.3877556704992,2426.268518719349,3069.382588908801,685.2097496990967,1120.5818613483689,1455.5020784513488,170.54060528899254,101.05703692480364,5154.339463464885,28964.4671198004,1049.2867863734637,7978.936391,254.06401350307087,50.400053826724495,856.5354312373635,677.0807145029981,80.99189516567999
,2.0,1.0,0.0,1800.0,,,,2,520.9149499235783,4483.979024105743,5356.934524658616,2275.806651519251,244.64297680079252,279.9546309335047,2883.9833198587576,4732.782322653406,15372.197374597608,3597.690532223556,5661.382300054871,929.3251018236537,2304.6970764698367,2915.7851461920327,650.8763901243425,1064.4284720310684,1385.0176365847408,162.28285707902376,96.16460609224931,4904.660380032635,26576.59350841093,987.6995183444312,7658.712973884492,243.8743262970032,48.39711195356611,818.2387735298302,646.8102331,80.29030601264999
,3.0,1.0,0.0,1100.0,,,,3,493.9870486822616,4214.165151497626,4921.963793,2151.835011354331,231.3447739,265.2219245310268,2736.142890461955,4458.571856271273,14447.268732266342,3401.2814583059594,5265.467488135312,864.3430058538593,2202.857121726493,2787.0998486182166,622.1276905640815,1017.393145307893,1326.2715445464162,155.4117448579362,92.09311188239282,4696.5602962188095,24670.945692019846,939.893506141852,7371.990274129539,234.73701239746563,46.590869162717645,785.7188642298152,621.1112157769578,79.55906647652625
,4.0,0.0,0.0,400.0,,,,4,464.7558308013053,3909.2906760229007,4498.919365268928,2008.6284268464924,215.98047395263936,249.92893780085885,2581.804753663079,4134.859495192924,13377.628665929313,3192.0884709072247,4847.600650227238,795.7487945785056,2082.698044284774,2635.207948660492,588.1895015751126,961.8938342199424,1258.624713808626,147.48300782521454,87.39434884,4456.975969935749,22697.407411077867,888.2804543,6983.798826324893,222.3797333975789,44.1360089,745.9253299954645,589.6622067269557,78.36191807794499
,,,,,,,,5,450.8803283699338,3693.450900421198,4195.496361561645,1913.8351246834025,205.8246778404896,244.24773978107223,2526.5144770465317,3896.8127133432495,12603.9190065056,3089.906637,4550.687841701362,747.0089496246336,2022.022101281512,2558.623088584006,571.0513583942873,933.8748363680278,1232.1339746832705,144.37028100077868,85.55060994208847,4363.142603089836,21231.13162688482,867.2396513509761,6743.211997097418,214.71864530422445,42.603295060430646,728.3133284,575.7499359220687,75.071861748585
,,,,,,,,6,452.4625856076265,3574.5600771128843,4024.4213852592407,1872.03429040754,201.3777032832984,246.7838641065869,2555.8608087461607,3746.8637588885526,12129.616857838902,3088.9444743888457,4396.264066637458,721.6636465940721,2018.5807899781512,2554.4980745715543,570.0725902953146,932.2912967,1244.0201417326302,145.7539210453046,86.36535940097048,4405.198770619016,20324.89066279967,874.9848132472061,6641.076862572019,211.46720903945845,41.96014721316594,732.2242059291358,578.8445892736609,74.104940056765
,,,,,,,,7,455.7172789,3514.3884140279392,4011.1066872524734,1842.3245991864303,198.19064854829077,247.15320580516456,2561.221249130347,3647.747449769353,11805.822240522308,3114.255914740291,4395.317238250691,721.5060943159729,2001.9111181006376,2533.4596811291067,565.3554516942432,924.5936626929094,1244.7955691670993,145.83616979580165,86.40834468979925,4407.994304530763,19888.850401844127,875.9226765867181,6483.485382540866,206.4377087757384,40.94669685617564,727.2077319985559,574.8830798,73.57622037622751
,,,,,,,,8,495.0578408629652,3791.028511899077,4599.674636785812,1976.9696848605288,212.64167880885904,266.62389921081245,2762.9568638163564,3955.863722745009,12675.502318031364,3395.259503063603,4932.590483668733,809.7002923149404,2140.6974472600773,2708.819663690685,604.5469873421042,988.7074651621708,1331.458946950228,155.98603338520593,92.42181195,4714.955169863751,21730.16082793983,942.9246926996872,6837.2117407299165,217.70360135582715,43.16877579094821,771.1157662,609.5928111341859,75.615418288569
,,,,,,,,9,513.2570835063456,3945.443210083189,5005.626428382636,2037.0639777742051,219.06712840498307,275.71498208600804,2853.807152423105,4133.957342047149,13199.854769128084,3521.1852627134917,5247.152656348537,861.3358546281771,2184.224089415697,2763.710290877048,616.8357212,1008.8092449187768,1357.9101200057116,159.0754176389375,94.25376698936482,4808.703206276271,22759.42515,970.0316793367002,6918.845559669943,220.29611761768172,43.69532268418278,782.6069713905661,618.6721503398688,75.6973119542435
,,,,,,,,10,530.0634387,4088.414060148409,5310.896275256097,2095.364545628732,225.3216625509365,284.5412783186408,2939.1832659095658,4272.847231368815,13671.434572224596,3629.847829269835,5492.768499037976,901.6570849217838,2228.929419546184,2820.2415896786947,629.4637419,1029.4613736896365,1383.280884495554,162.04438345166972,96.00665631913124,4898.574124442184,23621.083562442185,998.0171266684832,7022.395874892706,223.59146753456156,44.34643712112963,797.6652157468872,630.5813050234345,75.2839004261625
