Voll,Demand_Segment,Cost_of_Demand_Curtailment_per_MW,Max_Demand_Curtailment,$/MWh,Rep_Periods,Timesteps_per_Rep_Period,Sub_Weights,Time_Index,Demand_MW_z1,Demand_MW_z2,Demand_MW_z3,Demand_MW_z4,Demand_MW_z5,Demand_MW_z6,Demand_MW_z7,Demand_MW_z8,Demand_MW_z9,Demand_MW_z10,Demand_MW_z11,Demand_MW_z12,Demand_MW_z13,Demand_MW_z14,Demand_MW_z15,Demand_MW_z16,Demand_MW_z17,Demand_MW_z18,Demand_MW_z19,Demand_MW_z20,Demand_MW_z21,Demand_MW_z22,Demand_MW_z23,Demand_MW_z24,Demand_MW_z25,Demand_MW_z26,Demand_MW_z27,thi
2000.0,1.0,1.0,1.0,2000.0,1.0,168.0,168.0,1,512.3675882093268,4405.708482083354,5496.074917228992,2234.131454939257,240.12702067519072,275.9608226280801,2838.407987,4639.868000549389,15154.007877205871,3545.631782428697,5683.055549980387,932.8898256590472,2237.9559202094365,2831.155283613019,632.0278254831113,1033.6089313014638,1342.534623936288,157.3042531352026,93.21358799316327,4754.290148857454,26716.41666,967.8473579674117,7359.658584754382,234.34506887616956,46.48830002539358,790.0562218969014,624.5297178736938,75.7122518949152
,2.0,1.0,0.0,1800.0,,,,2,485.144830567724,4176.073741477665,4989.085248386841,2119.531859314432,227.84386500524957,260.7307431103874,2685.946332080281,4407.792247802556,14316.621344514811,3350.644791336404,5272.627243933341,865.5103278044004,2146.438440359452,2715.564394780276,606.1820956640453,991.3364375331012,1289.9114274466317,151.13923916600865,89.56118755,4567.867805314946,24751.635476380263,919.8762976,7132.805477,227.1279960932873,45.07378542720767,762.0520609099603,602.3951529803899,73.68708387524
,3.0,1.0,0.0,1100.0,,,,3,462.64983128133264,3946.829783357554,4609.727571891939,2015.3283524416709,216.6688800466872,248.39695486695877,2562.569302192512,4175.731980346701,13530.772637236369,3185.513257935102,4931.440311039516,809.5113968963602,2063.1137565697086,2610.293687187002,582.6615735,952.8524447737876,1242.136424334287,145.55283934965962,86.25097113015036,4398.623070067266,23105.88686972951,880.2691754751718,6904.330924528807,219.8459240396504,43.63526901136746,735.8749605686525,581.7095812,71.91933257233819
,4.0,0.0,0.0,400.0,,,,4,456.3492040633568,3838.5783893867015,4417.541718510337,1972.2958230992356,212.0737619,245.4081568835302,2535.104384488828,4060.0670599263935,13135.65057037869,3134.349127985676,4759.915963903164,781.3550793201941,2045.0256496512943,2587.541608330628,577.5501738610383,944.4948434167948,1235.8583761514876,144.81529606173035,85.81353668,4376.357006436882,22286.85069,872.2130018045167,6857.474020792897,218.35726979656343,43.33766506263767,732.4328347795545,578.9962403,71.546186009277
,,,,,,,,5,497.0658138220932,4071.785931018738,4625.257927944531,2109.876953850042,226.90812740783863,269.2670181185517,2785.3155164402115,4295.978912,13894.989122648589,3406.4182009435463,5016.833099956616,823.5280807658226,2229.1459575834874,2820.713142196634,629.5464457734729,1029.535391853219,1358.3464132888312,159.15870953344884,94.31390299855966,4810.0768482569165,23405.921829933646,956.0744968316228,7433.946322807994,236.71313972995844,46.967321921707175,802.9173918276329,634.7263174948595,70.893256837226
,,,,,,,,6,509.7803443605346,4027.383755058731,4534.233293288184,2109.182760243235,226.88814101265444,278.0463340586072,2879.636117250378,4221.5147904729165,13666.19131711525,3480.2505841445955,4953.180839871221,813.0836758118995,2274.293705086578,2878.1007525176897,642.2891320416594,1050.393542840334,1401.6120590219512,164.21796282357877,97.30608465034145,4963.247388172361,22899.638756335626,985.8274995453688,7482.365520632516,238.2557808626889,47.27563996704949,824.9820420983381,652.1723639422734,70.3880274758789
,,,,,,,,7,563.9243551058577,4348.856871993214,4963.517638382808,2279.7724809339634,245.24971698167397,305.838112,3169.3664210580346,4513.8811353078445,14609.037229718568,3853.7155375040898,5438.956462,892.8229799320234,2477.251771,3135.0130509815813,699.5953923036667,1144.1323582087898,1540.3641053421725,180.46401094144943,106.92543889054728,5454.643614931163,24611.327365199195,1083.9047659626603,8022.946424,255.4549875205588,50.66922122142721,899.8784341,711.3852931731763,70.01286547742542
,,,,,,,,8,563.9844513951066,4318.851170561383,5240.084617,2252.2220054069494,242.24765404724727,303.7457870844187,3147.6417146560216,4506.636290371803,14440.30501270486,3867.979477,5619.352140831318,922.4343853632744,2438.745487378459,3085.967024159815,688.7177070145211,1126.364621066742,1516.8371890481585,177.7038766029882,105.28964619567208,5371.415590939402,24755.63827432735,1074.2075402585865,7789.152689604866,248.0143450780971,49.17913892529487,878.4777584323003,694.4660578703583,69.2557201892055
,,,,,,,,9,575.7532846,4425.8558921728345,5615.131189,2285.104899171747,245.74160351737373,309.2871226500196,3201.2979348929634,4637.324246242224,14807.120998844495,3949.938628589224,5886.066600041331,966.21549579102,2450.1838047651127,3100.2305251477637,691.9440645459842,1131.6458260738866,1523.2545966722157,178.44506611015225,105.7304763437642,5394.229821,25530.70226307717,1088.1465516002504,7761.311406,247.12023929003885,49.01583702128768,877.9002741016369,694.0041045090123,68.0675423452918
,,,,,,,,10,571.7996552955022,4410.328235705551,5729.066443630995,2260.349681741205,243.06307429840916,306.9455332875212,3170.609130300189,4609.283334349486,14747.898091881245,3915.655346357492,5925.258950562806,972.6518992575208,2404.431207259492,3042.302206058735,679.0265549423225,1110.5192617860273,1492.1978676937224,174.803459057778,103.56604320174291,5284.278807841622,25480.964075741736,1076.5991528030208,7575.326362178013,241.1966469,47.83819371298199,860.4719023,680.2321128775188,66.808663237187
