Voll,Demand_Segment,Cost_of_Demand_Curtailment_per_MW,Max_Demand_Curtailment,$/MWh,Rep_Periods,Timesteps_per_Rep_Period,Sub_Weights,Time_Index,Demand_MW_z1,Demand_MW_z2,Demand_MW_z3,Demand_MW_z4,Demand_MW_z5,Demand_MW_z6,Demand_MW_z7,Demand_MW_z8,Demand_MW_z9,Demand_MW_z10,Demand_MW_z11,Demand_MW_z12,Demand_MW_z13,Demand_MW_z14,Demand_MW_z15,Demand_MW_z16,Demand_MW_z17,Demand_MW_z18,Demand_MW_z19,Demand_MW_z20,Demand_MW_z21,Demand_MW_z22,Demand_MW_z23,Demand_MW_z24,Demand_MW_z25,Demand_MW_z26,Demand_MW_z27,thi
2000.0,1.0,1.0,1.0,2000.0,1.0,168.0,168.0,1,590.7456443720803,5079.659908347993,6336.822221,2575.891716,276.8598069516435,318.1751885489524,3272.6058279226468,5349.639350462039,17472.151545585617,4088.015284763168,6552.405714,1075.5961420455046,2580.301218468779,3264.243661822143,728.7105851698931,1191.7224824552352,1547.9052534936168,181.36744891610715,107.47268634946896,5481.564919698223,30803.28876416701,1115.9012090020926,8485.482597,270.1933765999921,53.59972290644558,910.9129512383946,720.0654747,82.5507358250518
,2.0,1.0,0.0,1800.0,,,,2,550.7834927690467,4741.084180368453,5664.093742096335,2406.2982576612458,258.6704667691442,296.0068423166708,3049.346935104307,5004.153515980045,16253.617913554155,3803.977132026882,5985.998131907216,982.6113179809385,2436.8452196253825,3082.9722341801844,688.1967422247858,1125.4613285990372,1464.432632,171.5879316798985,101.67855161772393,5185.886823475979,28100.458626908723,1044.3328428179314,8097.852984427812,257.8577429084489,51.17213542,865.1554532461345,683.8974373846639,81.71986431763
,3.0,1.0,0.0,1100.0,,,,3,557.3664211901304,4754.849656605458,5553.460059179207,2427.919076966794,261.02669900566843,299.2503453103699,3087.1946436444314,5030.614154314348,16300.87770672461,3837.671612916549,5941.035858295669,975.2396730614624,2485.487410257231,3144.689466,701.9477238076715,1147.9264038526867,1496.4344232952094,175.35133415632808,103.90881364820432,5299.136912981854,27836.269684434214,1060.483430113335,8317.829075,264.85416747229954,52.56855635108885,886.5279212998761,700.8008335889089,81.40314221661767
,4.0,0.0,0.0,400.0,,,,4,542.7595324522403,4565.418309824749,5254.009114901533,2345.752658865661,252.2302105585946,291.8765175967712,3015.1297694643326,4828.846155,15622.90346636591,3727.842301684848,5661.212378758438,929.3057022011018,2432.253974751045,3077.496051342448,686.9100669867868,1123.3361974819627,1469.8698024332264,172.23626486589683,102.06244391797044,5205.026022852435,26506.89548762524,1037.3676930801882,8155.945841886912,259.7035090826552,51.543709548583685,871.1199656,688.6299480655807,81.098654804693
,,,,,,,,5,540.2244219869175,4425.32586203234,5026.854032569928,2293.0707084698247,246.6098222093927,292.64659765014386,3027.155404935286,4668.984790859879,15101.445841906138,3702.1864157189593,5452.428403,895.0323459197788,2422.6954519367277,3065.626491423678,684.2079163859335,1118.9266018967148,1476.2872150358803,172.97794270089364,102.50287248875873,5227.720178705136,25438.18190677765,1039.0873362539414,8079.411706953763,257.26617186571326,51.04534174725814,872.6320978866864,689.8375395240356,80.62862413698707
,,,,,,,,6,548.6426545624217,4334.405080071689,4879.893503,2269.9730213975067,244.18460490088808,299.2427630779282,3099.1606895394884,4543.335392471618,14708.012117229222,3745.5620644273113,5330.778863048399,875.0678428733609,2447.6709418416403,3097.5082786688413,691.2530431944413,1130.4686578334895,1508.4617703201448,176.73686333155595,104.72406238927564,5341.612819,24645.35703422685,1060.9805228360972,8052.771996918847,256.4188390615948,50.87962471,887.8732625733618,701.8897078787392,80.03227842676
,,,,,,,,7,561.5107517991506,4330.243710083107,4942.273720689892,2270.015026146452,244.20004511962995,304.5291210819992,3155.8014930587897,4494.561667482739,14546.510367301293,3837.221586710491,5415.677660666109,889.0016863894464,2466.6491025006576,3121.5951558367647,696.6011152575829,1139.235457377889,1533.7713276681372,179.6916227131238,106.4677966721528,5431.297671904043,24505.99057565773,1079.2656399813186,7988.608113178281,254.3616369727204,50.45235631963493,896.0269430781004,708.3405552,79.75003913945
,,,,,,,,8,556.5148778403326,4261.651053765912,5170.6834177881365,2222.392924322439,239.03925589743787,299.7228898343838,3105.953435389566,4446.949093016847,14249.053427348286,3816.750835195229,5544.927812213239,910.2173969802088,2406.4460352317105,3045.095582,679.5961300662653,1111.4467215293682,1496.747757635315,175.35031495076353,103.8951596014597,5300.275005856723,24427.76742517885,1059.9804242180537,7685.990893565193,244.72957120070149,48.52779615395738,866.8429443578852,685.2683480971106,78.808209608228
,,,,,,,,9,540.6988362066982,4156.389888353533,5273.256758235311,2145.977439875864,230.7797499267309,290.4563321760995,3006.3885246981627,4354.983098339243,13905.59690478534,3709.448607334852,5527.696404,907.387952639526,2301.0055995595453,2911.4745532220595,649.8153991573439,1062.7461406977286,1430.5120088056392,167.58052825861208,99.29312961662572,5065.804858521456,23976.27833217184,1021.8952976116076,7288.767875253626,232.0744481556907,46.03153250533106,824.4497586810141,651.7500146262018,78.295913999622
,,,,,,,,10,539.2524609474362,4159.289591493551,5402.964395,2131.689162790384,229.2277719,289.4740013730487,2990.1360736798547,4346.920041369104,13908.438499738137,3692.7737926914974,5587.989501656052,917.2879442341656,2267.569477675575,2869.1324598913093,640.3759383381831,1047.3078101772614,1407.261030891157,164.8535367344994,97.67099918636076,4983.494349936859,24030.571648483867,1015.3184550328644,7144.134043196257,227.4675827793997,45.11521377828405,811.4933029146397,641.5128751609823,77.7935023563625
,,,,,,,,11,540.6809660234566,4233.373694626264,5490.314654149479,2149.2807023462456,231.0960897645898,289.47386004645085,2989.462884805576,4368.166949802874,14116.223848553307,3683.089207585166,5646.3515569864985,926.8669349997574,2254.4162324969134,2852.602115529261,636.6512033492048,1041.2287786826405,1399.9618573177102,163.99520885338617,97.16206573622246,4957.667108079766,24424.999009038336,1014.9529067171122,7105.3673603865645,226.22915219513231,44.865330434872746,809.4126455287295,639.8668784926583,77.198786372263
,,,,,,,,12,553.1564478793034,4366.108727335246,5664.458443080711,2210.5202408118435,237.6652504644432,295.1209626061073,3050.016382224065,4471.436248842497,14558.498114540207,3749.452012570071,5800.339385,952.1462323234464,2295.7333036966843,2904.923701632369,648.3208591403898,1060.3080435808267,1424.9822312666297,166.9263393933123,98.902827709812,5046.2688083045605,25294.08799294709,1035.505597503567,7246.083137348442,230.71484234985945,45.76036163470808,825.1179453136718,652.2813363942722,77.6259226222515
,,,,,,,,13,630.6000959916887,4979.205138882403,6460.191735443676,2529.784585631467,271.97232492279977,335.3261758446289,3467.6048215629244,5083.265923301823,16614.69010003848,4255.112985933548,6595.656767006549,1082.7007082744722,2607.2897426077443,3299.206085,736.3033349792601,1204.2110151252282,1617.6203921865244,189.4907805606597,112.26999499576512,5728.455259768875,29099.046322276383,1178.5721596165884,8250.241327121366,262.68934838036466,52.10345637503135,938.2503223138376,741.7120053211939,79.67628002714551
,,,,,,,,14,744.4952752080688,5853.182599593718,7613.784816494166,2990.288715830472,321.46975912289355,395.2673890911272,4086.697790451814,5982.685823,19538.39516924068,5012.646478296709,7773.722264090162,1276.083285618491,3061.502439235095,3873.963697,864.5733596,1413.9923682278145,1898.3881697777024,222.3888781333197,131.7665060950267,6722.750841,34606.30699255569,1390.3612388549466,9727.258799119269,309.7110889758378,61.42746008468332,1101.865079488518,871.0640216993752,81.125908051969
,,,,,,,,15,775.0390551556834,6070.148888177298,7916.7659500810705,3108.4700885546363,334.15600769000633,411.2490154272244,4250.060169,6198.485083304833,20268.108111695463,5213.830136850556,8067.229293429947,1324.2665761813043,3163.7727781680464,4003.415328897148,893.4653084811918,1461.233564937717,1966.112248208168,230.3188532136289,136.46111891743664,6962.627980504809,36282.55907788489,1446.2768496593474,10112.94005851974,321.9894730940277,63.86181512817944,1139.46106,900.7767142553732,81.61239829446356
,,,,,,,,16,796.7752973508198,6197.841559029536,8069.493544182053,3183.120946098325,342.1788458778468,422.9912082969595,4370.155568104654,6304.787318816889,20695.486995278472,5357.754603509203,8238.528816980352,1352.377418689761,3231.712301785387,4089.503753730495,912.6468018325002,1492.603558628981,2017.875295899572,236.3784538937519,140.0510265790405,7145.917385219227,37351.86859968298,1485.5502426002988,10376.017639412948,330.3761555169316,65.51915656555366,1166.8400005070173,922.4306129,81.95493535837801
,,,,,,,,17,819.8202823634629,6248.8987762988445,8233.564421473884,3230.8565974419266,347.32809612827697,435.48298463132494,4495.263557041583,6377.353039237573,20889.906085527,5522.347206113656,8411.018595,1380.6964365057402,3288.345050479055,4161.3076148575865,928.6401937,1518.7620691904751,2069.764295233891,242.45308400832263,143.64670190043222,7329.713618871268,38067.795352384375,1523.609282595423,10588.925124393762,337.1493853010357,66.85882458755717,1190.3953798411465,941.0596835617466,82.26837796819468
,,,,,,,,18,838.4475483027983,6284.038570089044,8474.504164704405,3255.9727402270887,350.03166644910334,445.0089948008521,4588.912527818138,6414.527386,20986.844466906943,5665.002557053387,8563.654889547339,1405.7504967478717,3331.540551210119,4215.974074643892,940.8398548176814,1538.7161292568487,2107.7390206463965,246.90015771009007,146.28052683302664,7464.2222327411855,38476.20463242324,1555.622184,10722.948232561854,341.41162499571664,67.69912251111515,1205.8664394569894,953.284131042,82.534743303005
