0.01463127173609343,0.014592246661056862,0.01457560212095981,0.014596497113274263,0.014682498109064161,0.014864992971563311,0.015003125784544956,0.015127769115220638,0.01524426072794527,0.015315454834473281,0.01536719059189122,0.015418274893420039,0.015478715467100427,0.015543988954745897,0.015598961995831205,0.01569745643623452,0.01577220385765169,0.01573024468180271,0.015648115225597954,0.015446749328215567,0.015210217109861741,0.015013097904693188,0.01483269752555158,0.014719103327109526
0.12381345381938803,0.12204097479773222,0.11990585725333487,0.11656880484609042,0.11263961407407143,0.11137216682379278,0.11280748071238139,0.11480985131207223,0.11605640607053229,0.11766518501214532,0.1187149434587263,0.11908305508941605,0.1193522938684935,0.11953912024831444,0.11912788612731083,0.11794242852948274,0.1170323312250196,0.11715690595351214,0.11778650632978352,0.12004904788053584,0.12386068561676218,0.1263739099091478,0.12669748529020233,0.12531187700685287
0.06599045174961315,0.06546886947371726,0.06475735505506995,0.06352559630798313,0.06207200242933198,0.06131539746128581,0.061465800728869285,0.06185046629400132,0.06201921982544457,0.062340791184937995,0.0626526248395114,0.06296773735123205,0.0632506613856352,0.06339085025959187,0.06334776069960157,0.0630044898086716,0.062549923909284,0.0625606421366409,0.0628413238402839,0.06358922270356449,0.06495347027745375,0.0661246436973949,0.06667884342956498,0.06649566267887116
0.007208274780206596,0.007152159777197118,0.007075371804024982,0.006942228537965915,0.006784990455491523,0.006702730345390858,0.006718548679508464,0.006759779858899453,0.006777390404651816,0.006812253319405322,0.006845670845998776,0.006879853573473749,0.006910326701478929,0.006925137414170053,0.006920414566942619,0.006883198064058844,0.006833915853835143,0.006834936311778634,0.006865396842362037,0.0069467727650918435,0.007094432159695718,0.007221306767919053,0.007281441230138418,0.007262424965833909
0.007768933145413229,0.007768987110139033,0.007799106224890108,0.007895096427395523,0.008016783048430825,0.008071652659249771,0.008075252756228377,0.00808516897259981,0.008100063158754382,0.008100241189985216,0.008099320177375585,0.008100252330174446,0.00810985433269584,0.0081310392604422,0.008161189978948097,0.008207155491376933,0.008226951954886505,0.008213158949786357,0.00817250177334932,0.008089173190007078,0.007973742242572747,0.007890711434105656,0.007831643094528887,0.007798618160611955
0.08057902455794476,0.08062497338532176,0.0809803809721924,0.0820262161682931,0.08333301470450634,0.08392572032662728,0.08396785674387386,0.08403616732557212,0.08411495072081529,0.08411248294864113,0.08413081522595768,0.08416083756620535,0.08425769884657107,0.08446416503059834,0.08476215091192943,0.08520431665451421,0.08536892778895752,0.08517828197822226,0.08470027711666908,0.08381652474693108,0.08263586961716626,0.08177750209163083,0.08116516637377122,0.08083145561575115
0.012405823791462574,0.012300680847441476,0.012101401461942173,0.011733693611120472,0.011239233886636018,0.010909902561169589,0.010984553136293432,0.011172528905785484,0.011237763929158373,0.011296448151476873,0.01133567211965971,0.011336311714542366,0.01134295448114012,0.011331862433119138,0.011243276862984033,0.011126993302838476,0.011004384278836717,0.011069723856435967,0.011220134025511447,0.011448328711991454,0.011852055917569106,0.012151994982794258,0.012344820786196723,0.01242673711172269
0.09783422002498217,0.09742590154374071,0.09718010583459354,0.09719936983939362,0.097549198924084,0.09872110677379423,0.09971458361773831,0.10051584804409562,0.10116112994501075,0.10137211133906937,0.10144790751172035,0.1015215185759432,0.10174610689399785,0.10206981801255681,0.10237983767256113,0.1030965215158924,0.10376347891693784,0.10377642252731503,0.10363259383235959,0.1027012220337733,0.1014075823389797,0.10023827294010124,0.0992199396921893,0.09844372595588229
0.06548039744587779,0.06579316269952071,0.06600032902867575,0.06606815228416145,0.06600217478482659,0.06563469602405597,0.06525191403260888,0.06477238110617212,0.06444795296261108,0.06406429131403775,0.06383654196663983,0.06368601680530481,0.0634900787412935,0.06319507763192388,0.06294954029032516,0.06267416070197085,0.06252446360051032,0.06270881392151553,0.06296953654193044,0.06348299542530232,0.0638521150802303,0.0641632721554405,0.06460540085464282,0.06507309172999587
0.08376228743397247,0.08416568777026748,0.08443400524648746,0.08452622843904556,0.08444941797190379,0.08398181949574,0.08348643378273966,0.0828690298881385,0.08245293494737692,0.08196383138763269,0.08167244075890671,0.08147946173090935,0.08122829331614558,0.08085147092891949,0.08054023688425267,0.0801914012380302,0.08000128201214836,0.08023326033738573,0.08056218166207428,0.08121221568861589,0.08167650480681529,0.08207037741435624,0.08263536805743406,0.0832371787180951
