Voll,Demand_Segment,Cost_of_Demand_Curtailment_per_MW,Max_Demand_Curtailment,$/MWh,Rep_Periods,Timesteps_per_Rep_Period,Sub_Weights,Time_Index,Demand_MW_z1,Demand_MW_z2,Demand_MW_z3,Demand_MW_z4,Demand_MW_z5,Demand_MW_z6,Demand_MW_z7,Demand_MW_z8,Demand_MW_z9,Demand_MW_z10,Demand_MW_z11,Demand_MW_z12,Demand_MW_z13,Demand_MW_z14,Demand_MW_z15,Demand_MW_z16,Demand_MW_z17,Demand_MW_z18,Demand_MW_z19,Demand_MW_z20,Demand_MW_z21,Demand_MW_z22,thi
2000.0,1.0,1.0,1.0,2000.0,1.0,168.0,168.0,1,1390.165429715353,11763.924991480506,6269.9706743404,684.8819834719077,738.151985645976,7656.079137967567,1178.7182736472223,9295.552223692732,6221.508731105395,7958.531452692434,1779.5049591097952,2890.2415865277508,3671.511238119952,436.0466642033711,256.75373500693087,13321.80674466696,2742.044966050932,12242.859444629998,396.8698159663431,76.83844407967075,2225.662339705207,1815.6764680401816,76.593422319886
,2.0,1.0,0.0,1800.0,,,,2,1376.6263237241926,11513.293489472284,6176.3052116236095,674.7317016677833,732.9229290670953,7606.1255877755375,1160.4409826424553,9191.117981551562,6206.898896175142,7940.155072084718,1775.3049155243586,2883.444198412585,3665.212005389645,435.3053670715123,256.3181036339147,13298.849398518636,2732.051036242217,12198.292409256112,395.4262981719643,76.58696714121481,2227.206075705455,1816.958365029225,77.43858303986251
,3.0,1.0,0.0,1100.0,,,,3,1319.947326658326,10858.516472854442,5864.340764590997,640.7363497118695,706.276785441651,7333.476619968237,1095.8869744077374,8800.502362525944,5976.902850187968,7646.232284558087,1709.5447270618758,2776.6081761005053,3540.216561070992,420.4595173720367,247.5548362431485,12845.208769882996,2637.539189556494,11776.242193277842,381.7428547500844,73.92783815584414,2151.560077075116,1755.2591016469398,76.4411949006375
,4.0,0.0,0.0,400.0,,,,4,1295.8059923386456,10348.411311776385,5639.493347202492,616.2972711788306,700.8882460852055,7281.888360946411,1041.6602268038878,8628.887116682596,5865.20909559202,7503.827286170809,1677.569196370892,2724.689459730864,3504.3416855480737,416.1917050279629,245.05188845643272,12714.94916005028,2610.2811740618818,11654.613409187748,377.80900999366247,73.10847323374959,2122.5542573486414,1731.6066808944788,76.09454544387499
,,,,,,,,5,1370.173908361087,10511.55321837754,5792.572730923228,633.1767810584141,748.1279330232117,7776.655008230305,1048.847744235673,9103.312403275022,6159.337267643063,7880.838003306098,1761.6982042897616,2861.3549348800075,3726.112617182333,442.54961487829326,260.56318546156075,13519.539014535998,2775.7177471904365,12393.285044147397,401.75566073533656,77.80612727779973,2244.287302165207,1830.952461720824,75.77183763500001
,,,,,,,,6,1484.889964959269,11125.159171536929,6124.901542969063,669.5473752822145,806.2914027127322,8383.485962851484,1089.809114794376,9861.422811198488,6556.363778019539,8389.089806285348,1875.260943826157,3045.785989248496,4006.640185267213,475.8659973382908,280.1791374083401,14537.51553609148,2985.4336561869363,13329.612207745677,432.1202416904436,83.6117890851424,2394.921238285749,1953.8289142543624,74.924974974419
,,,,,,,,7,1512.7488695196605,11374.255696556644,6197.529894903704,677.4239625591084,814.2189603351669,8466.38775075343,1107.560556229152,10054.113110065677,6579.279585091958,8417.846396726605,1881.8357661365408,3056.439044745851,4023.537800983446,477.86224231136106,281.3529638938379,14598.927093471511,3009.844886169842,13438.613286736623,435.6232449259617,84.33516028346045,2389.654100371308,1949.522964607129,73.5020559379842
,,,,,,,,8,1472.227411979619,11173.24100993011,6019.258439774407,657.8586129534735,786.8448613465596,8178.360483432663,1087.305285462249,9782.155300083556,6303.617822125041,8064.775214127584,1802.964047600652,2928.377370828073,3859.627051179299,458.38392918516473,269.8883551683106,14004.406422026324,2896.026159154864,12930.386335134066,419.1724231226365,81.17488614345204,2281.884881144826,1861.595796082136,73.315504391506
,,,,,,,,9,1536.9692721358024,11701.133505144824,6252.952298224849,683.3155758168357,816.6711655975935,8480.706076360606,1133.0229884463895,10199.349842855649,6497.824008874609,8313.13696827674,1858.5086679443025,3018.598933839296,3980.1885893740086,472.7201509705128,278.3239718335195,14441.994699509423,2995.852555018961,13376.053269969934,433.6228383150537,83.95314111011595,2350.4063020434955,1917.5097158956737,73.317061955958
,,,,,,,,10,1608.6429037191035,12358.840591435404,6547.900303042762,715.5179574511918,850.8004267266728,8834.667352155051,1186.5107078113751,10647.51450760462,6728.926350404725,8608.985965376949,1924.61797445376,3125.955882563485,4128.878622017279,490.3788329456932,288.71380477935134,14981.553562239427,3118.1281574595578,13922.023841302089,451.3045855954234,87.37850839065078,2437.8679774218394,1988.8533563245928,73.342750569297
,,,,,,,,11,1626.7802309924143,12567.2368014973,6632.445332101405,724.6869187675816,857.3990066853804,8906.139753292417,1200.0012103061213,10739.3377747717,6757.775526064257,8645.894722851706,1932.882105752952,3139.3684061912554,4145.463272522219,492.3386863196314,289.8908025246896,15041.761966686718,3142.671702484053,14031.671157423814,454.85765908550655,88.08473270983043,2447.332585498032,1996.593611618819,73.25822167398401
,,,,,,,,12,1690.2985681389157,13055.0219722149,6903.124832023674,754.2352646216514,888.0270334978215,9226.514912653369,1242.7947738332812,11129.758592995311,6981.869486736049,8932.556881267034,1996.9447172410617,3243.448404241632,4280.791828086819,508.4013841050416,299.3464926488009,15532.867766509908,3259.0370166232296,14551.185342962372,471.70259698572704,91.33891909291567,2527.9468376902814,2062.338308405791,74.360954867098
,,,,,,,,13,1789.211460643905,13796.137831820428,7311.253216394003,798.7766011565411,937.432072257746,9739.49296659616,1311.151703663936,11761.00826438558,7338.92788213299,9389.31874797344,2099.0918799170827,3409.344142343185,4499.197809063043,534.342225046844,314.59866696535545,16325.459142512436,3443.7268785727465,15375.88281645852,498.4337633209349,96.51067379967212,2655.792992118464,2166.635783582158,75.591641151944
,,,,,,,,14,1896.5767705926924,14585.388557601897,7734.54062663593,844.9603760730384,992.0967022704664,10305.769890272037,1382.640396926166,12453.897541025664,7710.653719675689,9864.972374753375,2205.411636667722,3582.0185201468144,4740.519513800111,563.0232440554036,331.49884688803513,17201.14931544696,3644.9446641660807,16274.147577345128,527.5465265331019,102.14232112981838,2791.90861131632,2277.709910978176,76.372549809278
,,,,,,,,15,1903.2842247111269,14535.212435922886,7729.283117847769,844.3841248695268,995.7754974948622,10342.12819586158,1371.8317599014565,12491.72413028168,7680.694844914201,9826.997614152917,2196.822432650331,3568.113933533536,4746.9297546083135,563.7965079980488,331.9448948346222,17224.430062884414,3653.5094236310033,16312.617729868938,528.782420459147,102.37647973082184,2788.2147652258404,2274.663292917599,76.3524244184608
,,,,,,,,16,1923.8451735199355,14454.760413024893,7721.689441909027,843.5893692531135,1005.85063220603,10442.450598587073,1363.69942789211,12635.279233341957,7681.205044950768,9828.07889012321,2196.9854537146107,3568.375232597058,4788.994215283269,568.7689037785643,334.88107340207887,17377.04943736268,3678.942370459436,16426.171202452882,532.4701073869188,103.0872228829526,2798.506882454484,2283.08445109868,77.0744539965124
,,,,,,,,17,2019.629088525948,14985.978026487808,8009.5113499936815,875.0822251291297,1053.4603551889502,10931.48245958071,1409.1102797960782,13286.902847481926,8006.251160062946,10244.155967634046,2289.9526436875685,3719.342500628449,5019.88024084969,596.1855419209411,351.0369527206364,18214.978628651013,3854.886586153276,17211.536693601076,557.9581501328701,107.99652569859474,2921.3071138444534,2383.272238602146,77.79325298844869
,,,,,,,,18,2047.595583231661,15250.237235852512,8143.477556411553,889.6991551477699,1069.1014876212814,11087.600828462204,1440.938658904238,13508.50852665574,8162.764979996245,10443.910620485003,2334.726606774663,3792.0444393062057,5095.541468339303,605.1893284250483,356.3167078081263,18489.486402181323,3913.85098038842,17474.868677657716,566.4680155764693,109.6582171907787,2966.8896229045777,2420.4658518971573,78.48635439384633
,,,,,,,,19,2074.086266875653,15612.063924620785,8329.33071429619,909.977022926122,1083.2278168806138,11226.63522319078,1487.177564793798,13736.027410942495,8346.324722832695,10678.149553852434,2387.2329136776007,3877.3299938931423,5178.5534385094,615.0333009510723,362.1020329983469,18790.674146355344,3967.504996050711,17714.43256165593,574.2347402314456,111.16156997009892,3020.229745163402,2463.947088338368,79.22339884987676
,,,,,,,,20,2053.191730329562,15956.995682710996,8452.319864772895,923.3694475582496,1075.2180375315704,11140.945697941408,1521.7191227813323,13651.111654237216,8438.200067485528,10794.779284015864,2413.517098222997,3920.002238171447,5162.321664057019,613.1158120030846,360.9823864807393,18731.757568027013,3938.399267144488,17584.565992014042,570.0434634386268,110.33894893116468,3033.2142837221954,2474.525749104056,79.6163652514807
,,,,,,,,21,2045.4009819959304,16656.22299545979,8734.6479626125,954.0270465131472,1072.2726766711437,11112.496793583,1593.8107021989078,13636.8315455208,8586.542712986147,10983.48576691514,2455.9327290179763,3988.929846508572,5171.023531042601,614.1385122428396,361.58818776513647,18763.327326975384,3934.5968237533466,17567.467725180883,569.4705868116888,110.2188041744999,3063.688098812627,2499.341236738705,79.832860219479
,,,,,,,,22,1976.4574610218503,16636.98316656946,8705.23500364792,950.676917608022,1038.8032893486447,10765.916213882025,1599.796477883201,13196.25594198492,8447.022645176596,10804.472920860457,2416.023110078728,3924.11590685976,5031.681202339787,597.611074457643,351.84066720968457,18257.57413897505,3813.3873667343055,17026.350666264352,551.93551617235,106.86565917066554,3001.369934920719,2448.5004917685587,79.9008427258335
,,,,,,,,23,1905.448185722768,16275.899448901951,8565.743420580735,935.3935086664758,1006.073918785942,10426.6953967322,1585.8488538319068,12746.060097856343,8299.383415208835,10615.56145605526,2373.7981341230043,3855.528031901164,4907.831099861369,582.871294734143,343.2105597203748,17808.063414095526,3703.067368144538,16533.86268761368,535.9619207243207,103.72448505740095,2947.840169899768,2404.8205452046545,79.7555967283345
