Voll,Demand_Segment,Cost_of_Demand_Curtailment_per_MW,Max_Demand_Curtailment,$/MWh,Rep_Periods,Timesteps_per_Rep_Period,Sub_Weights,Time_Index,Demand_MW_z1,Demand_MW_z2,Demand_MW_z3,Demand_MW_z4,Demand_MW_z5,Demand_MW_z6,Demand_MW_z7,Demand_MW_z8,Demand_MW_z9,Demand_MW_z10,Demand_MW_z11,Demand_MW_z12,Demand_MW_z13,Demand_MW_z14,Demand_MW_z15,Demand_MW_z16,Demand_MW_z17,Demand_MW_z18,Demand_MW_z19,Demand_MW_z20,Demand_MW_z21,Demand_MW_z22,thi
2000.0,1.0,1.0,1.0,2000.0,1.0,168.0,168.0,1,1470.7775098538527,12446.084426527532,6633.549977682351,724.5965096404636,780.9555007883934,8100.0352685288835,1247.0690827702924,9834.577137397688,6582.277852314903,8420.026006891338,1882.693826639028,3057.8391842039546,3884.412632321167,461.3318769467818,271.6422167802662,14094.303693544904,2901.049026878374,12952.791043833256,419.8832651036744,81.29410574371916,2354.722714143013,1920.962827360175,80.024344403779
,2.0,1.0,0.0,1800.0,,,,2,1421.6353389514393,11889.722439763982,6378.24048667054,696.7921612938305,756.885960069972,7854.809066001055,1198.3817839753665,9491.623036596518,6409.834436573757,8199.759697092428,1833.3487903208795,2977.718862202372,3785.046691185412,449.5377448470729,264.6984645427979,13733.657381460209,2821.3758766674514,12597.117507492878,408.3548234870457,79.09099013631644,2300.024930356187,1876.3641059405527,78.80944774637062
,3.0,1.0,0.0,1100.0,,,,3,1342.202399281588,11041.597318433376,5963.216929546715,651.5395338293009,718.1850190769441,7457.123262119915,1114.3642603643489,8948.883904155371,6077.6768767772455,7775.152167458245,1738.3686363839215,2823.42339013022,3599.906652544698,427.5487071489849,251.72875344996527,13061.78639253589,2682.00962032655,11974.79642339551,388.17925928251583,75.17430411233373,2187.836619935233,1784.8537816700357,77.926627028091
,4.0,0.0,0.0,400.0,,,,4,1312.9525184675597,10485.344854296807,5714.116956449063,624.4523170158809,710.1626272008996,7378.244674921668,1055.443813545996,8743.067356073694,5942.819448996552,7603.120368152143,1699.7673373184584,2760.7434363991874,3550.7122739163588,421.6988889637463,248.2944947055168,12883.19750068894,2644.821263102593,11808.831042478954,382.8083016313743,74.07586831754998,2150.640585278012,1754.51986340367,77.20528765965199
,,,,,,,,5,1315.1501819279488,10089.428096051131,5559.953400380276,607.7495372814208,718.0844571750275,7464.358492345264,1006.7279001803528,8737.739706074608,5911.989331183226,7564.3576852153265,1690.9515644223172,2746.448053203017,3576.478618128781,424.777616160787,250.0994353143016,12976.618578160324,2664.249901360779,11895.592947023211,385.6218740427352,74.6815727697691,2154.160749763247,1757.42469509862,76.8774530837545
,,,,,,,,6,1392.259141122344,10431.14636001883,5742.816210564758,627.7794824188913,755.99310543253,7860.504981304119,1021.8243357800184,9246.244757092223,6147.36284699824,7865.759244199236,1758.2778876839525,2855.782910183448,3756.696829235702,446.18039072121394,262.7009235793676,13630.632149155,2799.1954933539987,12498.080586300524,405.16359511798527,78.39589491910674,2245.5205873539862,1831.944608861572,76.460130286052
,,,,,,,,7,1373.0039968330102,10323.523518699903,5625.013832531746,614.8448211628448,739.0029563812365,7684.2789009742,1005.246211765524,9125.333201613696,5971.498210064064,7640.221705207345,1707.9953456578671,2774.091000210118,3651.851006778872,433.7182343011205,255.36211048018404,13250.305885321704,2731.80112166984,12197.179668322193,395.3811954172063,76.54443805964374,2168.902384901472,1769.429729055593,75.944551726817
,,,,,,,,8,1429.2392360254764,10846.98893324376,5843.499627775012,638.6495277425375,763.8694534218447,7939.5571595593,1055.5566095803956,9496.522109294576,6119.555883133694,7829.288513421915,1750.3185560912716,2842.8704711107143,3746.928207615203,444.9993876109341,262.00777367285474,13595.485977735798,2811.46389582209,12552.826646728072,406.9328345008688,78.80462713305907,2215.255182512975,1807.2382919450104,74.924542083764
,,,,,,,,9,1463.7059711294094,11143.3711076493,5954.890434068735,650.7437114204456,777.742589396929,8076.453022455534,1079.0147491441428,9713.17354047046,6188.089751411402,7916.871495013318,1769.91842581579,2874.710226161928,3790.463420516011,450.1868190814416,265.056996822758,13753.58262518566,2853.04810766386,12738.451832672776,412.95317295305466,79.95131468515724,2238.3685876169443,1826.107048291832,74.447811138864
,,,,,,,,10,1509.3185422469817,11595.753925375418,6143.605468509118,671.338877009305,798.2684390932061,8289.177926538792,1113.250559048254,9990.092293334466,6313.454208264477,8077.4310553614205,1805.783986532368,2932.9462523293173,3873.944334376663,460.1007865569215,270.8874032569266,14056.529594527536,2925.601843812265,13062.41968351167,423.4391471627721,81.98339271132701,2287.3437811251083,1866.053206445511,74.04491250810328
,,,,,,,,11,1516.5474958785042,11715.664561399371,6183.022247457076,675.5811946905872,799.3005396704342,8302.648190259813,1118.687574307883,10011.62633983311,6299.859905175832,8060.037700096116,1801.907511206828,2926.6407375414187,3864.561312848407,458.9771793616239,270.24742634033026,14022.512696913658,2929.720198199685,13080.8669489425,424.0359150703866,82.11599715268706,2281.498160236871,1861.301842929549,73.74154172910201
,,,,,,,,12,1556.8614879142788,12024.420605641615,6358.17210037365,694.6937413602424,817.9235992619614,8498.147017300367,1144.6849433780962,10251.143111536592,6430.700423246092,8227.394887022947,1839.3000990289968,2987.401163192504,3942.853683100799,468.2667016555174,275.71521075135394,14306.658053417304,3001.759165219125,13402.472492717056,434.4650234217524,84.12835942945192,2328.383369233996,1899.5313301024948,73.885549713242
,,,,,,,,13,1862.1437133061509,14358.499202874573,7609.276216237637,831.3365182919217,975.6438958747208,10136.49643849787,1364.5971736005854,12240.413211854582,7638.078963122098,9772.048337133974,2184.655550123111,3548.3166192534527,4682.595153986106,556.123206793517,327.4224108162169,16990.921295644628,3584.100872554121,16002.63811908299,518.7510360198445,100.444664275917,2764.0490422167004,2254.9526940598103,76.8255498483
,,,,,,,,14,1954.188829630411,15028.446956132228,7969.491733346011,870.6276244679664,1022.2334911780256,10618.826884617669,1424.6406794408315,12832.20792186991,7944.879217006091,10164.639321893164,2272.4051311490803,3690.8290179113774,4884.521641387681,580.1261258786324,341.56874304725085,17723.666328859737,3755.666660995944,16768.505182875408,543.5717368504625,105.24508476502928,2876.718045997313,2346.8996004738788,77.85726486875
,,,,,,,,15,2048.6590373372783,15645.426957179849,8319.653736383283,908.8790554446148,1071.8338572955374,11132.070617024245,1476.6136849870525,13445.854906568073,8267.354241036459,10577.59383004492,2364.617996430585,3840.650156858208,5109.505146484125,606.8598669253969,357.29918835645014,18540.04980084768,3932.5682425884543,17558.592301155924,569.1713672576309,110.19610087040864,3001.181485484185,2448.4044219103903,79.05834572709
,,,,,,,,16,2139.487850425811,16074.986028059537,8587.209081643094,938.1468067740572,1118.5958395033092,11612.938760280786,1516.5556967713885,14051.56027031639,8542.186812379328,10929.70248742686,2443.244264393992,3968.3523190868,5325.789767485087,632.5218765436354,372.4176964669229,19324.832714819742,4091.312862569672,18267.3710963769,592.154369358577,114.64220922138009,3112.189877208088,2538.9940478861986,79.89139369864
,,,,,,,,17,2164.288736821244,16059.37626727816,8583.207332830278,937.7615990972668,1128.916390824631,11714.469997705006,1510.0403954508115,14238.601703361132,8579.713625799082,10977.91248153022,2453.974713844276,3985.747248454376,5379.438396479065,638.8884279622441,376.1806201433923,19519.659976873307,4130.9999284196,18444.344667532143,597.9229289233289,115.73197549649558,3130.5511092157635,2553.978496393155,80.29152315634
,,,,,,,,18,2207.324385465451,16439.87748874823,8778.733818319695,959.1027920592536,1152.4999387034013,11952.52220965678,1553.3433778653343,14562.28003534508,8799.525814922901,11258.619026631284,2516.8539211220127,4087.854178918813,5493.034382533755,652.3989275009748,384.11225563024726,19931.813950220498,4219.162602633826,18838.047943101188,610.657043123099,118.2124335753108,3198.330699310139,2609.281511853375,81.261153022386
,,,,,,,,19,2172.6138110757543,16353.700539719252,8725.007843650268,953.204637311944,1134.6855495270263,11759.946115720622,1557.8245555138826,14388.544651656946,8742.809136798776,11185.405143431804,2500.6361988614017,4061.518958669016,5424.555816016057,644.2498874121907,379.3033541926354,19683.30769158084,4155.977640658382,18555.9402487144,601.5132289100359,116.44219723883832,3163.7029576635305,2580.994609229901,81.9448195870861
,,,,,,,,20,2109.314887015148,16393.17363711385,8683.360573304872,948.6093739706145,1104.6086830812026,11445.47889461993,1563.314692984413,14024.259211275255,8668.854817130265,11089.850163268768,2479.489601553296,4027.153897011135,5303.431616592606,629.8750821068736,370.8496924599735,19243.78250435288,4046.0538012511815,18065.2329155358,585.6253685006662,113.35501899803202,3116.1259563105964,2542.165898968283,82.13693418186514
,,,,,,,,21,2004.0774927462976,16319.715260325764,8558.18078851829,934.752719988685,1050.6094190423846,10887.989645190948,1561.610747276623,13361.324949635387,8413.067727584825,10761.58504426578,2406.3152160614886,3908.341003010078,5066.552702498204,601.7309958527342,354.28297684491577,18384.24950218281,3855.105677039732,17212.549999964776,557.9655020487337,107.99204002922808,3001.792028883116,2448.84673632698,82.3477097671752
,,,,,,,,22,1837.528072673596,15467.534321413592,8093.325565506338,883.8518200358229,965.7836021307136,10009.157121364096,1487.3433891943637,12268.663113572047,7853.263501556321,10045.003595603968,2246.195719640005,3648.2814740428657,4677.993655002918,555.6037240937155,327.1090402177173,16974.21051599108,3545.336277933513,15829.532353441153,513.1387977092782,99.35384525267834,2790.397274244383,2276.390197264201,81.16951871066391
