Voll,Demand_Segment,Cost_of_Demand_Curtailment_per_MW,Max_Demand_Curtailment,$/MWh,Rep_Periods,Timesteps_per_Rep_Period,Sub_Weights,Time_Index,Demand_MW_z1,Demand_MW_z2,Demand_MW_z3,Demand_MW_z4,Demand_MW_z5,Demand_MW_z6,Demand_MW_z7,Demand_MW_z8,Demand_MW_z9,Demand_MW_z10,Demand_MW_z11,Demand_MW_z12,Demand_MW_z13,Demand_MW_z14,Demand_MW_z15,Demand_MW_z16,Demand_MW_z17,Demand_MW_z18,Demand_MW_z19,Demand_MW_z20,Demand_MW_z21,Demand_MW_z22,thi
2000.0,1.0,1.0,1.0,2000.0,1.0,168.0,168.0,1,1575.2909794979614,13330.50335337742,7104.930128371541,776.0863473672187,836.450209184606,8675.623883721757,1335.6858285751491,10533.422321136044,7050.014605085456,9018.35316825872,2016.478075297509,3275.129277786241,4160.439046250784,494.1141263312779,290.9451163604643,15095.845103690972,3107.197609771005,13873.216549728206,449.720175572779,87.07086599193332,2522.0493419001464,2057.466471724929,79.54217394982706
,2.0,1.0,0.0,1800.0,,,,2,1426.9591290542855,11934.247491242437,6402.125946356395,699.4015331280824,759.7203732790415,7884.2240317236765,1202.869526300107,9527.167600942712,6433.838210396292,8230.466446091294,1840.2143794614635,2988.869928705364,3799.221067385293,451.2211896316109,265.689716678392,13785.087665471878,2831.9414644501035,12644.291636943151,409.8840450167619,79.38717286262838,2308.6381447474114,1883.39078035054,78.800055736991
,3.0,1.0,0.0,1100.0,,,,3,1370.3635826032466,11273.264648498329,6088.333115622428,665.2096958430894,733.2534916053199,7613.583580883439,1137.7450978893169,9136.643336178477,6205.194584083045,7938.285153704418,1774.841911857153,2882.662550875779,3675.437460146765,436.51924507039325,257.0103559691021,13335.83996396851,2738.281732959409,12226.04350617474,396.32377406521306,76.75156053827864,2233.7403287684256,1822.302377034542,77.6566112876675
,4.0,0.0,0.0,400.0,,,,4,1356.108837164916,10829.994700973575,5901.938106854646,644.9778598861549,733.5054398581352,7620.76515768036,1090.1359055629318,9030.449112766286,6138.157975328858,7853.032441199013,1755.6381322549662,2851.488167763837,3667.4230218987777,435.5599931472258,256.4558533179495,13306.663977473385,2731.755670647827,12196.983446122063,395.3910849634629,76.51071781585999,2221.3314360104177,1812.1903559164289,76.852826866035
,,,,,,,,5,1323.808792421146,10155.854295266465,5596.558703345483,611.7508038995239,722.8121405235427,7513.501908553486,1013.3559377079888,8795.26673663391,5950.912348160352,7614.159470385965,1702.0843545480286,2764.529960698648,3600.0252333497347,427.5742427172866,251.7460256617101,13062.053296819116,2681.7906373690453,11973.91047100584,388.1607092654152,75.17325703405962,2168.3431900109385,1768.9951272173894,75.955592595995
,,,,,,,,6,1355.1276642970422,10152.948244532849,5589.655609397756,611.0366372011213,735.8308097468096,7650.865733891331,994.5723353995726,8999.647903978894,5983.413008675736,7655.979865876072,1711.3847104652723,2779.619332717484,3656.505925736228,434.2807835657433,255.694703998716,13267.103918805184,2724.541099268157,12164.757445554707,394.35790370736777,76.30508059481292,2185.63267339649,1783.0867441293317,75.306340778335
,,,,,,,,7,1350.557774426699,10154.751901536356,5533.054659932964,604.7931799199765,726.9215460167244,7558.654333499347,988.8121881979037,8976.14990786686,5873.8746217634025,7515.317396098135,1680.0725985384038,2728.739447185007,3592.149607451598,426.6276970767197,251.1873850320393,13033.686477410569,2687.1409344538883,11997.777038616525,388.9174019627965,75.29306990294795,2133.444610982844,1740.5026368385766,74.62323726184
,,,,,,,,8,1361.2374996273545,10330.900329209217,5565.471911130801,608.2632384904288,727.5253285861593,7561.801176184836,1005.334309136426,9044.687331114952,5828.393693103378,7456.778999090984,1667.040195083599,2707.609610984825,3568.6532079828853,423.826773334128,249.54171263110297,12948.626704383278,2677.6973283241327,11955.576034538117,387.5713877633575,75.05518383051106,2109.85561386222,1721.2517483071574,73.6679558340675
,,,,,,,,9,1418.5491922215756,10799.587072247854,5771.176166274823,630.6676234069479,753.7484602143419,7827.286447550386,1045.7260754443305,9413.512516527238,5997.18105370984,7672.628168284114,1715.314689398841,2786.022568485217,3673.523869803924,436.29810983419054,256.8797259503408,13329.270979236093,2765.0287477976294,12345.45797708835,400.2131585661893,77.48473744092935,2169.3126997412764,1769.769837220592,72.719437060545
,,,,,,,,10,1431.17853372706,10995.421864805345,5825.540480757988,636.5825123977864,756.9407134435463,7860.032974248863,1055.6156690406526,9472.888088214311,5986.595860066172,7659.248601612874,1712.2954536990596,2781.102596579686,3673.383594664794,436.2805800363967,256.8630979787821,13328.798958791946,2774.138420682875,12386.155822179364,401.5169765666906,77.73897191767662,2168.924072135766,1769.4444327712663,72.27533685265
