Voll,Demand_Segment,Cost_of_Demand_Curtailment_per_MW,Max_Demand_Curtailment,$/MWh,Rep_Periods,Timesteps_per_Rep_Period,Sub_Weights,Time_Index,Demand_MW_z1,Demand_MW_z2,Demand_MW_z3,Demand_MW_z4,Demand_MW_z5,Demand_MW_z6,Demand_MW_z7,Demand_MW_z8,Demand_MW_z9,Demand_MW_z10,Demand_MW_z11,Demand_MW_z12,Demand_MW_z13,Demand_MW_z14,Demand_MW_z15,Demand_MW_z16,Demand_MW_z17,Demand_MW_z18,Demand_MW_z19,Demand_MW_z20,Demand_MW_z21,Demand_MW_z22,Demand_MW_z23,Demand_MW_z24,Demand_MW_z25,Demand_MW_z26,Demand_MW_z27,thi
2000.0,1.0,1.0,1.0,2000.0,1.0,168.0,168.0,1,556.3829701,4784.184688785156,5968.219997839977,2426.0564544659483,260.75534056547434,299.6674763413996,3082.243885785748,5038.459883690643,16455.826061731317,3850.222354599371,6171.263363951566,1013.0305349052431,2430.2094637407995,3074.368132734375,686.3227237705532,1122.402002636745,1457.866224721858,170.81761137639936,101.22118208164784,5162.711565847901,29011.51359120868,1050.9911243331446,7991.896435966229,254.4766851844696,50.481917742312085,857.9266865816865,678.1804847264312,43.182503
,2.0,1.0,0.0,1800.0,,,,2,567.2252327219438,4882.6128830470925,5833.175709146916,2478.129985955553,266.3921807,304.8431048218903,3140.3746619540875,5153.53524559666,16738.813571261468,3917.531739,6164.689443348926,1011.943787049307,2509.588822025503,3175.0037282642816,708.7404804098289,1159.0580916371532,1508.148213736295,176.71009708386308,104.71381379684456,5340.693573671199,28939.300820559056,1075.5077949566698,8339.586432678745,265.55519573592403,52.69970288807973,890.9816829132398,704.3128346642742,43.182503
,3.0,1.0,0.0,1100.0,,,,3,564.4595063913564,4815.360215640047,5624.133791689415,2458.8169499277,264.3485435686913,303.0586267480108,3126.482504928541,5094.634112199239,16508.32384993086,3886.5100981389255,6016.641908,987.650643348962,2517.117901971972,3184.709010106796,710.8807610745075,1162.5349979080622,1515.4781554953229,177.5828678584547,105.23116469115244,5366.574110824671,28190.516056388944,1073.9792185898289,8423.682366485618,268.2247206745706,53.23754758365635,897.8099394480428,709.7192754482555,43.2725
,4.0,0.0,0.0,400.0,,,,4,582.6832303162556,4901.236237150281,5640.477633529659,2518.298905991231,270.78347791996407,313.3460436122536,3236.913308471056,5184.041012,16772.07550380913,4002.0507509860254,6077.633499051637,997.6625303352038,2611.162988799648,3303.8670594689747,737.4370284391757,1205.9653034975777,1577.9888392867113,184.90542715341067,109.56983887026934,5587.891498050668,28456.66002143211,1113.673224123198,8755.871772465418,278.80648896767974,55.33510401292558,935.1968325111662,739.2834186043077,43.0025
,,,,,,,,5,586.8099851673855,4806.938186742938,5460.338370934305,2490.810733,267.8759053146431,317.88260329801506,3288.198285697761,5071.608732153141,16403.699740012158,4021.439733703023,5922.6116041576415,972.2143173,2631.613500528696,3329.986877203114,743.2097123435127,1215.4158085772451,1603.5929578522184,187.89447470231988,111.34207680488674,5678.525953,27631.81103975144,1128.6917058139952,8776.129458348614,279.45119167575353,55.44717160953909,947.8824125242376,749.3247988440777,42.5822
,,,,,,,,6,604.3416925613127,4774.440486086645,5375.307724684754,2500.42414,268.9745979391915,329.6223442004789,3413.792203469088,5004.581722049865,16201.191911022474,4125.817230552032,5871.967653215344,963.906063209482,2696.162224217695,3411.972037329854,761.4301050753556,1245.2355579379707,1661.6031069738676,194.67945890746944,115.35580872163236,5883.901488848399,27147.39122,1168.692881629388,8870.301676251784,282.45087018741805,56.04500171626815,978.0115086229976,773.1466201604662,42.6722
,,,,,,,,7,626.4307566432519,4830.892080099161,5513.682964163879,2532.466610593269,272.43364182512425,339.73776482117535,3520.6647615891866,5014.207933008678,16228.329496292365,4280.868379223275,6041.820292553406,991.7851034511754,2751.8348646075247,3482.503601470116,777.1398184471966,1270.9500704544328,1711.1008653535985,200.4669703,118.77724907987675,6059.246237519204,27339.29167,1204.0467423042203,8912.224403237618,283.77008311825244,56.285489890403326,999.6225969,790.2365333799102,42.6722
,,,,,,,,8,627.3722313461512,4804.258856825892,5829.0322910881705,2505.3554961024606,269.4745411545413,337.88462028298767,3501.4139150771416,5013.149668,16063.291026427514,4302.712440071944,6250.926745573228,1026.1093496181345,2712.8428706097766,3432.80743470614,766.1246042306299,1252.9598712872164,1687.318736408384,197.6765091794606,117.12344215877924,5975.1239177591215,27537.993262304484,1194.9407112090064,8664.597208460702,275.8893666174751,54.70651903066331,977.2123152195458,772.5190282153094,42.5822
,,,,,,,,9,616.7101620348261,4740.694282808715,6014.570056480276,2447.6584857360385,263.22271741909793,331.2886207357895,3429.0259753721243,4967.205683440775,15860.442719841212,4230.922092857645,6304.778772,1034.9483554036156,2624.480470686521,3320.769018247808,741.1663078813305,1212.1467640463604,1631.6130786085855,191.13896279359167,113.25173637215912,5777.954613427877,27346.85837,1165.5531182459652,8313.421291817853,264.69942404596924,52.50263542128632,940.3507280185318,743.3728911757291,42.4022
,,,,,,,,10,624.9905890362896,4820.593395518044,6262.005543502016,2470.615828352245,265.6737068,335.49875008631346,3465.551001296206,5038.056038493904,16119.80250447789,4279.904191474799,6476.4486081947525,1063.1316018021485,2628.100354040502,3325.3084890518444,742.1921342806078,1213.8238999131734,1631.007671396074,191.06432791681496,113.20014229698026,5775.842105113098,27851.29826404012,1176.7484160489716,8280.011436510935,263.6336574119327,52.28828067700992,940.5162036656184,743.5098377053263,41.862198
