Voll,Demand_Segment,Cost_of_Demand_Curtailment_per_MW,Max_Demand_Curtailment,$/MWh,Rep_Periods,Timesteps_per_Rep_Period,Sub_Weights,Time_Index,Demand_MW_z1,Demand_MW_z2,Demand_MW_z3,Demand_MW_z4,Demand_MW_z5,Demand_MW_z6,Demand_MW_z7,Demand_MW_z8,Demand_MW_z9,Demand_MW_z10,Demand_MW_z11,Demand_MW_z12,Demand_MW_z13,Demand_MW_z14,Demand_MW_z15,Demand_MW_z16,Demand_MW_z17,Demand_MW_z18,Demand_MW_z19,Demand_MW_z20,Demand_MW_z21,Demand_MW_z22,Demand_MW_z23,Demand_MW_z24,Demand_MW_z25,Demand_MW_z26,Demand_MW_z27,thi
2000.0,1.0,1.0,1.0,2000.0,1.0,168.0,168.0,1,650.4867590550125,5593.357382084717,6977.654408091136,2836.387318146606,304.8581741605517,350.35171089736656,3603.5589579889215,5890.639391669257,19239.080881733145,4501.429403477842,7215.0394976312255,1184.3693731080218,2841.2427463117874,3594.351140077412,802.4038625626949,1312.239375254778,1704.4423116137289,199.7088343646024,118.3412185877574,6035.906372114197,33918.37361363314,1228.7504237816229,9343.605198134452,297.51757890568365,59.02017284735197,1003.0320478488226,792.8844865714426,29.1722
,2.0,1.0,0.0,1800.0,,,,2,642.2477302307466,5528.398351893491,6604.684776202834,2805.8930859955262,301.62581548149643,345.1623461968362,3555.727746869916,5835.153521407443,18952.72706982733,4435.673383403963,6980.045269793448,1145.785770556713,2841.51273917046,3594.936932136598,802.4801059740514,1312.3577471816234,1707.6193216504955,200.0821758516515,118.56350062585412,6047.065835009644,32766.878471324748,1217.7568985105447,9442.599074355045,300.67812902812847,59.669885278702864,1008.8249438097704,797.4668497465339,30.2522
,3.0,1.0,0.0,1100.0,,,,3,638.6937057981283,5448.646406085422,6363.784846645995,2782.185244,299.1140179277365,342.91501020017694,3537.658015456187,5764.648666489209,18679.395805795262,4397.639705054685,6807.913186646802,1117.5403058888294,2848.1535744153903,3603.54210802064,804.3713721360823,1315.4243617594773,1714.7844056652807,200.93746083556545,119.07051219976496,6072.352520370966,31897.957186557192,1215.2222777797117,9531.512617287428,303.4999657097328,60.23901833311448,1015.8843120464531,803.0571351528047,30.9722
,4.0,0.0,0.0,400.0,,,,4,641.4512862952573,5395.563361332018,6209.362900977059,2772.2885926325057,298.0940606871257,344.94938634413364,3563.3807484352287,5706.891158888093,18463.667471466964,4405.688148336727,6690.609275784161,1098.2844195202924,2874.5187277537066,3637.087296805597,811.8131874111446,1327.5961189686404,1737.141070922258,203.55455231851104,120.62079432825163,6151.473051931656,31326.73161797912,1225.9956781983992,9638.968343118266,306.9262537017163,60.91607206047086,1029.518578778982,813.8458001324408,31.2422
,,,,,,,,5,655.0661871722697,5366.068659,6095.470642508041,2780.535319727029,299.0345296863501,354.85787592968074,3670.672906262848,5661.524989308915,18311.73517121287,4489.203080872046,6611.514289,1085.2997428015572,2937.715896928154,3717.322237386453,829.6579213719267,1356.7897951267655,1790.1186946860062,209.7498683477175,124.2930958368309,6339.037232846242,30845.870997425944,1259.978171655748,9796.945873,311.95622306864124,61.89664152593908,1058.1376144831409,836.4842987332647,31.2422
,,,,,,,,6,681.1352361096142,5381.127411546237,6058.346695720534,2818.152393063947,303.1531309685582,371.5073707598282,3847.581901364801,5640.512635213331,18259.87320319109,4650.083765637373,6618.117073719973,1086.389358922262,3038.762865092296,3845.5304471820673,858.1848328275864,1403.4673202397278,1872.742586718508,219.4173277151122,130.01404168760547,6631.567338779734,30597.003245951477,1317.1983857253033,9997.448630443936,318.3418296677497,63.16662567989403,1102.2871796591485,871.3901624732305,31.2422
,,,,,,,,7,700.3482081412128,5400.926720377803,6164.285427016478,2831.2921006790607,304.5802123637891,379.8260738431673,3936.095460027183,5605.873440741619,18143.236683900745,4786.001432533101,6754.741799,1108.813564303876,3076.5453261835105,3893.4313669465782,868.8406077651114,1420.919383411789,1913.0070040314652,224.12163183321877,132.79270322994014,6774.223966703556,30565.26795505841,1346.1216096885416,9963.847281072183,317.2543287958816,62.927053901894254,1117.5758647903158,883.4827062546748,31.5122
,,,,,,,,8,698.9639072984565,5352.489916608168,6494.203891054727,2791.2505195998133,300.2252391673255,376.4418356584013,3900.9727062675465,5585.218001133404,17896.330278776994,4793.710254981007,6964.242221794492,1143.2023358535423,3022.4150161372986,3824.5372964898193,853.5498067893723,1395.9395771214456,1879.8646767124465,220.2340784843579,130.4888145780495,6656.966552676541,30680.451585302693,1331.2996443985303,9653.345203,307.3720831718635,60.94927442727718,1088.7254870054346,860.6739212304344,30.317
,,,,,,,,9,689.2925337367247,5298.640066326479,6722.441900242613,2735.7303693333893,294.20214712892965,370.27892005486666,3832.5977879375714,5551.810237459657,17727.103299990984,4728.871338533002,7046.806104826321,1156.7543687443394,2933.3630362327426,3711.599761855695,828.3962771006941,1354.8077617101192,1823.642258984829,213.6346505546382,126.58065509489828,6457.978513220273,30565.38785454654,1302.7303773131805,9291.851470957869,295.8526515556176,58.68181980006081,1051.0232777394458,830.8625594542697,30.947
,,,,,,,,10,688.873409,5313.325774739577,6902.070497542099,2723.1474806542665,292.8292926366675,369.7914364409806,3819.779008,5553.016155397052,17767.472819920262,4717.370536814419,7138.432656587794,1171.798589577681,2896.729137684299,3665.2017405713495,818.0545989521986,1337.893758,1797.7195727156825,210.5937868764413,124.77078741591238,6366.214324663146,30698.09228545837,1297.0286386713717,9126.344947834828,290.5807215182379,57.632877665285406,1036.6501748815756,819.5069901819855,31.487
