Voll,Demand_Segment,Cost_of_Demand_Curtailment_per_MW,Max_Demand_Curtailment,$/MWh,Rep_Periods,Timesteps_per_Rep_Period,Sub_Weights,Time_Index,Demand_MW_z1,Demand_MW_z2,Demand_MW_z3,Demand_MW_z4,Demand_MW_z5,Demand_MW_z6,Demand_MW_z7,Demand_MW_z8,Demand_MW_z9,Demand_MW_z10,Demand_MW_z11,Demand_MW_z12,Demand_MW_z13,Demand_MW_z14,Demand_MW_z15,Demand_MW_z16,Demand_MW_z17,Demand_MW_z18,Demand_MW_z19,Demand_MW_z20,Demand_MW_z21,Demand_MW_z22,Demand_MW_z23,Demand_MW_z24,Demand_MW_z25,Demand_MW_z26,Demand_MW_z27,thi
2000.0,1.0,1.0,1.0,2000.0,1.0,168.0,168.0,1,589.2576162469461,5066.864762278363,6320.860411486181,2569.403306951538,276.16242528935265,317.37373764738214,3264.3624670772133,5336.1641536685465,17428.14097495488,4077.7179905255234,6535.900871645848,1072.8868248869314,2573.801702440217,3256.021364421634,726.8750374072542,1188.720654869806,1544.006237776472,180.91060278013967,107.20197359602712,5467.757415829227,30725.69841633392,1113.0903674839442,8464.108530362337,269.5127869969437,53.46471066226904,908.6184542684972,718.2517030708063,33.9134
,2.0,1.0,0.0,1800.0,,,,2,588.3397377,5064.364236750421,6050.311002671393,2570.37639,276.3084162,316.1906452261025,3257.272593372642,5345.371467,17361.902499021355,4063.358719641257,6394.165070093689,1049.6125839769684,2603.006255798631,3293.190698939094,735.1227771071752,1202.2031007176977,1564.2878229982864,183.2879889068157,108.61170164191525,5539.496614,30016.54311384568,1115.542711165277,8650.020857805512,275.44027519318297,54.66140711675784,924.1477624024848,730.5303157951914,34.3634
,3.0,1.0,0.0,1100.0,,,,3,593.3640322723253,5061.9424813352125,5912.131281144768,2584.7266695107983,277.88515555353763,318.5774829655113,3286.5816678567094,5355.517278985753,17353.67284054722,4085.528327872514,6324.738733319328,1038.2257036655876,2646.013064014924,3347.789803261449,747.2831444591442,1222.0654381860368,1593.0819110731172,186.67643177563767,110.61978316397348,5641.382628569646,29634.08019469015,1128.9749441783877,8855.03757,281.9598217630772,55.96370606720966,943.7844873777476,746.0621821282496,34.8134
,4.0,0.0,0.0,400.0,,,,4,600.1545343322555,5048.1959983004535,5809.602973686364,2593.808142400613,278.90271015302784,322.7414813137798,3333.969639498532,5339.480454905236,17274.973158761906,4122.049134,6259.866618240813,1027.5766662944582,2689.456683,3402.930946708531,759.5485048747056,1242.1252362945415,1625.3036088057677,190.4496727467705,112.85520537180324,5755.440083785452,29309.91086622568,1147.0658506152536,9018.409785750657,287.1662849545044,56.99428412085844,963.2379830463112,761.4502576146103,35.3534
,,,,,,,,5,617.4866100410984,5058.230160760346,5745.788101038866,2621.0226726696583,281.87963542789174,334.50053009159353,3460.095199299125,5336.7368699065055,17261.23481300829,4231.668259599463,6232.227559996595,1023.0386977442492,2769.186176878587,3504.068370102741,782.0624349,1278.9540164601074,1687.4238756307016,197.71702111765097,117.16269882758348,5975.38186,29076.31730800449,1187.6962437948043,9234.918569,294.0600422308507,58.34577955208974,997.4347956267532,788.4971994,35.893402
,,,,,,,,6,644.6987573377031,5093.2707212660125,5734.263005626464,2667.398850445341,286.9363328415609,351.6340479442096,3641.7603128752767,5338.7804563445625,17283.08409131671,4401.333342179633,6264.089166363535,1028.274316980678,2876.208040797479,3639.818598671945,812.2773070001216,1328.3905887626377,1772.562560948645,207.67987180379512,123.05910290473146,6276.819926292236,28960.25477053448,1246.7365031570198,9462.647602,301.3125310733166,59.78760592924304,1043.321703652359,824.7762340287791,36.4334
,,,,,,,,7,660.0545715329825,5090.191323201339,5809.631165,2668.397338173276,287.0565801871368,357.9732674593441,3709.637252127176,5283.346696663154,17099.388813170124,4510.644973721295,6366.116385871706,1045.0193969068937,2899.540233658176,3669.4277829648254,818.8529768797869,1339.1686076987442,1802.9445977121493,211.22708097386905,125.15264523311453,6384.477672,28806.73443487843,1268.6742280278756,9390.590097150787,299.0015076,59.306626501245866,1053.277569664372,832.6526609976676,36.6134
,,,,,,,,8,661.0465801070206,5062.128555545453,6141.906939504305,2639.831028378875,283.9386491077136,356.02065496200026,3689.353112002505,5282.231629200405,16925.491865490174,4533.661519558331,6586.446675834437,1081.1860048785825,2858.455335417688,3617.064163023813,807.2465185,1320.21278,1777.8859575278912,208.2868412588025,123.4100698452892,6295.840067825728,29016.101382103727,1259.079428619997,9129.671455760588,290.6977918,57.64290401757751,1029.6644109164038,813.9841646698062,35.7134
,,,,,,,,9,658.9377701184911,5065.300868758912,6426.401939222065,2615.2554698967792,281.24620143826235,353.9727386573276,3663.81952007221,5307.322042,16946.444865479687,4520.6233674081095,6736.481934599301,1105.8137249552033,2804.184875708348,3548.149952228634,791.9157235724285,1295.1453290823974,1743.333497484665,204.2267010979756,121.00635147780096,6173.584875358373,29219.362650712304,1245.3613057997238,8882.660973205584,282.82402167170744,56.097615443367474,1004.7387735680604,794.2733968606298,35.7134
,,,,,,,,10,658.3200059938407,5077.665374009401,6595.944961808611,2602.368508359873,279.8415197475351,353.3901838559101,3650.361454983138,5306.724836565552,16979.437238776143,4508.142366318342,6821.823818403143,1119.8261457821627,2768.2513483797425,3502.6401082606862,781.7716600206613,1278.5545431947442,1717.9858366589235,201.25338158028384,119.23686478281452,6083.855462720818,29336.54868050265,1239.5019027424437,8721.566810978728,277.6926789,55.07670332,990.6719296192524,783.1596337624683,35.7134
