date,season,thi_extreme,thi_bin,wind_profile,hour
2007-04-23,summer,61.2641854314,"(60.0, 65.0]",0.8555,2
2007-04-23,summer,61.2641854314,"(60.0, 65.0]",0.854,3
2007-04-23,summer,61.2641854314,"(60.0, 65.0]",0.8506,4
2007-04-23,summer,61.2641854314,"(60.0, 65.0]",0.845,5
2007-04-23,summer,61.2641854314,"(60.0, 65.0]",0.839,6
2007-04-23,summer,61.2641854314,"(60.0, 65.0]",0.765,7
2007-04-23,summer,61.2641854314,"(60.0, 65.0]",0.608,8
2007-04-23,summer,61.2641854314,"(60.0, 65.0]",0.6035,9
2007-04-23,summer,61.2641854314,"(60.0, 65.0]",0.6494,10
2007-04-23,summer,61.2641854314,"(60.0, 65.0]",0.7017,11
2007-04-23,summer,61.2641854314,"(60.0, 65.0]",0.74,12
2007-04-23,summer,61.2641854314,"(60.0, 65.0]",0.776,13
2007-04-23,summer,61.2641854314,"(60.0, 65.0]",0.808,14
2007-04-23,summer,61.2641854314,"(60.0, 65.0]",0.826,15
2007-04-23,summer,61.2641854314,"(60.0, 65.0]",0.8296,16
2007-04-23,summer,61.2641854314,"(60.0, 65.0]",0.801,17
2007-04-23,summer,61.2641854314,"(60.0, 65.0]",0.762,18
2007-04-23,summer,61.2641854314,"(60.0, 65.0]",0.788,19
2007-04-23,summer,61.2641854314,"(60.0, 65.0]",0.8076,20
2007-04-23,summer,61.2641854314,"(60.0, 65.0]",0.79,21
2007-04-23,summer,61.2641854314,"(60.0, 65.0]",0.7676,22
2007-04-23,summer,61.2641854314,"(60.0, 65.0]",0.742,23
2007-04-24,summer,63.128797505631,"(60.0, 65.0]",0.7036,0
2007-04-24,summer,63.128797505631,"(60.0, 65.0]",0.655,1
2007-04-24,summer,63.128797505631,"(60.0, 65.0]",0.611,2
2007-04-24,summer,63.128797505631,"(60.0, 65.0]",0.568,3
2007-04-24,summer,63.128797505631,"(60.0, 65.0]",0.5312,4
2007-04-24,summer,63.128797505631,"(60.0, 65.0]",0.4973,5
2007-04-24,summer,63.128797505631,"(60.0, 65.0]",0.4653,6
2007-04-24,summer,63.128797505631,"(60.0, 65.0]",0.3171,7
2007-04-24,summer,63.128797505631,"(60.0, 65.0]",0.1923,8
2007-04-24,summer,63.128797505631,"(60.0, 65.0]",0.1659,9
2007-04-24,summer,63.128797505631,"(60.0, 65.0]",0.1536,10
2007-04-24,summer,63.128797505631,"(60.0, 65.0]",0.1499,11
2007-04-24,summer,63.128797505631,"(60.0, 65.0]",0.1489,12
2007-04-24,summer,63.128797505631,"(60.0, 65.0]",0.1569,13
2007-04-24,summer,63.128797505631,"(60.0, 65.0]",0.1659,14
2007-04-24,summer,63.128797505631,"(60.0, 65.0]",0.1812,15
2007-04-24,summer,63.128797505631,"(60.0, 65.0]",0.2025,16
2007-04-24,summer,63.128797505631,"(60.0, 65.0]",0.2196,17
2007-04-24,summer,63.128797505631,"(60.0, 65.0]",0.2455,18
2007-04-24,summer,63.128797505631,"(60.0, 65.0]",0.358,19
2007-04-24,summer,63.128797505631,"(60.0, 65.0]",0.442,20
2007-04-24,summer,63.128797505631,"(60.0, 65.0]",0.4746,21
2007-04-24,summer,63.128797505631,"(60.0, 65.0]",0.4673,22
2007-04-24,summer,63.128797505631,"(60.0, 65.0]",0.4526,23
2007-04-25,summer,64.1729866327602,"(60.0, 65.0]",0.4512,0
2007-04-25,summer,64.1729866327602,"(60.0, 65.0]",0.445,1
2007-04-25,summer,64.1729866327602,"(60.0, 65.0]",0.4448,2
2007-04-25,summer,64.1729866327602,"(60.0, 65.0]",0.446,3
2007-04-25,summer,64.1729866327602,"(60.0, 65.0]",0.45,4
2007-04-25,summer,64.1729866327602,"(60.0, 65.0]",0.4565,5
2007-04-25,summer,64.1729866327602,"(60.0, 65.0]",0.4604,6
2007-04-25,summer,64.1729866327602,"(60.0, 65.0]",0.3835,7
2007-04-25,summer,64.1729866327602,"(60.0, 65.0]",0.34,8
2007-04-25,summer,64.1729866327602,"(60.0, 65.0]",0.3562,9
2007-04-25,summer,64.1729866327602,"(60.0, 65.0]",0.378,10
2007-04-25,summer,64.1729866327602,"(60.0, 65.0]",0.407,11
2007-04-25,summer,64.1729866327602,"(60.0, 65.0]",0.4414,12
2007-04-25,summer,64.1729866327602,"(60.0, 65.0]",0.4617,13
2007-04-25,summer,64.1729866327602,"(60.0, 65.0]",0.477,14
2007-04-25,summer,64.1729866327602,"(60.0, 65.0]",0.4937,15
2007-04-25,summer,64.1729866327602,"(60.0, 65.0]",0.5,16
2007-04-25,summer,64.1729866327602,"(60.0, 65.0]",0.495,17
2007-04-25,summer,64.1729866327602,"(60.0, 65.0]",0.4893,18
2007-04-25,summer,64.1729866327602,"(60.0, 65.0]",0.5566,19
2007-04-25,summer,64.1729866327602,"(60.0, 65.0]",0.5767,20
2007-04-25,summer,64.1729866327602,"(60.0, 65.0]",0.5605,21
2007-04-25,summer,64.1729866327602,"(60.0, 65.0]",0.54,22
2007-04-25,summer,64.1729866327602,"(60.0, 65.0]",0.5063,23
2007-04-26,summer,62.91211689831744,"(60.0, 65.0]",0.4807,0
2007-04-26,summer,62.91211689831744,"(60.0, 65.0]",0.469,1
2007-04-26,summer,62.91211689831744,"(60.0, 65.0]",0.4692,2
2007-04-26,summer,62.91211689831744,"(60.0, 65.0]",0.467,3
2007-04-26,summer,62.91211689831744,"(60.0, 65.0]",0.4695,4
2007-04-26,summer,62.91211689831744,"(60.0, 65.0]",0.464,5
2007-04-26,summer,62.91211689831744,"(60.0, 65.0]",0.4648,6
2007-04-26,summer,62.91211689831744,"(60.0, 65.0]",0.4067,7
2007-04-26,summer,62.91211689831744,"(60.0, 65.0]",0.3442,8
2007-04-26,summer,62.91211689831744,"(60.0, 65.0]",0.3428,9
2007-04-26,summer,62.91211689831744,"(60.0, 65.0]",0.3787,10
2007-04-26,summer,62.91211689831744,"(60.0, 65.0]",0.4211,11
2007-04-26,summer,62.91211689831744,"(60.0, 65.0]",0.466,12
2007-04-26,summer,62.91211689831744,"(60.0, 65.0]",0.521,13
2007-04-26,summer,62.91211689831744,"(60.0, 65.0]",0.5737,14
2007-04-26,summer,62.91211689831744,"(60.0, 65.0]",0.609,15
2007-04-26,summer,62.91211689831744,"(60.0, 65.0]",0.611,16
2007-04-26,summer,62.91211689831744,"(60.0, 65.0]",0.589,17
2007-04-26,summer,62.91211689831744,"(60.0, 65.0]",0.5615,18
2007-04-26,summer,62.91211689831744,"(60.0, 65.0]",0.595,19
2007-04-26,summer,62.91211689831744,"(60.0, 65.0]",0.603,20
2007-04-26,summer,62.91211689831744,"(60.0, 65.0]",0.579,21
2007-04-26,summer,62.91211689831744,"(60.0, 65.0]",0.554,22
2007-04-26,summer,62.91211689831744,"(60.0, 65.0]",0.5386,23
2007-04-27,summer,61.944730553546,"(60.0, 65.0]",0.528,0
2007-04-27,summer,61.944730553546,"(60.0, 65.0]",0.516,1
2007-04-27,summer,61.944730553546,"(60.0, 65.0]",0.5005,2
2007-04-27,summer,61.944730553546,"(60.0, 65.0]",0.4807,3
2007-04-27,summer,61.944730553546,"(60.0, 65.0]",0.459,4
2007-04-27,summer,61.944730553546,"(60.0, 65.0]",0.442,5
2007-04-27,summer,61.944730553546,"(60.0, 65.0]",0.4177,6
2007-04-27,summer,61.944730553546,"(60.0, 65.0]",0.34,7
2007-04-27,summer,61.944730553546,"(60.0, 65.0]",0.296,8
2007-04-27,summer,61.944730553546,"(60.0, 65.0]",0.3032,9
2007-04-27,summer,61.944730553546,"(60.0, 65.0]",0.3357,10
2007-04-27,summer,61.944730553546,"(60.0, 65.0]",0.383,11
2007-04-27,summer,61.944730553546,"(60.0, 65.0]",0.4277,12
2007-04-27,summer,61.944730553546,"(60.0, 65.0]",0.4658,13
2007-04-27,summer,61.944730553546,"(60.0, 65.0]",0.494,14
2007-04-27,summer,61.944730553546,"(60.0, 65.0]",0.509,15
2007-04-27,summer,61.944730553546,"(60.0, 65.0]",0.4966,16
2007-04-27,summer,61.944730553546,"(60.0, 65.0]",0.4731,17
2007-04-27,summer,61.944730553546,"(60.0, 65.0]",0.4172,18
2007-04-27,summer,61.944730553546,"(60.0, 65.0]",0.4517,19
2007-04-27,summer,61.944730553546,"(60.0, 65.0]",0.476,20
2007-04-27,summer,61.944730553546,"(60.0, 65.0]",0.4722,21
2007-04-27,summer,61.944730553546,"(60.0, 65.0]",0.4756,22
2007-04-27,summer,61.944730553546,"(60.0, 65.0]",0.4917,23
2007-04-28,summer,62.376879179267,"(60.0, 65.0]",0.515,0
2007-04-28,summer,62.376879179267,"(60.0, 65.0]",0.5376,1
2007-04-28,summer,62.376879179267,"(60.0, 65.0]",0.554,2
2007-04-28,summer,62.376879179267,"(60.0, 65.0]",0.5684,3
2007-04-28,summer,62.376879179267,"(60.0, 65.0]",0.575,4
2007-04-28,summer,62.376879179267,"(60.0, 65.0]",0.571,5
2007-04-28,summer,62.376879179267,"(60.0, 65.0]",0.5654,6
2007-04-28,summer,62.376879179267,"(60.0, 65.0]",0.3975,7
2007-04-28,summer,62.376879179267,"(60.0, 65.0]",0.2715,8
2007-04-28,summer,62.376879179267,"(60.0, 65.0]",0.2766,9
2007-04-28,summer,62.376879179267,"(60.0, 65.0]",0.305,10
2007-04-28,summer,62.376879179267,"(60.0, 65.0]",0.352,11
2007-04-28,summer,62.376879179267,"(60.0, 65.0]",0.41,12
2007-04-28,summer,62.376879179267,"(60.0, 65.0]",0.4658,13
2007-04-28,summer,62.376879179267,"(60.0, 65.0]",0.519,14
2007-04-28,summer,62.376879179267,"(60.0, 65.0]",0.565,15
2007-04-28,summer,62.376879179267,"(60.0, 65.0]",0.6,16
2007-04-28,summer,62.376879179267,"(60.0, 65.0]",0.5933,17
2007-04-28,summer,62.376879179267,"(60.0, 65.0]",0.5215,18
2007-04-28,summer,62.376879179267,"(60.0, 65.0]",0.565,19
2007-04-28,summer,62.376879179267,"(60.0, 65.0]",0.6045,20
2007-04-28,summer,62.376879179267,"(60.0, 65.0]",0.62,21
2007-04-28,summer,62.376879179267,"(60.0, 65.0]",0.6206,22
2007-04-28,summer,62.376879179267,"(60.0, 65.0]",0.619,23
2007-04-29,summer,58.10687184140732,"(55.0, 60.0]",0.612,0
2007-04-29,summer,58.10687184140732,"(55.0, 60.0]",0.5967,1
2007-04-29,summer,58.10687184140732,"(55.0, 60.0]",0.573,2
2007-04-29,summer,58.10687184140732,"(55.0, 60.0]",0.553,3
2007-04-29,summer,58.10687184140732,"(55.0, 60.0]",0.533,4
2007-04-29,summer,58.10687184140732,"(55.0, 60.0]",0.5107,5
2007-04-29,summer,58.10687184140732,"(55.0, 60.0]",0.4897,6
2007-04-29,summer,58.10687184140732,"(55.0, 60.0]",0.327,7
2007-04-29,summer,58.10687184140732,"(55.0, 60.0]",0.2098,8
2007-04-29,summer,58.10687184140732,"(55.0, 60.0]",0.2428,9
2007-04-29,summer,58.10687184140732,"(55.0, 60.0]",0.2993,10
2007-04-29,summer,58.10687184140732,"(55.0, 60.0]",0.365,11
2007-04-29,summer,58.10687184140732,"(55.0, 60.0]",0.4343,12
2007-04-29,summer,58.10687184140732,"(55.0, 60.0]",0.4924,13
2007-04-29,summer,58.10687184140732,"(55.0, 60.0]",0.534,14
2007-04-29,summer,58.10687184140732,"(55.0, 60.0]",0.5605,15
2007-04-29,summer,58.10687184140732,"(55.0, 60.0]",0.581,16
2007-04-29,summer,58.10687184140732,"(55.0, 60.0]",0.5713,17
2007-04-29,summer,58.10687184140732,"(55.0, 60.0]",0.496,18
2007-04-29,summer,58.10687184140732,"(55.0, 60.0]",0.568,19
2007-04-29,summer,58.10687184140732,"(55.0, 60.0]",0.6074,20
2007-04-29,summer,58.10687184140732,"(55.0, 60.0]",0.609,21
2007-04-29,summer,58.10687184140732,"(55.0, 60.0]",0.6055,22
2007-04-29,summer,58.10687184140732,"(55.0, 60.0]",0.6167,23
2007-04-30,summer,58.7578272325045,"(55.0, 60.0]",0.6284,0
2007-04-30,summer,58.7578272325045,"(55.0, 60.0]",0.644,1
2007-04-30,summer,58.7578272325045,"(55.0, 60.0]",0.6494,2
2007-04-30,summer,58.7578272325045,"(55.0, 60.0]",0.66,3
2007-04-30,summer,58.7578272325045,"(55.0, 60.0]",0.6797,4
2007-04-30,summer,58.7578272325045,"(55.0, 60.0]",0.696,5
2007-04-30,summer,58.7578272325045,"(55.0, 60.0]",0.703,6
2007-04-30,summer,58.7578272325045,"(55.0, 60.0]",0.5405,7
2007-04-30,summer,58.7578272325045,"(55.0, 60.0]",0.3176,8
2007-04-30,summer,58.7578272325045,"(55.0, 60.0]",0.301,9
2007-04-30,summer,58.7578272325045,"(55.0, 60.0]",0.3381,10
2007-04-30,summer,58.7578272325045,"(55.0, 60.0]",0.377,11
2007-04-30,summer,58.7578272325045,"(55.0, 60.0]",0.4036,12
2007-04-30,summer,58.7578272325045,"(55.0, 60.0]",0.4248,13
2007-04-30,summer,58.7578272325045,"(55.0, 60.0]",0.4458,14
2007-04-30,summer,58.7578272325045,"(55.0, 60.0]",0.4639,15
2007-04-30,summer,58.7578272325045,"(55.0, 60.0]",0.4724,16
2007-04-30,summer,58.7578272325045,"(55.0, 60.0]",0.4536,17
2007-04-30,summer,58.7578272325045,"(55.0, 60.0]",0.421,18
2007-04-30,summer,58.7578272325045,"(55.0, 60.0]",0.53,19
2007-04-30,summer,58.7578272325045,"(55.0, 60.0]",0.595,20
2007-04-30,summer,58.7578272325045,"(55.0, 60.0]",0.594,21
2007-04-30,summer,58.7578272325045,"(55.0, 60.0]",0.568,22
2007-04-30,summer,58.7578272325045,"(55.0, 60.0]",0.5415,23
2007-05-01,summer,61.69872437011,"(60.0, 65.0]",0.517,0
2007-05-01,summer,61.69872437011,"(60.0, 65.0]",0.4956,1
2007-05-01,summer,61.69872437011,"(60.0, 65.0]",0.4775,2
2007-05-01,summer,61.69872437011,"(60.0, 65.0]",0.4597,3
2007-05-01,summer,61.69872437011,"(60.0, 65.0]",0.4443,4
2007-05-01,summer,61.69872437011,"(60.0, 65.0]",0.4277,5
2007-05-01,summer,61.69872437011,"(60.0, 65.0]",0.4038,6
2007-05-01,summer,61.69872437011,"(60.0, 65.0]",0.2607,7
2007-05-01,summer,61.69872437011,"(60.0, 65.0]",0.11633,8
2007-05-01,summer,61.69872437011,"(60.0, 65.0]",0.0915,9
2007-05-01,summer,61.69872437011,"(60.0, 65.0]",0.1256,10
2007-05-01,summer,61.69872437011,"(60.0, 65.0]",0.176,11
2007-05-01,summer,61.69872437011,"(60.0, 65.0]",0.2507,12
2007-05-01,summer,61.69872437011,"(60.0, 65.0]",0.3245,13
2007-05-01,summer,61.69872437011,"(60.0, 65.0]",0.3875,14
2007-05-01,summer,61.69872437011,"(60.0, 65.0]",0.4424,15
2007-05-01,summer,61.69872437011,"(60.0, 65.0]",0.4868,16
2007-05-01,summer,61.69872437011,"(60.0, 65.0]",0.5024,17
2007-05-01,summer,61.69872437011,"(60.0, 65.0]",0.5254,18
2007-05-01,summer,61.69872437011,"(60.0, 65.0]",0.6826,19
2007-05-01,summer,61.69872437011,"(60.0, 65.0]",0.703,20
2007-05-01,summer,61.69872437011,"(60.0, 65.0]",0.6577,21
2007-05-01,summer,61.69872437011,"(60.0, 65.0]",0.59,22
2007-05-01,summer,61.69872437011,"(60.0, 65.0]",0.5195,23
2007-05-02,summer,65.7584065066262,"(65.0, 70.0]",0.4648,0
2007-05-02,summer,65.7584065066262,"(65.0, 70.0]",0.4097,1
2007-05-02,summer,65.7584065066262,"(65.0, 70.0]",0.3762,2
2007-05-02,summer,65.7584065066262,"(65.0, 70.0]",0.3572,3
2007-05-02,summer,65.7584065066262,"(65.0, 70.0]",0.355,4
2007-05-02,summer,65.7584065066262,"(65.0, 70.0]",0.362,5
2007-05-02,summer,65.7584065066262,"(65.0, 70.0]",0.352,6
2007-05-02,summer,65.7584065066262,"(65.0, 70.0]",0.2351,7
2007-05-02,summer,65.7584065066262,"(65.0, 70.0]",0.1633,8
2007-05-02,summer,65.7584065066262,"(65.0, 70.0]",0.1625,9
2007-05-02,summer,65.7584065066262,"(65.0, 70.0]",0.1686,10
2007-05-02,summer,65.7584065066262,"(65.0, 70.0]",0.1687,11
2007-05-02,summer,65.7584065066262,"(65.0, 70.0]",0.1749,12
2007-05-02,summer,65.7584065066262,"(65.0, 70.0]",0.194,13
2007-05-02,summer,65.7584065066262,"(65.0, 70.0]",0.2242,14
2007-05-02,summer,65.7584065066262,"(65.0, 70.0]",0.2659,15
2007-05-02,summer,65.7584065066262,"(65.0, 70.0]",0.2883,16
2007-05-02,summer,65.7584065066262,"(65.0, 70.0]",0.3113,17
2007-05-02,summer,65.7584065066262,"(65.0, 70.0]",0.3137,18
2007-05-02,summer,65.7584065066262,"(65.0, 70.0]",0.422,19
2007-05-02,summer,65.7584065066262,"(65.0, 70.0]",0.516,20
2007-05-02,summer,65.7584065066262,"(65.0, 70.0]",0.5386,21
2007-05-02,summer,65.7584065066262,"(65.0, 70.0]",0.5327,22
2007-05-02,summer,65.7584065066262,"(65.0, 70.0]",0.5396,23
2007-05-03,summer,62.4029181847314,"(60.0, 65.0]",0.5474,0
2007-05-03,summer,62.4029181847314,"(60.0, 65.0]",0.555,1
2007-05-03,summer,62.4029181847314,"(60.0, 65.0]",0.5566,2
2007-05-03,summer,62.4029181847314,"(60.0, 65.0]",0.55,3
2007-05-03,summer,62.4029181847314,"(60.0, 65.0]",0.5356,4
2007-05-03,summer,62.4029181847314,"(60.0, 65.0]",0.5293,5
2007-05-03,summer,62.4029181847314,"(60.0, 65.0]",0.513,6
2007-05-03,summer,62.4029181847314,"(60.0, 65.0]",0.3794,7
2007-05-03,summer,62.4029181847314,"(60.0, 65.0]",0.2607,8
2007-05-03,summer,62.4029181847314,"(60.0, 65.0]",0.2433,9
2007-05-03,summer,62.4029181847314,"(60.0, 65.0]",0.2407,10
2007-05-03,summer,62.4029181847314,"(60.0, 65.0]",0.2395,11
2007-05-03,summer,62.4029181847314,"(60.0, 65.0]",0.24,12
2007-05-03,summer,62.4029181847314,"(60.0, 65.0]",0.2408,13
2007-05-03,summer,62.4029181847314,"(60.0, 65.0]",0.2524,14
2007-05-03,summer,62.4029181847314,"(60.0, 65.0]",0.263,15
2007-05-03,summer,62.4029181847314,"(60.0, 65.0]",0.276,16
2007-05-03,summer,62.4029181847314,"(60.0, 65.0]",0.2893,17
2007-05-03,summer,62.4029181847314,"(60.0, 65.0]",0.3157,18
2007-05-03,summer,62.4029181847314,"(60.0, 65.0]",0.4536,19
2007-05-03,summer,62.4029181847314,"(60.0, 65.0]",0.5645,20
2007-05-03,summer,62.4029181847314,"(60.0, 65.0]",0.5894,21
2007-05-03,summer,62.4029181847314,"(60.0, 65.0]",0.587,22
2007-05-03,summer,62.4029181847314,"(60.0, 65.0]",0.5728,23
2007-05-04,summer,60.09960308338183,"(60.0, 65.0]",0.5513,0
2007-05-04,summer,60.09960308338183,"(60.0, 65.0]",0.5283,1
2007-05-04,summer,60.09960308338183,"(60.0, 65.0]",0.513,2
2007-05-04,summer,60.09960308338183,"(60.0, 65.0]",0.4988,3
2007-05-04,summer,60.09960308338183,"(60.0, 65.0]",0.4895,4
2007-05-04,summer,60.09960308338183,"(60.0, 65.0]",0.487,5
2007-05-04,summer,60.09960308338183,"(60.0, 65.0]",0.4648,6
2007-05-04,summer,60.09960308338183,"(60.0, 65.0]",0.3196,7
2007-05-04,summer,60.09960308338183,"(60.0, 65.0]",0.187,8
2007-05-04,summer,60.09960308338183,"(60.0, 65.0]",0.1719,9
2007-05-04,summer,60.09960308338183,"(60.0, 65.0]",0.1802,10
2007-05-04,summer,60.09960308338183,"(60.0, 65.0]",0.1926,11
2007-05-04,summer,60.09960308338183,"(60.0, 65.0]",0.2032,12
2007-05-04,summer,60.09960308338183,"(60.0, 65.0]",0.2153,13
2007-05-04,summer,60.09960308338183,"(60.0, 65.0]",0.2327,14
2007-05-04,summer,60.09960308338183,"(60.0, 65.0]",0.2522,15
2007-05-04,summer,60.09960308338183,"(60.0, 65.0]",0.2766,16
2007-05-04,summer,60.09960308338183,"(60.0, 65.0]",0.2876,17
2007-05-04,summer,60.09960308338183,"(60.0, 65.0]",0.2808,18
2007-05-04,summer,60.09960308338183,"(60.0, 65.0]",0.3704,19
2007-05-04,summer,60.09960308338183,"(60.0, 65.0]",0.4412,20
2007-05-04,summer,60.09960308338183,"(60.0, 65.0]",0.4521,21
2007-05-04,summer,60.09960308338183,"(60.0, 65.0]",0.4473,22
2007-05-04,summer,60.09960308338183,"(60.0, 65.0]",0.4417,23
2007-05-05,summer,60.852196,"(60.0, 65.0]",0.4248,0
2007-05-05,summer,60.852196,"(60.0, 65.0]",0.4,1
2007-05-05,summer,60.852196,"(60.0, 65.0]",0.3726,2
2007-05-05,summer,60.852196,"(60.0, 65.0]",0.3418,3
2007-05-05,summer,60.852196,"(60.0, 65.0]",0.3108,4
2007-05-05,summer,60.852196,"(60.0, 65.0]",0.283,5
2007-05-05,summer,60.852196,"(60.0, 65.0]",0.2605,6
2007-05-05,summer,60.852196,"(60.0, 65.0]",0.1873,7
2007-05-05,summer,60.852196,"(60.0, 65.0]",0.11206,8
2007-05-05,summer,60.852196,"(60.0, 65.0]",0.1047,9
2007-05-05,summer,60.852196,"(60.0, 65.0]",0.1194,10
2007-05-05,summer,60.852196,"(60.0, 65.0]",0.1401,11
2007-05-05,summer,60.852196,"(60.0, 65.0]",0.1633,12
2007-05-05,summer,60.852196,"(60.0, 65.0]",0.1873,13
2007-05-05,summer,60.852196,"(60.0, 65.0]",0.2168,14
2007-05-05,summer,60.852196,"(60.0, 65.0]",0.2517,15
2007-05-05,summer,60.852196,"(60.0, 65.0]",0.2842,16
2007-05-05,summer,60.852196,"(60.0, 65.0]",0.3323,17
2007-05-05,summer,60.852196,"(60.0, 65.0]",0.3855,18
2007-05-05,summer,60.852196,"(60.0, 65.0]",0.4722,19
2007-05-05,summer,60.852196,"(60.0, 65.0]",0.544,20
2007-05-05,summer,60.852196,"(60.0, 65.0]",0.5864,21
2007-05-05,summer,60.852196,"(60.0, 65.0]",0.626,22
2007-05-05,summer,60.852196,"(60.0, 65.0]",0.6606,23
2007-05-06,summer,58.891789191631005,"(55.0, 60.0]",0.698,0
2007-05-06,summer,58.891789191631005,"(55.0, 60.0]",0.733,1
2007-05-06,summer,58.891789191631005,"(55.0, 60.0]",0.7744,2
2007-05-06,summer,58.891789191631005,"(55.0, 60.0]",0.8125,3
2007-05-06,summer,58.891789191631005,"(55.0, 60.0]",0.847,4
2007-05-06,summer,58.891789191631005,"(55.0, 60.0]",0.883,5
2007-05-06,summer,58.891789191631005,"(55.0, 60.0]",0.899,6
2007-05-06,summer,58.891789191631005,"(55.0, 60.0]",0.8306,7
2007-05-06,summer,58.891789191631005,"(55.0, 60.0]",0.7646,8
2007-05-06,summer,58.891789191631005,"(55.0, 60.0]",0.7515,9
2007-05-06,summer,58.891789191631005,"(55.0, 60.0]",0.741,10
2007-05-06,summer,58.891789191631005,"(55.0, 60.0]",0.724,11
2007-05-06,summer,58.891789191631005,"(55.0, 60.0]",0.716,12
2007-05-06,summer,58.891789191631005,"(55.0, 60.0]",0.7056,13
2007-05-06,summer,58.891789191631005,"(55.0, 60.0]",0.7026,14
2007-05-06,summer,58.891789191631005,"(55.0, 60.0]",0.701,15
2007-05-06,summer,58.891789191631005,"(55.0, 60.0]",0.702,16
2007-05-06,summer,58.891789191631005,"(55.0, 60.0]",0.7036,17
2007-05-06,summer,58.891789191631005,"(55.0, 60.0]",0.661,18
2007-05-06,summer,58.891789191631005,"(55.0, 60.0]",0.8237,19
2007-05-06,summer,58.891789191631005,"(55.0, 60.0]",0.902,20
2007-05-06,summer,58.891789191631005,"(55.0, 60.0]",0.8975,21
2007-05-06,summer,58.891789191631005,"(55.0, 60.0]",0.8696,22
2007-05-06,summer,58.891789191631005,"(55.0, 60.0]",0.8345,23
2007-05-07,summer,51.492203,"(50.0, 55.0]",0.787,0
2007-05-07,summer,51.492203,"(50.0, 55.0]",0.7437,1
2007-05-07,summer,51.492203,"(50.0, 55.0]",0.7075,2
2007-05-07,summer,51.492203,"(50.0, 55.0]",0.6846,3
2007-05-07,summer,51.492203,"(50.0, 55.0]",0.67,4
2007-05-07,summer,51.492203,"(50.0, 55.0]",0.663,5
2007-05-07,summer,51.492203,"(50.0, 55.0]",0.6484,6
2007-05-07,summer,51.492203,"(50.0, 55.0]",0.479,7
2007-05-07,summer,51.492203,"(50.0, 55.0]",0.3098,8
2007-05-07,summer,51.492203,"(50.0, 55.0]",0.3003,9
2007-05-07,summer,51.492203,"(50.0, 55.0]",0.3186,10
2007-05-07,summer,51.492203,"(50.0, 55.0]",0.3281,11
2007-05-07,summer,51.492203,"(50.0, 55.0]",0.3274,12
2007-05-07,summer,51.492203,"(50.0, 55.0]",0.324,13
2007-05-07,summer,51.492203,"(50.0, 55.0]",0.3271,14
2007-05-07,summer,51.492203,"(50.0, 55.0]",0.337,15
2007-05-07,summer,51.492203,"(50.0, 55.0]",0.3477,16
2007-05-07,summer,51.492203,"(50.0, 55.0]",0.3616,17
2007-05-07,summer,51.492203,"(50.0, 55.0]",0.3572,18
2007-05-07,summer,51.492203,"(50.0, 55.0]",0.5005,19
2007-05-07,summer,51.492203,"(50.0, 55.0]",0.612,20
2007-05-07,summer,51.492203,"(50.0, 55.0]",0.653,21
2007-05-07,summer,51.492203,"(50.0, 55.0]",0.663,22
2007-05-07,summer,51.492203,"(50.0, 55.0]",0.649,23
2007-05-08,summer,60.91327203122125,"(60.0, 65.0]",0.6226,0
2007-05-08,summer,60.91327203122125,"(60.0, 65.0]",0.5938,1
2007-05-08,summer,60.91327203122125,"(60.0, 65.0]",0.5674,2
2007-05-08,summer,60.91327203122125,"(60.0, 65.0]",0.537,3
2007-05-08,summer,60.91327203122125,"(60.0, 65.0]",0.505,4
2007-05-08,summer,60.91327203122125,"(60.0, 65.0]",0.4763,5
2007-05-08,summer,60.91327203122125,"(60.0, 65.0]",0.4343,6
2007-05-08,summer,60.91327203122125,"(60.0, 65.0]",0.296,7
2007-05-08,summer,60.91327203122125,"(60.0, 65.0]",0.1465,8
2007-05-08,summer,60.91327203122125,"(60.0, 65.0]",0.10986,9
2007-05-08,summer,60.91327203122125,"(60.0, 65.0]",0.1056,10
2007-05-08,summer,60.91327203122125,"(60.0, 65.0]",0.10785,11
2007-05-08,summer,60.91327203122125,"(60.0, 65.0]",0.10974,12
2007-05-08,summer,60.91327203122125,"(60.0, 65.0]",0.11426,13
2007-05-08,summer,60.91327203122125,"(60.0, 65.0]",0.1193,14
2007-05-08,summer,60.91327203122125,"(60.0, 65.0]",0.1285,15
2007-05-08,summer,60.91327203122125,"(60.0, 65.0]",0.1373,16
2007-05-08,summer,60.91327203122125,"(60.0, 65.0]",0.1489,17
2007-05-08,summer,60.91327203122125,"(60.0, 65.0]",0.1825,18
2007-05-08,summer,60.91327203122125,"(60.0, 65.0]",0.2803,19
2007-05-08,summer,60.91327203122125,"(60.0, 65.0]",0.354,20
2007-05-08,summer,60.91327203122125,"(60.0, 65.0]",0.38,21
2007-05-08,summer,60.91327203122125,"(60.0, 65.0]",0.3643,22
2007-05-08,summer,60.91327203122125,"(60.0, 65.0]",0.3345,23
2007-05-09,summer,62.34168615065965,"(60.0, 65.0]",0.292,0
2007-05-09,summer,62.34168615065965,"(60.0, 65.0]",0.2593,1
2007-05-09,summer,62.34168615065965,"(60.0, 65.0]",0.2367,2
2007-05-09,summer,62.34168615065965,"(60.0, 65.0]",0.2197,3
2007-05-09,summer,62.34168615065965,"(60.0, 65.0]",0.21,4
2007-05-09,summer,62.34168615065965,"(60.0, 65.0]",0.2128,5
