date,season,thi_extreme,thi_bin,wind_profile,hour
2008-07-17,summer,71.1799526716035,"(70.0, 75.0]",0.1259,9
2008-07-17,summer,71.1799526716035,"(70.0, 75.0]",0.1188,10
2008-07-17,summer,71.1799526716035,"(70.0, 75.0]",0.1251,11
2008-07-17,summer,71.1799526716035,"(70.0, 75.0]",0.1355,12
2008-07-17,summer,71.1799526716035,"(70.0, 75.0]",0.1439,13
2008-07-17,summer,71.1799526716035,"(70.0, 75.0]",0.1533,14
2008-07-17,summer,71.1799526716035,"(70.0, 75.0]",0.1678,15
2008-07-17,summer,71.1799526716035,"(70.0, 75.0]",0.1853,16
2008-07-17,summer,71.1799526716035,"(70.0, 75.0]",0.189,17
2008-07-17,summer,71.1799526716035,"(70.0, 75.0]",0.2201,18
2008-07-17,summer,71.1799526716035,"(70.0, 75.0]",0.2043,19
2008-07-17,summer,71.1799526716035,"(70.0, 75.0]",0.1921,20
2008-07-17,summer,71.1799526716035,"(70.0, 75.0]",0.1868,21
2008-07-17,summer,71.1799526716035,"(70.0, 75.0]",0.1948,22
2008-07-17,summer,71.1799526716035,"(70.0, 75.0]",0.2041,23
2008-07-18,summer,72.78489029641281,"(70.0, 75.0]",0.2123,0
2008-07-18,summer,72.78489029641281,"(70.0, 75.0]",0.2224,1
2008-07-18,summer,72.78489029641281,"(70.0, 75.0]",0.2229,2
2008-07-18,summer,72.78489029641281,"(70.0, 75.0]",0.2418,3
2008-07-18,summer,72.78489029641281,"(70.0, 75.0]",0.2683,4
2008-07-18,summer,72.78489029641281,"(70.0, 75.0]",0.2494,5
2008-07-18,summer,72.78489029641281,"(70.0, 75.0]",0.2074,6
2008-07-18,summer,72.78489029641281,"(70.0, 75.0]",0.2092,7
2008-07-18,summer,72.78489029641281,"(70.0, 75.0]",0.2018,8
2008-07-18,summer,72.78489029641281,"(70.0, 75.0]",0.1682,9
2008-07-18,summer,72.78489029641281,"(70.0, 75.0]",0.162,10
2008-07-18,summer,72.78489029641281,"(70.0, 75.0]",0.158,11
2008-07-18,summer,72.78489029641281,"(70.0, 75.0]",0.1575,12
2008-07-18,summer,72.78489029641281,"(70.0, 75.0]",0.1633,13
2008-07-18,summer,72.78489029641281,"(70.0, 75.0]",0.1663,14
2008-07-18,summer,72.78489029641281,"(70.0, 75.0]",0.1925,15
2008-07-18,summer,72.78489029641281,"(70.0, 75.0]",0.2103,16
2008-07-18,summer,72.78489029641281,"(70.0, 75.0]",0.226,17
2008-07-18,summer,72.78489029641281,"(70.0, 75.0]",0.2515,18
2008-07-18,summer,72.78489029641281,"(70.0, 75.0]",0.2556,19
2008-07-18,summer,72.78489029641281,"(70.0, 75.0]",0.2416,20
2008-07-18,summer,72.78489029641281,"(70.0, 75.0]",0.2019,21
2008-07-18,summer,72.78489029641281,"(70.0, 75.0]",0.1825,22
2008-07-18,summer,72.78489029641281,"(70.0, 75.0]",0.1753,23
2008-07-19,summer,73.77648121092032,"(70.0, 75.0]",0.1724,0
2008-07-19,summer,73.77648121092032,"(70.0, 75.0]",0.1736,1
2008-07-19,summer,73.77648121092032,"(70.0, 75.0]",0.1738,2
2008-07-19,summer,73.77648121092032,"(70.0, 75.0]",0.1931,3
2008-07-19,summer,73.77648121092032,"(70.0, 75.0]",0.1875,4
2008-07-19,summer,73.77648121092032,"(70.0, 75.0]",0.1769,5
2008-07-19,summer,73.77648121092032,"(70.0, 75.0]",0.1848,6
2008-07-19,summer,73.77648121092032,"(70.0, 75.0]",0.176,7
2008-07-19,summer,73.77648121092032,"(70.0, 75.0]",0.1631,8
2008-07-19,summer,73.77648121092032,"(70.0, 75.0]",0.1401,9
2008-07-19,summer,73.77648121092032,"(70.0, 75.0]",0.1343,10
2008-07-19,summer,73.77648121092032,"(70.0, 75.0]",0.1428,11
2008-07-19,summer,73.77648121092032,"(70.0, 75.0]",0.1715,12
2008-07-19,summer,73.77648121092032,"(70.0, 75.0]",0.21,13
2008-07-19,summer,73.77648121092032,"(70.0, 75.0]",0.2532,14
2008-07-19,summer,73.77648121092032,"(70.0, 75.0]",0.2754,15
2008-07-19,summer,73.77648121092032,"(70.0, 75.0]",0.2886,16
2008-07-19,summer,73.77648121092032,"(70.0, 75.0]",0.2964,17
2008-07-19,summer,73.77648121092032,"(70.0, 75.0]",0.3083,18
2008-07-19,summer,73.77648121092032,"(70.0, 75.0]",0.3179,19
2008-07-19,summer,73.77648121092032,"(70.0, 75.0]",0.31,20
2008-07-19,summer,73.77648121092032,"(70.0, 75.0]",0.3042,21
2008-07-19,summer,73.77648121092032,"(70.0, 75.0]",0.2969,22
2008-07-19,summer,73.77648121092032,"(70.0, 75.0]",0.2954,23
2008-07-20,summer,75.7439503799628,"(75.0, 80.0]",0.2756,0
2008-07-20,summer,75.7439503799628,"(75.0, 80.0]",0.276,1
2008-07-20,summer,75.7439503799628,"(75.0, 80.0]",0.2993,2
2008-07-20,summer,75.7439503799628,"(75.0, 80.0]",0.318,3
2008-07-20,summer,75.7439503799628,"(75.0, 80.0]",0.2795,4
2008-07-20,summer,75.7439503799628,"(75.0, 80.0]",0.2783,5
2008-07-20,summer,75.7439503799628,"(75.0, 80.0]",0.269,6
2008-07-20,summer,75.7439503799628,"(75.0, 80.0]",0.277,7
2008-07-20,summer,75.7439503799628,"(75.0, 80.0]",0.278,8
2008-07-20,summer,75.7439503799628,"(75.0, 80.0]",0.273,9
2008-07-20,summer,75.7439503799628,"(75.0, 80.0]",0.2668,10
2008-07-20,summer,75.7439503799628,"(75.0, 80.0]",0.2688,11
2008-07-20,summer,75.7439503799628,"(75.0, 80.0]",0.274,12
2008-07-20,summer,75.7439503799628,"(75.0, 80.0]",0.279,13
2008-07-20,summer,75.7439503799628,"(75.0, 80.0]",0.2788,14
2008-07-20,summer,75.7439503799628,"(75.0, 80.0]",0.292,15
2008-07-20,summer,75.7439503799628,"(75.0, 80.0]",0.3044,16
2008-07-20,summer,75.7439503799628,"(75.0, 80.0]",0.3071,17
2008-07-20,summer,75.7439503799628,"(75.0, 80.0]",0.3013,18
2008-07-20,summer,75.7439503799628,"(75.0, 80.0]",0.301,19
2008-07-20,summer,75.7439503799628,"(75.0, 80.0]",0.2856,20
2008-07-20,summer,75.7439503799628,"(75.0, 80.0]",0.27,21
2008-07-20,summer,75.7439503799628,"(75.0, 80.0]",0.268,22
2008-07-20,summer,75.7439503799628,"(75.0, 80.0]",0.2598,23
2008-07-21,summer,74.96164685744131,"(70.0, 75.0]",0.254,0
2008-07-21,summer,74.96164685744131,"(70.0, 75.0]",0.2054,1
2008-07-21,summer,74.96164685744131,"(70.0, 75.0]",0.1772,2
2008-07-21,summer,74.96164685744131,"(70.0, 75.0]",0.1614,3
2008-07-21,summer,74.96164685744131,"(70.0, 75.0]",0.156,4
2008-07-21,summer,74.96164685744131,"(70.0, 75.0]",0.1482,5
2008-07-21,summer,74.96164685744131,"(70.0, 75.0]",0.144,6
2008-07-21,summer,74.96164685744131,"(70.0, 75.0]",0.1418,7
2008-07-21,summer,74.96164685744131,"(70.0, 75.0]",0.1414,8
2008-07-21,summer,74.96164685744131,"(70.0, 75.0]",0.1356,9
2008-07-21,summer,74.96164685744131,"(70.0, 75.0]",0.11017,10
2008-07-21,summer,74.96164685744131,"(70.0, 75.0]",0.1032,11
2008-07-21,summer,74.96164685744131,"(70.0, 75.0]",0.0982,12
2008-07-21,summer,74.96164685744131,"(70.0, 75.0]",0.0889,13
2008-07-21,summer,74.96164685744131,"(70.0, 75.0]",0.0994,14
2008-07-21,summer,74.96164685744131,"(70.0, 75.0]",0.1087,15
2008-07-21,summer,74.96164685744131,"(70.0, 75.0]",0.1389,16
2008-07-21,summer,74.96164685744131,"(70.0, 75.0]",0.12317,17
2008-07-21,summer,74.96164685744131,"(70.0, 75.0]",0.1209,18
2008-07-21,summer,74.96164685744131,"(70.0, 75.0]",0.1316,19
2008-07-21,summer,74.96164685744131,"(70.0, 75.0]",0.1399,20
2008-07-21,summer,74.96164685744131,"(70.0, 75.0]",0.1509,21
2008-07-21,summer,74.96164685744131,"(70.0, 75.0]",0.1708,22
2008-07-21,summer,74.96164685744131,"(70.0, 75.0]",0.1823,23
2008-07-22,summer,76.610457493385,"(75.0, 80.0]",0.1948,0
2008-07-22,summer,76.610457493385,"(75.0, 80.0]",0.1941,1
2008-07-22,summer,76.610457493385,"(75.0, 80.0]",0.1985,2
2008-07-22,summer,76.610457493385,"(75.0, 80.0]",0.2047,3
2008-07-22,summer,76.610457493385,"(75.0, 80.0]",0.225,4
2008-07-22,summer,76.610457493385,"(75.0, 80.0]",0.232,5
2008-07-22,summer,76.610457493385,"(75.0, 80.0]",0.234,6
2008-07-22,summer,76.610457493385,"(75.0, 80.0]",0.2115,7
2008-07-22,summer,76.610457493385,"(75.0, 80.0]",0.2021,8
2008-07-22,summer,76.610457493385,"(75.0, 80.0]",0.1959,9
2008-07-22,summer,76.610457493385,"(75.0, 80.0]",0.1746,10
2008-07-22,summer,76.610457493385,"(75.0, 80.0]",0.1599,11
2008-07-22,summer,76.610457493385,"(75.0, 80.0]",0.1661,12
2008-07-22,summer,76.610457493385,"(75.0, 80.0]",0.1946,13
2008-07-22,summer,76.610457493385,"(75.0, 80.0]",0.219,14
2008-07-22,summer,76.610457493385,"(75.0, 80.0]",0.2494,15
2008-07-22,summer,76.610457493385,"(75.0, 80.0]",0.305,16
2008-07-22,summer,76.610457493385,"(75.0, 80.0]",0.383,17
2008-07-22,summer,76.610457493385,"(75.0, 80.0]",0.444,18
2008-07-22,summer,76.610457493385,"(75.0, 80.0]",0.4758,19
2008-07-22,summer,76.610457493385,"(75.0, 80.0]",0.481,20
2008-07-22,summer,76.610457493385,"(75.0, 80.0]",0.4688,21
2008-07-22,summer,76.610457493385,"(75.0, 80.0]",0.4146,22
2008-07-22,summer,76.610457493385,"(75.0, 80.0]",0.315,23
2008-07-23,summer,76.0981212221,"(75.0, 80.0]",0.242,0
2008-07-23,summer,76.0981212221,"(75.0, 80.0]",0.2356,1
2008-07-23,summer,76.0981212221,"(75.0, 80.0]",0.2451,2
2008-07-23,summer,76.0981212221,"(75.0, 80.0]",0.223,3
2008-07-23,summer,76.0981212221,"(75.0, 80.0]",0.2103,4
2008-07-23,summer,76.0981212221,"(75.0, 80.0]",0.1946,5
2008-07-23,summer,76.0981212221,"(75.0, 80.0]",0.198,6
2008-07-23,summer,76.0981212221,"(75.0, 80.0]",0.2217,7
2008-07-23,summer,76.0981212221,"(75.0, 80.0]",0.281,8
2008-07-23,summer,76.0981212221,"(75.0, 80.0]",0.2474,9
2008-07-23,summer,76.0981212221,"(75.0, 80.0]",0.2856,10
2008-07-23,summer,76.0981212221,"(75.0, 80.0]",0.3196,11
2008-07-23,summer,76.0981212221,"(75.0, 80.0]",0.3867,12
2008-07-23,summer,76.0981212221,"(75.0, 80.0]",0.4563,13
2008-07-23,summer,76.0981212221,"(75.0, 80.0]",0.5303,14
2008-07-23,summer,76.0981212221,"(75.0, 80.0]",0.5825,15
2008-07-23,summer,76.0981212221,"(75.0, 80.0]",0.601,16
2008-07-23,summer,76.0981212221,"(75.0, 80.0]",0.664,17
2008-07-23,summer,76.0981212221,"(75.0, 80.0]",0.691,18
2008-07-23,summer,76.0981212221,"(75.0, 80.0]",0.732,19
2008-07-23,summer,76.0981212221,"(75.0, 80.0]",0.7256,20
2008-07-23,summer,76.0981212221,"(75.0, 80.0]",0.643,21
2008-07-23,summer,76.0981212221,"(75.0, 80.0]",0.575,22
2008-07-23,summer,76.0981212221,"(75.0, 80.0]",0.5024,23
2008-07-24,summer,71.33101289136599,"(70.0, 75.0]",0.4575,0
2008-07-24,summer,71.33101289136599,"(70.0, 75.0]",0.3955,1
2008-07-24,summer,71.33101289136599,"(70.0, 75.0]",0.3228,2
2008-07-24,summer,71.33101289136599,"(70.0, 75.0]",0.2998,3
2008-07-24,summer,71.33101289136599,"(70.0, 75.0]",0.2598,4
2008-07-24,summer,71.33101289136599,"(70.0, 75.0]",0.2395,5
2008-07-24,summer,71.33101289136599,"(70.0, 75.0]",0.224,6
2008-07-24,summer,71.33101289136599,"(70.0, 75.0]",0.2334,7
2008-07-24,summer,71.33101289136599,"(70.0, 75.0]",0.2162,8
2008-07-24,summer,71.33101289136599,"(70.0, 75.0]",0.2043,9
2008-07-24,summer,71.33101289136599,"(70.0, 75.0]",0.1929,10
2008-07-24,summer,71.33101289136599,"(70.0, 75.0]",0.1599,11
2008-07-24,summer,71.33101289136599,"(70.0, 75.0]",0.1637,12
2008-07-24,summer,71.33101289136599,"(70.0, 75.0]",0.1772,13
2008-07-24,summer,71.33101289136599,"(70.0, 75.0]",0.1694,14
2008-07-24,summer,71.33101289136599,"(70.0, 75.0]",0.1647,15
2008-07-24,summer,71.33101289136599,"(70.0, 75.0]",0.1539,16
2008-07-24,summer,71.33101289136599,"(70.0, 75.0]",0.1423,17
2008-07-24,summer,71.33101289136599,"(70.0, 75.0]",0.1398,18
2008-07-24,summer,71.33101289136599,"(70.0, 75.0]",0.1327,19
2008-07-24,summer,71.33101289136599,"(70.0, 75.0]",0.1342,20
2008-07-24,summer,71.33101289136599,"(70.0, 75.0]",0.12305,21
2008-07-24,summer,71.33101289136599,"(70.0, 75.0]",0.1168,22
2008-07-24,summer,71.33101289136599,"(70.0, 75.0]",0.12244,23
2008-07-25,summer,68.5154203209937,"(65.0, 70.0]",0.1384,0
2008-07-25,summer,68.5154203209937,"(65.0, 70.0]",0.1455,1
2008-07-25,summer,68.5154203209937,"(65.0, 70.0]",0.1569,2
2008-07-25,summer,68.5154203209937,"(65.0, 70.0]",0.1688,3
2008-07-25,summer,68.5154203209937,"(65.0, 70.0]",0.176,4
2008-07-25,summer,68.5154203209937,"(65.0, 70.0]",0.1731,5
2008-07-25,summer,68.5154203209937,"(65.0, 70.0]",0.1887,6
2008-07-25,summer,68.5154203209937,"(65.0, 70.0]",0.2053,7
2008-07-25,summer,68.5154203209937,"(65.0, 70.0]",0.2084,8
2008-07-25,summer,68.5154203209937,"(65.0, 70.0]",0.2019,9
2008-07-25,summer,68.5154203209937,"(65.0, 70.0]",0.1976,10
2008-07-25,summer,68.5154203209937,"(65.0, 70.0]",0.2,11
2008-07-25,summer,68.5154203209937,"(65.0, 70.0]",0.2083,12
2008-07-25,summer,68.5154203209937,"(65.0, 70.0]",0.2252,13
2008-07-25,summer,68.5154203209937,"(65.0, 70.0]",0.223,14
2008-07-25,summer,68.5154203209937,"(65.0, 70.0]",0.2279,15
2008-07-25,summer,68.5154203209937,"(65.0, 70.0]",0.2289,16
2008-07-25,summer,68.5154203209937,"(65.0, 70.0]",0.2332,17
2008-07-25,summer,68.5154203209937,"(65.0, 70.0]",0.2356,18
2008-07-25,summer,68.5154203209937,"(65.0, 70.0]",0.2576,19
2008-07-25,summer,68.5154203209937,"(65.0, 70.0]",0.2642,20
2008-07-25,summer,68.5154203209937,"(65.0, 70.0]",0.2803,21
2008-07-25,summer,68.5154203209937,"(65.0, 70.0]",0.2695,22
2008-07-25,summer,68.5154203209937,"(65.0, 70.0]",0.2717,23
2008-07-26,summer,70.21668848855,"(70.0, 75.0]",0.2744,0
2008-07-26,summer,70.21668848855,"(70.0, 75.0]",0.2622,1
2008-07-26,summer,70.21668848855,"(70.0, 75.0]",0.2703,2
2008-07-26,summer,70.21668848855,"(70.0, 75.0]",0.2844,3
2008-07-26,summer,70.21668848855,"(70.0, 75.0]",0.274,4
2008-07-26,summer,70.21668848855,"(70.0, 75.0]",0.2688,5
2008-07-26,summer,70.21668848855,"(70.0, 75.0]",0.2874,6
2008-07-26,summer,70.21668848855,"(70.0, 75.0]",0.2798,7
2008-07-26,summer,70.21668848855,"(70.0, 75.0]",0.2651,8
2008-07-26,summer,70.21668848855,"(70.0, 75.0]",0.25,9
2008-07-26,summer,70.21668848855,"(70.0, 75.0]",0.2307,10
2008-07-26,summer,70.21668848855,"(70.0, 75.0]",0.2233,11
2008-07-26,summer,70.21668848855,"(70.0, 75.0]",0.219,12
2008-07-26,summer,70.21668848855,"(70.0, 75.0]",0.2465,13
2008-07-26,summer,70.21668848855,"(70.0, 75.0]",0.2627,14
2008-07-26,summer,70.21668848855,"(70.0, 75.0]",0.2993,15
2008-07-26,summer,70.21668848855,"(70.0, 75.0]",0.334,16
2008-07-26,summer,70.21668848855,"(70.0, 75.0]",0.368,17
2008-07-26,summer,70.21668848855,"(70.0, 75.0]",0.362,18
2008-07-26,summer,70.21668848855,"(70.0, 75.0]",0.391,19
2008-07-26,summer,70.21668848855,"(70.0, 75.0]",0.3833,20
2008-07-26,summer,70.21668848855,"(70.0, 75.0]",0.3923,21
2008-07-26,summer,70.21668848855,"(70.0, 75.0]",0.3984,22
2008-07-26,summer,70.21668848855,"(70.0, 75.0]",0.4067,23
2008-07-27,summer,72.47331524205,"(70.0, 75.0]",0.3918,0
2008-07-27,summer,72.47331524205,"(70.0, 75.0]",0.4011,1
2008-07-27,summer,72.47331524205,"(70.0, 75.0]",0.4194,2
2008-07-27,summer,72.47331524205,"(70.0, 75.0]",0.416,3
2008-07-27,summer,72.47331524205,"(70.0, 75.0]",0.4058,4
2008-07-27,summer,72.47331524205,"(70.0, 75.0]",0.3914,5
2008-07-27,summer,72.47331524205,"(70.0, 75.0]",0.3784,6
2008-07-27,summer,72.47331524205,"(70.0, 75.0]",0.3994,7
2008-07-27,summer,72.47331524205,"(70.0, 75.0]",0.3945,8
2008-07-27,summer,72.47331524205,"(70.0, 75.0]",0.3804,9
2008-07-27,summer,72.47331524205,"(70.0, 75.0]",0.3584,10
2008-07-27,summer,72.47331524205,"(70.0, 75.0]",0.351,11
2008-07-27,summer,72.47331524205,"(70.0, 75.0]",0.3677,12
2008-07-27,summer,72.47331524205,"(70.0, 75.0]",0.4194,13
2008-07-27,summer,72.47331524205,"(70.0, 75.0]",0.4617,14
2008-07-27,summer,72.47331524205,"(70.0, 75.0]",0.5366,15
2008-07-27,summer,72.47331524205,"(70.0, 75.0]",0.578,16
2008-07-27,summer,72.47331524205,"(70.0, 75.0]",0.509,17
2008-07-27,summer,72.47331524205,"(70.0, 75.0]",0.4402,18
2008-07-27,summer,72.47331524205,"(70.0, 75.0]",0.387,19
2008-07-27,summer,72.47331524205,"(70.0, 75.0]",0.3293,20
2008-07-27,summer,72.47331524205,"(70.0, 75.0]",0.2795,21
2008-07-27,summer,72.47331524205,"(70.0, 75.0]",0.226,22
2008-07-27,summer,72.47331524205,"(70.0, 75.0]",0.2084,23
2008-07-28,summer,71.9134450770192,"(70.0, 75.0]",0.1631,0
2008-07-28,summer,71.9134450770192,"(70.0, 75.0]",0.1432,1
2008-07-28,summer,71.9134450770192,"(70.0, 75.0]",0.1126,2
2008-07-28,summer,71.9134450770192,"(70.0, 75.0]",0.0957,3
2008-07-28,summer,71.9134450770192,"(70.0, 75.0]",0.08685,4
2008-07-28,summer,71.9134450770192,"(70.0, 75.0]",0.0798,5
2008-07-28,summer,71.9134450770192,"(70.0, 75.0]",0.07355,6
2008-07-28,summer,71.9134450770192,"(70.0, 75.0]",0.06186,7
2008-07-28,summer,71.9134450770192,"(70.0, 75.0]",0.05865,8
2008-07-28,summer,71.9134450770192,"(70.0, 75.0]",0.05576,9
2008-07-28,summer,71.9134450770192,"(70.0, 75.0]",0.0501,10
2008-07-28,summer,71.9134450770192,"(70.0, 75.0]",0.0489,11
2008-07-28,summer,71.9134450770192,"(70.0, 75.0]",0.0484,12
2008-07-28,summer,71.9134450770192,"(70.0, 75.0]",0.0452,13
2008-07-28,summer,71.9134450770192,"(70.0, 75.0]",0.0484,14
2008-07-28,summer,71.9134450770192,"(70.0, 75.0]",0.05176,15
2008-07-28,summer,71.9134450770192,"(70.0, 75.0]",0.06015,16
2008-07-28,summer,71.9134450770192,"(70.0, 75.0]",0.07556,17
2008-07-28,summer,71.9134450770192,"(70.0, 75.0]",0.08325,18
2008-07-28,summer,71.9134450770192,"(70.0, 75.0]",0.098,19
2008-07-28,summer,71.9134450770192,"(70.0, 75.0]",0.11505,20
2008-07-28,summer,71.9134450770192,"(70.0, 75.0]",0.1219,21
2008-07-28,summer,71.9134450770192,"(70.0, 75.0]",0.1359,22
2008-07-28,summer,71.9134450770192,"(70.0, 75.0]",0.1459,23
2008-07-29,summer,73.4482527906228,"(70.0, 75.0]",0.1509,0
2008-07-29,summer,73.4482527906228,"(70.0, 75.0]",0.1531,1
2008-07-29,summer,73.4482527906228,"(70.0, 75.0]",0.1454,2
2008-07-29,summer,73.4482527906228,"(70.0, 75.0]",0.1321,3
2008-07-29,summer,73.4482527906228,"(70.0, 75.0]",0.1292,4
2008-07-29,summer,73.4482527906228,"(70.0, 75.0]",0.1195,5
2008-07-29,summer,73.4482527906228,"(70.0, 75.0]",0.1234,6
2008-07-29,summer,73.4482527906228,"(70.0, 75.0]",0.1354,7
2008-07-29,summer,73.4482527906228,"(70.0, 75.0]",0.145,8
2008-07-29,summer,73.4482527906228,"(70.0, 75.0]",0.1384,9
2008-07-29,summer,73.4482527906228,"(70.0, 75.0]",0.12146,10
2008-07-29,summer,73.4482527906228,"(70.0, 75.0]",0.1092,11
2008-07-29,summer,73.4482527906228,"(70.0, 75.0]",0.1173,12
2008-07-29,summer,73.4482527906228,"(70.0, 75.0]",0.1428,13
2008-07-29,summer,73.4482527906228,"(70.0, 75.0]",0.1941,14
2008-07-29,summer,73.4482527906228,"(70.0, 75.0]",0.2544,15
2008-07-29,summer,73.4482527906228,"(70.0, 75.0]",0.3147,16
2008-07-29,summer,73.4482527906228,"(70.0, 75.0]",0.38,17
2008-07-29,summer,73.4482527906228,"(70.0, 75.0]",0.392,18
2008-07-29,summer,73.4482527906228,"(70.0, 75.0]",0.4082,19
2008-07-29,summer,73.4482527906228,"(70.0, 75.0]",0.4324,20
2008-07-29,summer,73.4482527906228,"(70.0, 75.0]",0.4194,21
2008-07-29,summer,73.4482527906228,"(70.0, 75.0]",0.4019,22
2008-07-29,summer,73.4482527906228,"(70.0, 75.0]",0.4243,23
2008-07-30,summer,75.7422281528065,"(75.0, 80.0]",0.4595,0
2008-07-30,summer,75.7422281528065,"(75.0, 80.0]",0.4414,1
2008-07-30,summer,75.7422281528065,"(75.0, 80.0]",0.4446,2
2008-07-30,summer,75.7422281528065,"(75.0, 80.0]",0.4175,3
2008-07-30,summer,75.7422281528065,"(75.0, 80.0]",0.365,4
2008-07-30,summer,75.7422281528065,"(75.0, 80.0]",0.335,5
2008-07-30,summer,75.7422281528065,"(75.0, 80.0]",0.3325,6
2008-07-30,summer,75.7422281528065,"(75.0, 80.0]",0.3318,7
2008-07-30,summer,75.7422281528065,"(75.0, 80.0]",0.3184,8
2008-07-30,summer,75.7422281528065,"(75.0, 80.0]",0.2834,9
2008-07-30,summer,75.7422281528065,"(75.0, 80.0]",0.2483,10
2008-07-30,summer,75.7422281528065,"(75.0, 80.0]",0.2369,11
2008-07-30,summer,75.7422281528065,"(75.0, 80.0]",0.2113,12
2008-07-30,summer,75.7422281528065,"(75.0, 80.0]",0.2217,13
2008-07-30,summer,75.7422281528065,"(75.0, 80.0]",0.2269,14
2008-07-30,summer,75.7422281528065,"(75.0, 80.0]",0.2544,15
2008-07-30,summer,75.7422281528065,"(75.0, 80.0]",0.3037,16
2008-07-30,summer,75.7422281528065,"(75.0, 80.0]",0.3374,17
2008-07-30,summer,75.7422281528065,"(75.0, 80.0]",0.3862,18
2008-07-30,summer,75.7422281528065,"(75.0, 80.0]",0.433,19
2008-07-30,summer,75.7422281528065,"(75.0, 80.0]",0.474,20
2008-07-30,summer,75.7422281528065,"(75.0, 80.0]",0.455,21
2008-07-30,summer,75.7422281528065,"(75.0, 80.0]",0.4585,22
2008-07-30,summer,75.7422281528065,"(75.0, 80.0]",0.365,23
2008-07-31,summer,75.9784291129508,"(75.0, 80.0]",0.3345,0
2008-07-31,summer,75.9784291129508,"(75.0, 80.0]",0.3418,1
2008-07-31,summer,75.9784291129508,"(75.0, 80.0]",0.356,2
2008-07-31,summer,75.9784291129508,"(75.0, 80.0]",0.3477,3
2008-07-31,summer,75.9784291129508,"(75.0, 80.0]",0.306,4
2008-07-31,summer,75.9784291129508,"(75.0, 80.0]",0.266,5
2008-07-31,summer,75.9784291129508,"(75.0, 80.0]",0.2377,6
2008-07-31,summer,75.9784291129508,"(75.0, 80.0]",0.217,7
2008-07-31,summer,75.9784291129508,"(75.0, 80.0]",0.1923,8
2008-07-31,summer,75.9784291129508,"(75.0, 80.0]",0.1628,9
2008-07-31,summer,75.9784291129508,"(75.0, 80.0]",0.1467,10
2008-07-31,summer,75.9784291129508,"(75.0, 80.0]",0.1411,11
2008-07-31,summer,75.9784291129508,"(75.0, 80.0]",0.1353,12
2008-07-31,summer,75.9784291129508,"(75.0, 80.0]",0.1506,13
2008-07-31,summer,75.9784291129508,"(75.0, 80.0]",0.174,14
2008-07-31,summer,75.9784291129508,"(75.0, 80.0]",0.1903,15
2008-07-31,summer,75.9784291129508,"(75.0, 80.0]",0.2008,16
2008-07-31,summer,75.9784291129508,"(75.0, 80.0]",0.2053,17
2008-07-31,summer,75.9784291129508,"(75.0, 80.0]",0.2094,18
2008-07-31,summer,75.9784291129508,"(75.0, 80.0]",0.2197,19
2008-07-31,summer,75.9784291129508,"(75.0, 80.0]",0.2544,20
2008-07-31,summer,75.9784291129508,"(75.0, 80.0]",0.2595,21
2008-07-31,summer,75.9784291129508,"(75.0, 80.0]",0.2468,22
2008-07-31,summer,75.9784291129508,"(75.0, 80.0]",0.2268,23
2008-08-01,summer,74.330444654928,"(70.0, 75.0]",0.2158,0
2008-08-01,summer,74.330444654928,"(70.0, 75.0]",0.2113,1
2008-08-01,summer,74.330444654928,"(70.0, 75.0]",0.221,2
2008-08-01,summer,74.330444654928,"(70.0, 75.0]",0.1903,3
2008-08-01,summer,74.330444654928,"(70.0, 75.0]",0.1638,4
2008-08-01,summer,74.330444654928,"(70.0, 75.0]",0.1296,5
2008-08-01,summer,74.330444654928,"(70.0, 75.0]",0.116,6
2008-08-01,summer,74.330444654928,"(70.0, 75.0]",0.09973,7
2008-08-01,summer,74.330444654928,"(70.0, 75.0]",0.08215,8
2008-08-01,summer,74.330444654928,"(70.0, 75.0]",0.06995,9
2008-08-01,summer,74.330444654928,"(70.0, 75.0]",0.06323,10
2008-08-01,summer,74.330444654928,"(70.0, 75.0]",0.05478,11
2008-08-01,summer,74.330444654928,"(70.0, 75.0]",0.04523,12
2008-08-01,summer,74.330444654928,"(70.0, 75.0]",0.0493,13
2008-08-01,summer,74.330444654928,"(70.0, 75.0]",0.06274,14
2008-08-01,summer,74.330444654928,"(70.0, 75.0]",0.07166,15
2008-08-01,summer,74.330444654928,"(70.0, 75.0]",0.0732,16
2008-08-01,summer,74.330444654928,"(70.0, 75.0]",0.08307,17
2008-08-01,summer,74.330444654928,"(70.0, 75.0]",0.0819,18
2008-08-01,summer,74.330444654928,"(70.0, 75.0]",0.0857,19
2008-08-01,summer,74.330444654928,"(70.0, 75.0]",0.09863,20
2008-08-01,summer,74.330444654928,"(70.0, 75.0]",0.1041,21
2008-08-01,summer,74.330444654928,"(70.0, 75.0]",0.11847,22
2008-08-01,summer,74.330444654928,"(70.0, 75.0]",0.1542,23
2008-08-02,summer,74.95463613766,"(70.0, 75.0]",0.1732,0
2008-08-02,summer,74.95463613766,"(70.0, 75.0]",0.1836,1
2008-08-02,summer,74.95463613766,"(70.0, 75.0]",0.1948,2
2008-08-02,summer,74.95463613766,"(70.0, 75.0]",0.2021,3
2008-08-02,summer,74.95463613766,"(70.0, 75.0]",0.1877,4
2008-08-02,summer,74.95463613766,"(70.0, 75.0]",0.1764,5
2008-08-02,summer,74.95463613766,"(70.0, 75.0]",0.1649,6
2008-08-02,summer,74.95463613766,"(70.0, 75.0]",0.1642,7
