date,season,thi_extreme,thi_bin,solar_profile,hour
2007-01-02,winter,44.1734,"(40.0, 45.0]",0.0,0
2007-01-02,winter,44.1734,"(40.0, 45.0]",0.0,1
2007-01-02,winter,44.1734,"(40.0, 45.0]",0.0,2
2007-01-02,winter,44.1734,"(40.0, 45.0]",0.0,3
2007-01-02,winter,44.1734,"(40.0, 45.0]",0.0,4
2007-01-02,winter,44.1734,"(40.0, 45.0]",0.0,5
2007-01-02,winter,44.1734,"(40.0, 45.0]",0.0,6
2007-01-02,winter,44.1734,"(40.0, 45.0]",2.2e-06,7
2007-01-02,winter,44.1734,"(40.0, 45.0]",0.07153,8
2007-01-02,winter,44.1734,"(40.0, 45.0]",0.341,9
2007-01-02,winter,44.1734,"(40.0, 45.0]",0.4714,10
2007-01-02,winter,44.1734,"(40.0, 45.0]",0.4526,11
2007-01-02,winter,44.1734,"(40.0, 45.0]",0.4314,12
2007-01-02,winter,44.1734,"(40.0, 45.0]",0.4478,13
2007-01-02,winter,44.1734,"(40.0, 45.0]",0.4927,14
2007-01-02,winter,44.1734,"(40.0, 45.0]",0.5015,15
2007-01-02,winter,44.1734,"(40.0, 45.0]",0.3032,16
2007-01-02,winter,44.1734,"(40.0, 45.0]",0.02823,17
2007-01-02,winter,44.1734,"(40.0, 45.0]",0.0,18
2007-01-02,winter,44.1734,"(40.0, 45.0]",0.0,19
2007-01-02,winter,44.1734,"(40.0, 45.0]",0.0,20
2007-01-02,winter,44.1734,"(40.0, 45.0]",0.0,21
2007-01-02,winter,44.1734,"(40.0, 45.0]",0.0,22
2007-01-02,winter,44.1734,"(40.0, 45.0]",0.0,23
2007-01-03,winter,37.6934,"(35.0, 40.0]",0.0,0
2007-01-03,winter,37.6934,"(35.0, 40.0]",0.0,1
2007-01-03,winter,37.6934,"(35.0, 40.0]",0.0,2
2007-01-03,winter,37.6934,"(35.0, 40.0]",0.0,3
2007-01-03,winter,37.6934,"(35.0, 40.0]",0.0,4
2007-01-03,winter,37.6934,"(35.0, 40.0]",0.0,5
2007-01-03,winter,37.6934,"(35.0, 40.0]",0.0,6
2007-01-03,winter,37.6934,"(35.0, 40.0]",2e-06,7
2007-01-03,winter,37.6934,"(35.0, 40.0]",0.0688,8
2007-01-03,winter,37.6934,"(35.0, 40.0]",0.3577,9
2007-01-03,winter,37.6934,"(35.0, 40.0]",0.514,10
2007-01-03,winter,37.6934,"(35.0, 40.0]",0.4907,11
2007-01-03,winter,37.6934,"(35.0, 40.0]",0.4448,12
2007-01-03,winter,37.6934,"(35.0, 40.0]",0.4475,13
2007-01-03,winter,37.6934,"(35.0, 40.0]",0.4897,14
2007-01-03,winter,37.6934,"(35.0, 40.0]",0.4917,15
2007-01-03,winter,37.6934,"(35.0, 40.0]",0.2988,16
2007-01-03,winter,37.6934,"(35.0, 40.0]",0.02644,17
2007-01-03,winter,37.6934,"(35.0, 40.0]",0.0,18
2007-01-03,winter,37.6934,"(35.0, 40.0]",0.0,19
2007-01-03,winter,37.6934,"(35.0, 40.0]",0.0,20
2007-01-03,winter,37.6934,"(35.0, 40.0]",0.0,21
2007-01-03,winter,37.6934,"(35.0, 40.0]",0.0,22
2007-01-03,winter,37.6934,"(35.0, 40.0]",0.0,23
2007-01-04,winter,49.7534,"(45.0, 50.0]",0.0,0
2007-01-04,winter,49.7534,"(45.0, 50.0]",0.0,1
2007-01-04,winter,49.7534,"(45.0, 50.0]",0.0,2
2007-01-04,winter,49.7534,"(45.0, 50.0]",0.0,3
2007-01-04,winter,49.7534,"(45.0, 50.0]",0.0,4
2007-01-04,winter,49.7534,"(45.0, 50.0]",0.0,5
2007-01-04,winter,49.7534,"(45.0, 50.0]",0.0,6
2007-01-04,winter,49.7534,"(45.0, 50.0]",4e-07,7
2007-01-04,winter,49.7534,"(45.0, 50.0]",0.0254,8
2007-01-04,winter,49.7534,"(45.0, 50.0]",0.1952,9
2007-01-04,winter,49.7534,"(45.0, 50.0]",0.2986,10
2007-01-04,winter,49.7534,"(45.0, 50.0]",0.2932,11
2007-01-04,winter,49.7534,"(45.0, 50.0]",0.278,12
2007-01-04,winter,49.7534,"(45.0, 50.0]",0.2588,13
2007-01-04,winter,49.7534,"(45.0, 50.0]",0.2404,14
2007-01-04,winter,49.7534,"(45.0, 50.0]",0.2042,15
2007-01-04,winter,49.7534,"(45.0, 50.0]",0.0947,16
2007-01-04,winter,49.7534,"(45.0, 50.0]",0.001418,17
2007-01-04,winter,49.7534,"(45.0, 50.0]",0.0,18
2007-01-04,winter,49.7534,"(45.0, 50.0]",0.0,19
2007-01-04,winter,49.7534,"(45.0, 50.0]",0.0,20
2007-01-04,winter,49.7534,"(45.0, 50.0]",0.0,21
2007-01-04,winter,49.7534,"(45.0, 50.0]",0.0,22
2007-01-04,winter,49.7534,"(45.0, 50.0]",0.0,23
2007-01-05,winter,58.11531042560693,"(55.0, 60.0]",0.0,0
2007-01-05,winter,58.11531042560693,"(55.0, 60.0]",0.0,1
2007-01-05,winter,58.11531042560693,"(55.0, 60.0]",0.0,2
2007-01-05,winter,58.11531042560693,"(55.0, 60.0]",0.0,3
2007-01-05,winter,58.11531042560693,"(55.0, 60.0]",0.0,4
2007-01-05,winter,58.11531042560693,"(55.0, 60.0]",0.0,5
2007-01-05,winter,58.11531042560693,"(55.0, 60.0]",0.0,6
2007-01-05,winter,58.11531042560693,"(55.0, 60.0]",0.0,7
2007-01-05,winter,58.11531042560693,"(55.0, 60.0]",0.0067,8
2007-01-05,winter,58.11531042560693,"(55.0, 60.0]",0.02817,9
2007-01-05,winter,58.11531042560693,"(55.0, 60.0]",0.06223,10
2007-01-05,winter,58.11531042560693,"(55.0, 60.0]",0.0888,11
2007-01-05,winter,58.11531042560693,"(55.0, 60.0]",0.1054,12
2007-01-05,winter,58.11531042560693,"(55.0, 60.0]",0.1003,13
2007-01-05,winter,58.11531042560693,"(55.0, 60.0]",0.08264,14
2007-01-05,winter,58.11531042560693,"(55.0, 60.0]",0.0666,15
2007-01-05,winter,58.11531042560693,"(55.0, 60.0]",0.04767,16
2007-01-05,winter,58.11531042560693,"(55.0, 60.0]",0.002108,17
2007-01-05,winter,58.11531042560693,"(55.0, 60.0]",0.0,18
2007-01-05,winter,58.11531042560693,"(55.0, 60.0]",0.0,19
2007-01-05,winter,58.11531042560693,"(55.0, 60.0]",0.0,20
2007-01-05,winter,58.11531042560693,"(55.0, 60.0]",0.0,21
2007-01-05,winter,58.11531042560693,"(55.0, 60.0]",0.0,22
2007-01-05,winter,58.11531042560693,"(55.0, 60.0]",0.0,23
2007-01-06,winter,63.7650059716665,"(60.0, 65.0]",0.0,0
2007-01-06,winter,63.7650059716665,"(60.0, 65.0]",0.0,1
2007-01-06,winter,63.7650059716665,"(60.0, 65.0]",0.0,2
2007-01-06,winter,63.7650059716665,"(60.0, 65.0]",0.0,3
2007-01-06,winter,63.7650059716665,"(60.0, 65.0]",0.0,4
2007-01-06,winter,63.7650059716665,"(60.0, 65.0]",0.0,5
2007-01-06,winter,63.7650059716665,"(60.0, 65.0]",0.0,6
2007-01-06,winter,63.7650059716665,"(60.0, 65.0]",0.0,7
2007-01-06,winter,63.7650059716665,"(60.0, 65.0]",0.0466,8
2007-01-06,winter,63.7650059716665,"(60.0, 65.0]",0.1777,9
2007-01-06,winter,63.7650059716665,"(60.0, 65.0]",0.2128,10
2007-01-06,winter,63.7650059716665,"(60.0, 65.0]",0.2325,11
2007-01-06,winter,63.7650059716665,"(60.0, 65.0]",0.2384,12
2007-01-06,winter,63.7650059716665,"(60.0, 65.0]",0.2573,13
2007-01-06,winter,63.7650059716665,"(60.0, 65.0]",0.2822,14
2007-01-06,winter,63.7650059716665,"(60.0, 65.0]",0.2874,15
2007-01-06,winter,63.7650059716665,"(60.0, 65.0]",0.1901,16
2007-01-06,winter,63.7650059716665,"(60.0, 65.0]",0.02629,17
2007-01-06,winter,63.7650059716665,"(60.0, 65.0]",0.0,18
2007-01-06,winter,63.7650059716665,"(60.0, 65.0]",0.0,19
2007-01-06,winter,63.7650059716665,"(60.0, 65.0]",0.0,20
2007-01-06,winter,63.7650059716665,"(60.0, 65.0]",0.0,21
2007-01-06,winter,63.7650059716665,"(60.0, 65.0]",0.0,22
2007-01-06,winter,63.7650059716665,"(60.0, 65.0]",0.0,23
2007-01-07,winter,52.8134,"(50.0, 55.0]",0.0,0
2007-01-07,winter,52.8134,"(50.0, 55.0]",0.0,1
2007-01-07,winter,52.8134,"(50.0, 55.0]",0.0,2
2007-01-07,winter,52.8134,"(50.0, 55.0]",0.0,3
2007-01-07,winter,52.8134,"(50.0, 55.0]",0.0,4
2007-01-07,winter,52.8134,"(50.0, 55.0]",0.0,5
2007-01-07,winter,52.8134,"(50.0, 55.0]",0.0,6
2007-01-07,winter,52.8134,"(50.0, 55.0]",0.0,7
2007-01-07,winter,52.8134,"(50.0, 55.0]",0.02664,8
2007-01-07,winter,52.8134,"(50.0, 55.0]",0.1237,9
2007-01-07,winter,52.8134,"(50.0, 55.0]",0.1718,10
2007-01-07,winter,52.8134,"(50.0, 55.0]",0.1643,11
2007-01-07,winter,52.8134,"(50.0, 55.0]",0.1611,12
2007-01-07,winter,52.8134,"(50.0, 55.0]",0.1417,13
2007-01-07,winter,52.8134,"(50.0, 55.0]",0.11096,14
2007-01-07,winter,52.8134,"(50.0, 55.0]",0.0892,15
2007-01-07,winter,52.8134,"(50.0, 55.0]",0.03735,16
2007-01-07,winter,52.8134,"(50.0, 55.0]",0.002876,17
2007-01-07,winter,52.8134,"(50.0, 55.0]",0.0,18
2007-01-07,winter,52.8134,"(50.0, 55.0]",0.0,19
2007-01-07,winter,52.8134,"(50.0, 55.0]",0.0,20
2007-01-07,winter,52.8134,"(50.0, 55.0]",0.0,21
2007-01-07,winter,52.8134,"(50.0, 55.0]",0.0,22
2007-01-07,winter,52.8134,"(50.0, 55.0]",0.0,23
2007-01-08,winter,53.8034,"(50.0, 55.0]",0.0,0
2007-01-08,winter,53.8034,"(50.0, 55.0]",0.0,1
2007-01-08,winter,53.8034,"(50.0, 55.0]",0.0,2
2007-01-08,winter,53.8034,"(50.0, 55.0]",0.0,3
2007-01-08,winter,53.8034,"(50.0, 55.0]",0.0,4
2007-01-08,winter,53.8034,"(50.0, 55.0]",0.0,5
2007-01-08,winter,53.8034,"(50.0, 55.0]",0.0,6
2007-01-08,winter,53.8034,"(50.0, 55.0]",3e-07,7
2007-01-08,winter,53.8034,"(50.0, 55.0]",0.02574,8
2007-01-08,winter,53.8034,"(50.0, 55.0]",0.1654,9
2007-01-08,winter,53.8034,"(50.0, 55.0]",0.2727,10
2007-01-08,winter,53.8034,"(50.0, 55.0]",0.3066,11
2007-01-08,winter,53.8034,"(50.0, 55.0]",0.3308,12
2007-01-08,winter,53.8034,"(50.0, 55.0]",0.3628,13
2007-01-08,winter,53.8034,"(50.0, 55.0]",0.413,14
2007-01-08,winter,53.8034,"(50.0, 55.0]",0.4417,15
2007-01-08,winter,53.8034,"(50.0, 55.0]",0.29,16
2007-01-08,winter,53.8034,"(50.0, 55.0]",0.03412,17
2007-01-08,winter,53.8034,"(50.0, 55.0]",0.0,18
2007-01-08,winter,53.8034,"(50.0, 55.0]",0.0,19
2007-01-08,winter,53.8034,"(50.0, 55.0]",0.0,20
2007-01-08,winter,53.8034,"(50.0, 55.0]",0.0,21
2007-01-08,winter,53.8034,"(50.0, 55.0]",0.0,22
2007-01-08,winter,53.8034,"(50.0, 55.0]",0.0,23
2007-01-09,winter,39.7634,"(35.0, 40.0]",0.0,0
2007-01-09,winter,39.7634,"(35.0, 40.0]",0.0,1
2007-01-09,winter,39.7634,"(35.0, 40.0]",0.0,2
2007-01-09,winter,39.7634,"(35.0, 40.0]",0.0,3
2007-01-09,winter,39.7634,"(35.0, 40.0]",0.0,4
2007-01-09,winter,39.7634,"(35.0, 40.0]",0.0,5
2007-01-09,winter,39.7634,"(35.0, 40.0]",0.0,6
2007-01-09,winter,39.7634,"(35.0, 40.0]",0.0,7
2007-01-09,winter,39.7634,"(35.0, 40.0]",0.04987,8
2007-01-09,winter,39.7634,"(35.0, 40.0]",0.2247,9
2007-01-09,winter,39.7634,"(35.0, 40.0]",0.2966,10
2007-01-09,winter,39.7634,"(35.0, 40.0]",0.285,11
2007-01-09,winter,39.7634,"(35.0, 40.0]",0.2722,12
2007-01-09,winter,39.7634,"(35.0, 40.0]",0.264,13
2007-01-09,winter,39.7634,"(35.0, 40.0]",0.266,14
2007-01-09,winter,39.7634,"(35.0, 40.0]",0.2568,15
2007-01-09,winter,39.7634,"(35.0, 40.0]",0.169,16
2007-01-09,winter,39.7634,"(35.0, 40.0]",0.02672,17
2007-01-09,winter,39.7634,"(35.0, 40.0]",0.0,18
2007-01-09,winter,39.7634,"(35.0, 40.0]",0.0,19
2007-01-09,winter,39.7634,"(35.0, 40.0]",0.0,20
2007-01-09,winter,39.7634,"(35.0, 40.0]",0.0,21
2007-01-09,winter,39.7634,"(35.0, 40.0]",0.0,22
2007-01-09,winter,39.7634,"(35.0, 40.0]",0.0,23
2007-01-10,winter,35.7134,"(35.0, 40.0]",0.0,0
2007-01-10,winter,35.7134,"(35.0, 40.0]",0.0,1
2007-01-10,winter,35.7134,"(35.0, 40.0]",0.0,2
2007-01-10,winter,35.7134,"(35.0, 40.0]",0.0,3
2007-01-10,winter,35.7134,"(35.0, 40.0]",0.0,4
2007-01-10,winter,35.7134,"(35.0, 40.0]",0.0,5
2007-01-10,winter,35.7134,"(35.0, 40.0]",0.0,6
2007-01-10,winter,35.7134,"(35.0, 40.0]",3.8e-06,7
2007-01-10,winter,35.7134,"(35.0, 40.0]",0.0755,8
2007-01-10,winter,35.7134,"(35.0, 40.0]",0.344,9
2007-01-10,winter,35.7134,"(35.0, 40.0]",0.4678,10
2007-01-10,winter,35.7134,"(35.0, 40.0]",0.4421,11
2007-01-10,winter,35.7134,"(35.0, 40.0]",0.4087,12
2007-01-10,winter,35.7134,"(35.0, 40.0]",0.4082,13
2007-01-10,winter,35.7134,"(35.0, 40.0]",0.443,14
2007-01-10,winter,35.7134,"(35.0, 40.0]",0.4656,15
2007-01-10,winter,35.7134,"(35.0, 40.0]",0.3157,16
2007-01-10,winter,35.7134,"(35.0, 40.0]",0.04593,17
2007-01-10,winter,35.7134,"(35.0, 40.0]",0.0,18
2007-01-10,winter,35.7134,"(35.0, 40.0]",0.0,19
2007-01-10,winter,35.7134,"(35.0, 40.0]",0.0,20
2007-01-10,winter,35.7134,"(35.0, 40.0]",0.0,21
2007-01-10,winter,35.7134,"(35.0, 40.0]",0.0,22
2007-01-10,winter,35.7134,"(35.0, 40.0]",0.0,23
2007-01-11,winter,36.0734,"(35.0, 40.0]",0.0,0
2007-01-11,winter,36.0734,"(35.0, 40.0]",0.0,1
2007-01-11,winter,36.0734,"(35.0, 40.0]",0.0,2
2007-01-11,winter,36.0734,"(35.0, 40.0]",0.0,3
2007-01-11,winter,36.0734,"(35.0, 40.0]",0.0,4
2007-01-11,winter,36.0734,"(35.0, 40.0]",0.0,5
2007-01-11,winter,36.0734,"(35.0, 40.0]",0.0,6
2007-01-11,winter,36.0734,"(35.0, 40.0]",0.0,7
2007-01-11,winter,36.0734,"(35.0, 40.0]",0.05585,8
2007-01-11,winter,36.0734,"(35.0, 40.0]",0.2715,9
2007-01-11,winter,36.0734,"(35.0, 40.0]",0.3813,10
2007-01-11,winter,36.0734,"(35.0, 40.0]",0.3782,11
2007-01-11,winter,36.0734,"(35.0, 40.0]",0.3564,12
2007-01-11,winter,36.0734,"(35.0, 40.0]",0.345,13
2007-01-11,winter,36.0734,"(35.0, 40.0]",0.3364,14
2007-01-11,winter,36.0734,"(35.0, 40.0]",0.309,15
2007-01-11,winter,36.0734,"(35.0, 40.0]",0.17,16
2007-01-11,winter,36.0734,"(35.0, 40.0]",0.01761,17
2007-01-11,winter,36.0734,"(35.0, 40.0]",0.0,18
2007-01-11,winter,36.0734,"(35.0, 40.0]",0.0,19
2007-01-11,winter,36.0734,"(35.0, 40.0]",0.0,20
2007-01-11,winter,36.0734,"(35.0, 40.0]",0.0,21
2007-01-11,winter,36.0734,"(35.0, 40.0]",0.0,22
2007-01-11,winter,36.0734,"(35.0, 40.0]",0.0,23
2007-01-12,winter,46.877,"(45.0, 50.0]",0.0,0
2007-01-12,winter,46.877,"(45.0, 50.0]",0.0,1
2007-01-12,winter,46.877,"(45.0, 50.0]",0.0,2
2007-01-12,winter,46.877,"(45.0, 50.0]",0.0,3
2007-01-12,winter,46.877,"(45.0, 50.0]",0.0,4
2007-01-12,winter,46.877,"(45.0, 50.0]",0.0,5
2007-01-12,winter,46.877,"(45.0, 50.0]",0.0,6
2007-01-12,winter,46.877,"(45.0, 50.0]",0.0,7
2007-01-12,winter,46.877,"(45.0, 50.0]",0.007614,8
2007-01-12,winter,46.877,"(45.0, 50.0]",0.0673,9
2007-01-12,winter,46.877,"(45.0, 50.0]",0.08307,10
2007-01-12,winter,46.877,"(45.0, 50.0]",0.1042,11
2007-01-12,winter,46.877,"(45.0, 50.0]",0.12195,12
2007-01-12,winter,46.877,"(45.0, 50.0]",0.1273,13
2007-01-12,winter,46.877,"(45.0, 50.0]",0.11255,14
2007-01-12,winter,46.877,"(45.0, 50.0]",0.1068,15
2007-01-12,winter,46.877,"(45.0, 50.0]",0.0747,16
2007-01-12,winter,46.877,"(45.0, 50.0]",0.00824,17
2007-01-12,winter,46.877,"(45.0, 50.0]",0.0,18
2007-01-12,winter,46.877,"(45.0, 50.0]",0.0,19
2007-01-12,winter,46.877,"(45.0, 50.0]",0.0,20
2007-01-12,winter,46.877,"(45.0, 50.0]",0.0,21
2007-01-12,winter,46.877,"(45.0, 50.0]",0.0,22
2007-01-12,winter,46.877,"(45.0, 50.0]",0.0,23
2007-01-13,winter,53.807,"(50.0, 55.0]",0.0,0
2007-01-13,winter,53.807,"(50.0, 55.0]",0.0,1
2007-01-13,winter,53.807,"(50.0, 55.0]",0.0,2
2007-01-13,winter,53.807,"(50.0, 55.0]",0.0,3
2007-01-13,winter,53.807,"(50.0, 55.0]",0.0,4
2007-01-13,winter,53.807,"(50.0, 55.0]",0.0,5
2007-01-13,winter,53.807,"(50.0, 55.0]",0.0,6
2007-01-13,winter,53.807,"(50.0, 55.0]",0.0,7
2007-01-13,winter,53.807,"(50.0, 55.0]",0.006123,8
2007-01-13,winter,53.807,"(50.0, 55.0]",0.05847,9
2007-01-13,winter,53.807,"(50.0, 55.0]",0.1274,10
2007-01-13,winter,53.807,"(50.0, 55.0]",0.151,11
2007-01-13,winter,53.807,"(50.0, 55.0]",0.1638,12
2007-01-13,winter,53.807,"(50.0, 55.0]",0.163,13
2007-01-13,winter,53.807,"(50.0, 55.0]",0.144,14
2007-01-13,winter,53.807,"(50.0, 55.0]",0.1259,15
2007-01-13,winter,53.807,"(50.0, 55.0]",0.07306,16
2007-01-13,winter,53.807,"(50.0, 55.0]",0.00626,17
2007-01-13,winter,53.807,"(50.0, 55.0]",0.0,18
2007-01-13,winter,53.807,"(50.0, 55.0]",0.0,19
2007-01-13,winter,53.807,"(50.0, 55.0]",0.0,20
2007-01-13,winter,53.807,"(50.0, 55.0]",0.0,21
2007-01-13,winter,53.807,"(50.0, 55.0]",0.0,22
2007-01-13,winter,53.807,"(50.0, 55.0]",0.0,23
2007-01-14,winter,56.03,"(55.0, 60.0]",0.0,0
2007-01-14,winter,56.03,"(55.0, 60.0]",0.0,1
2007-01-14,winter,56.03,"(55.0, 60.0]",0.0,2
2007-01-14,winter,56.03,"(55.0, 60.0]",0.0,3
2007-01-14,winter,56.03,"(55.0, 60.0]",0.0,4
2007-01-14,winter,56.03,"(55.0, 60.0]",0.0,5
2007-01-14,winter,56.03,"(55.0, 60.0]",0.0,6
2007-01-14,winter,56.03,"(55.0, 60.0]",0.0,7
2007-01-14,winter,56.03,"(55.0, 60.0]",0.01952,8
2007-01-14,winter,56.03,"(55.0, 60.0]",0.1047,9
2007-01-14,winter,56.03,"(55.0, 60.0]",0.1522,10
2007-01-14,winter,56.03,"(55.0, 60.0]",0.1675,11
2007-01-14,winter,56.03,"(55.0, 60.0]",0.1796,12
2007-01-14,winter,56.03,"(55.0, 60.0]",0.1729,13
2007-01-14,winter,56.03,"(55.0, 60.0]",0.1555,14
2007-01-14,winter,56.03,"(55.0, 60.0]",0.1357,15
2007-01-14,winter,56.03,"(55.0, 60.0]",0.0899,16
2007-01-14,winter,56.03,"(55.0, 60.0]",0.01071,17
2007-01-14,winter,56.03,"(55.0, 60.0]",0.0,18
2007-01-14,winter,56.03,"(55.0, 60.0]",0.0,19
2007-01-14,winter,56.03,"(55.0, 60.0]",0.0,20
2007-01-14,winter,56.03,"(55.0, 60.0]",0.0,21
2007-01-14,winter,56.03,"(55.0, 60.0]",0.0,22
2007-01-14,winter,56.03,"(55.0, 60.0]",0.0,23
2007-01-15,winter,57.7634,"(55.0, 60.0]",0.0,0
2007-01-15,winter,57.7634,"(55.0, 60.0]",0.0,1
2007-01-15,winter,57.7634,"(55.0, 60.0]",0.0,2
2007-01-15,winter,57.7634,"(55.0, 60.0]",0.0,3
2007-01-15,winter,57.7634,"(55.0, 60.0]",0.0,4
2007-01-15,winter,57.7634,"(55.0, 60.0]",0.0,5
2007-01-15,winter,57.7634,"(55.0, 60.0]",0.0,6
2007-01-15,winter,57.7634,"(55.0, 60.0]",0.0,7
2007-01-15,winter,57.7634,"(55.0, 60.0]",0.01527,8
2007-01-15,winter,57.7634,"(55.0, 60.0]",0.07526,9
2007-01-15,winter,57.7634,"(55.0, 60.0]",0.1016,10
2007-01-15,winter,57.7634,"(55.0, 60.0]",0.1175,11
2007-01-15,winter,57.7634,"(55.0, 60.0]",0.1345,12
2007-01-15,winter,57.7634,"(55.0, 60.0]",0.1315,13
2007-01-15,winter,57.7634,"(55.0, 60.0]",0.10803,14
2007-01-15,winter,57.7634,"(55.0, 60.0]",0.0869,15
2007-01-15,winter,57.7634,"(55.0, 60.0]",0.05795,16
2007-01-15,winter,57.7634,"(55.0, 60.0]",0.007446,17
2007-01-15,winter,57.7634,"(55.0, 60.0]",0.0,18
2007-01-15,winter,57.7634,"(55.0, 60.0]",0.0,19
2007-01-15,winter,57.7634,"(55.0, 60.0]",0.0,20
2007-01-15,winter,57.7634,"(55.0, 60.0]",0.0,21
2007-01-15,winter,57.7634,"(55.0, 60.0]",0.0,22
2007-01-15,winter,57.7634,"(55.0, 60.0]",0.0,23
2007-01-16,winter,47.6834,"(45.0, 50.0]",0.0,0
2007-01-16,winter,47.6834,"(45.0, 50.0]",0.0,1
2007-01-16,winter,47.6834,"(45.0, 50.0]",0.0,2
2007-01-16,winter,47.6834,"(45.0, 50.0]",0.0,3
2007-01-16,winter,47.6834,"(45.0, 50.0]",0.0,4
2007-01-16,winter,47.6834,"(45.0, 50.0]",0.0,5
2007-01-16,winter,47.6834,"(45.0, 50.0]",0.0,6
2007-01-16,winter,47.6834,"(45.0, 50.0]",0.0,7
2007-01-16,winter,47.6834,"(45.0, 50.0]",0.02257,8
2007-01-16,winter,47.6834,"(45.0, 50.0]",0.09985,9
2007-01-16,winter,47.6834,"(45.0, 50.0]",0.1682,10
2007-01-16,winter,47.6834,"(45.0, 50.0]",0.1917,11
2007-01-16,winter,47.6834,"(45.0, 50.0]",0.2069,12
2007-01-16,winter,47.6834,"(45.0, 50.0]",0.2123,13
2007-01-16,winter,47.6834,"(45.0, 50.0]",0.2091,14
2007-01-16,winter,47.6834,"(45.0, 50.0]",0.1968,15
2007-01-16,winter,47.6834,"(45.0, 50.0]",0.132,16
2007-01-16,winter,47.6834,"(45.0, 50.0]",0.02492,17
2007-01-16,winter,47.6834,"(45.0, 50.0]",0.0,18
2007-01-16,winter,47.6834,"(45.0, 50.0]",0.0,19
2007-01-16,winter,47.6834,"(45.0, 50.0]",0.0,20
2007-01-16,winter,47.6834,"(45.0, 50.0]",0.0,21
2007-01-16,winter,47.6834,"(45.0, 50.0]",0.0,22
2007-01-16,winter,47.6834,"(45.0, 50.0]",0.0,23
2007-01-17,winter,32.9234,"(30.0, 35.0]",0.0,0
2007-01-17,winter,32.9234,"(30.0, 35.0]",0.0,1
2007-01-17,winter,32.9234,"(30.0, 35.0]",0.0,2
2007-01-17,winter,32.9234,"(30.0, 35.0]",0.0,3
2007-01-17,winter,32.9234,"(30.0, 35.0]",0.0,4
2007-01-17,winter,32.9234,"(30.0, 35.0]",0.0,5
2007-01-17,winter,32.9234,"(30.0, 35.0]",0.0,6
2007-01-17,winter,32.9234,"(30.0, 35.0]",2.646e-05,7
2007-01-17,winter,32.9234,"(30.0, 35.0]",0.07587,8
2007-01-17,winter,32.9234,"(30.0, 35.0]",0.3813,9
2007-01-17,winter,32.9234,"(30.0, 35.0]",0.528,10
2007-01-17,winter,32.9234,"(30.0, 35.0]",0.5015,11
2007-01-17,winter,32.9234,"(30.0, 35.0]",0.4614,12
2007-01-17,winter,32.9234,"(30.0, 35.0]",0.4492,13
2007-01-17,winter,32.9234,"(30.0, 35.0]",0.4836,14
2007-01-17,winter,32.9234,"(30.0, 35.0]",0.4834,15
2007-01-17,winter,32.9234,"(30.0, 35.0]",0.3474,16
2007-01-17,winter,32.9234,"(30.0, 35.0]",0.0692,17
2007-01-17,winter,32.9234,"(30.0, 35.0]",0.0,18
2007-01-17,winter,32.9234,"(30.0, 35.0]",0.0,19
2007-01-17,winter,32.9234,"(30.0, 35.0]",0.0,20
2007-01-17,winter,32.9234,"(30.0, 35.0]",0.0,21
2007-01-17,winter,32.9234,"(30.0, 35.0]",0.0,22
2007-01-17,winter,32.9234,"(30.0, 35.0]",0.0,23
2007-01-18,winter,33.1934,"(30.0, 35.0]",0.0,0
2007-01-18,winter,33.1934,"(30.0, 35.0]",0.0,1
2007-01-18,winter,33.1934,"(30.0, 35.0]",0.0,2
2007-01-18,winter,33.1934,"(30.0, 35.0]",0.0,3
2007-01-18,winter,33.1934,"(30.0, 35.0]",0.0,4
2007-01-18,winter,33.1934,"(30.0, 35.0]",0.0,5
2007-01-18,winter,33.1934,"(30.0, 35.0]",0.0,6
2007-01-18,winter,33.1934,"(30.0, 35.0]",0.0,7
2007-01-18,winter,33.1934,"(30.0, 35.0]",0.0278,8
2007-01-18,winter,33.1934,"(30.0, 35.0]",0.0872,9
2007-01-18,winter,33.1934,"(30.0, 35.0]",0.12476,10
2007-01-18,winter,33.1934,"(30.0, 35.0]",0.1519,11
2007-01-18,winter,33.1934,"(30.0, 35.0]",0.1628,12
2007-01-18,winter,33.1934,"(30.0, 35.0]",0.1492,13
2007-01-18,winter,33.1934,"(30.0, 35.0]",0.1229,14
2007-01-18,winter,33.1934,"(30.0, 35.0]",0.0967,15
2007-01-18,winter,33.1934,"(30.0, 35.0]",0.0721,16
2007-01-18,winter,33.1934,"(30.0, 35.0]",0.01581,17
2007-01-18,winter,33.1934,"(30.0, 35.0]",0.0,18
2007-01-18,winter,33.1934,"(30.0, 35.0]",0.0,19
2007-01-18,winter,33.1934,"(30.0, 35.0]",0.0,20
2007-01-18,winter,33.1934,"(30.0, 35.0]",0.0,21
2007-01-18,winter,33.1934,"(30.0, 35.0]",0.0,22
2007-01-18,winter,33.1934,"(30.0, 35.0]",0.0,23
2007-01-19,winter,38.4134,"(35.0, 40.0]",0.0,0
2007-01-19,winter,38.4134,"(35.0, 40.0]",0.0,1
2007-01-19,winter,38.4134,"(35.0, 40.0]",0.0,2
2007-01-19,winter,38.4134,"(35.0, 40.0]",0.0,3
2007-01-19,winter,38.4134,"(35.0, 40.0]",0.0,4
2007-01-19,winter,38.4134,"(35.0, 40.0]",0.0,5
2007-01-19,winter,38.4134,"(35.0, 40.0]",0.0,6
2007-01-19,winter,38.4134,"(35.0, 40.0]",1e-07,7
