Voll,Demand_Segment,Cost_of_Demand_Curtailment_per_MW,Max_Demand_Curtailment,$/MWh,Rep_Periods,Timesteps_per_Rep_Period,Sub_Weights,Time_Index,Demand_MW_z1,Demand_MW_z2,Demand_MW_z3,Demand_MW_z4,Demand_MW_z5,Demand_MW_z6,Demand_MW_z7,Demand_MW_z8,Demand_MW_z9,Demand_MW_z10,Demand_MW_z11,Demand_MW_z12,Demand_MW_z13,Demand_MW_z14,Demand_MW_z15,Demand_MW_z16,Demand_MW_z17,Demand_MW_z18,Demand_MW_z19,Demand_MW_z20,Demand_MW_z21,Demand_MW_z22,thi
2000.0,1.0,1.0,1.0,100000.0,1.0,168.0,168.0,1,1519.29713699742,12856.669556995348,6852.384824828843,748.500296747447,806.7185203206515,8367.248146374573,1288.208770121303,10159.010991345183,6799.421278162783,8697.795091376525,1944.802202570816,3158.714548484789,4012.555911185088,476.5508006173811,280.6034491803593,14559.262095123231,2996.752024895616,13380.09196984332,433.7348363509654,83.97592517135435,2432.4028985021423,1984.3336632042924,80.99189516567999
,2.0,1.0,0.0,100000.0,,,,2,1412.5854047754765,11814.03410921805,6337.637488854373,692.3564786533813,752.0677286081711,7804.806436589424,1190.7530510890206,9431.20067556573,6369.030316037052,8147.561159616471,1821.6779451896496,2958.7631152825384,3760.951606834568,446.6760496647644,263.0134306842856,13646.230815805811,2803.415387595533,12516.925997668868,405.7552930929008,78.5875078191328,2285.383289386464,1864.4194312524392,80.29030601264999
,3.0,1.0,0.0,100000.0,,,,3,1326.7062146654323,10914.118310352873,5894.369555636565,644.0172876268305,709.8933280099855,7371.028229927237,1101.498544793065,8845.565986409463,6007.508023726253,7685.385383052164,1718.298577401194,2790.826003829579,3558.344502068274,422.6125114590312,248.82245910960103,12910.983612371094,2651.0449042441383,11836.543313270584,383.6975972997746,74.30639112429314,2162.5772997383324,1764.2470358257378,79.55906647652625
,4.0,0.0,0.0,100000.0,,,,4,1235.8458815302108,9869.565024126858,5378.54020452454,587.7796899287808,668.4564336471785,6944.937586217403,993.4600618153175,8229.607416844203,5593.811533483487,7156.606854851355,1599.9439689078845,2598.611418041008,3342.1872295427747,396.9334974733042,233.71273855857984,12126.59738125947,2489.497083416144,11115.325957535231,360.326863563115,69.72556546665423,2024.3384833670384,1651.48100693022,78.36191807794499
,,,,,,,,5,1180.947417007424,9059.865719401536,4992.595292223785,545.732537699844,644.8084762843353,6702.667879519408,903.9976800249796,7846.108587572196,5308.708180993719,6792.462786706061,1518.400643310409,2466.1903856641543,3211.521576851258,381.4317448310516,224.5783684540607,11652.43665852951,2392.380035762844,10681.72286146437,346.2715987498373,67.0607902218597,1934.3422585566389,1578.0906110808555,75.071861748585
,,,,,,,,6,1165.015327261053,8728.580069173626,4805.476731549979,525.3136413731403,632.6003034338734,6577.517441077039,855.0426984393251,7737.077490427487,5143.993476110176,6581.914105911529,1471.2926841225092,2389.663506904231,3143.530724032072,373.3550590980547,219.8230152821125,11405.847449650471,2342.312258857639,10458.150364627005,339.0330035686695,65.60015766998687,1879.007883430913,1532.935561332716,74.104940056765
,,,,,,,,7,1158.5839669664354,8711.31392112133,4746.563633731599,518.8254029957175,623.593943483786,6484.236282561943,848.2583783380876,7700.243236729615,5038.938051824507,6447.059434743059,1441.2602058675402,2340.8652583407056,3081.5467660425334,365.98509079459416,215.4825824655164,11181.024958080903,2305.1797283970627,10292.363925030726,333.6350913085593,64.59060490786365,1830.1880656271185,1493.100471292296,73.57622037622751
,,,,,,,,8,1267.1524856523308,9616.856745988574,5180.801710170507,566.2217466056316,677.2407671294327,7039.150154939488,935.8483505505326,8419.54327346107,5425.551057473896,6941.3868235667305,1551.818934947654,2520.467038025916,3321.9976559304346,394.5330256207079,232.29407176999248,12053.653031697377,2492.6222105542897,11129.23930887716,360.7835131683531,69.86757474574463,1964.0281627599315,1602.2835338417567,75.615418288569
,,,,,,,,9,1328.0885413685342,10110.899164308854,5403.149202492777,590.4500518217236,705.6820437204,7328.141666148966,979.0402940012892,8813.214357162953,5614.741795080745,7183.345920151864,1605.929351145048,2608.3583632406035,3439.263851181503,408.4754504594088,240.49854768184048,12479.265540728948,2588.703315077581,11558.190133428088,374.6916306541745,72.5435483594945,2030.9759823412687,1656.9119030629945,75.6973119542435
,,,,,,,,10,1378.8201186584156,10593.1639715479,5612.418176794696,613.2936978829649,729.2486993985738,7572.480541606355,1016.9968929410276,9126.330761694118,5767.5814858963095,7379.041689654216,1649.6526219543334,2679.358390201048,3538.9960682847427,420.3196365498792,247.46598616997977,12841.176505125351,2672.648992589141,11933.019143309744,386.82782911180345,74.89495961400155,2089.575881714321,1704.7108556048497,75.2839004261625
,,,,,,,,11,1504.750401313959,11624.529398740153,6134.925040909856,670.3259057784675,793.0828484490182,8238.062592972004,1109.9853983864843,9933.746746218743,6250.853828381848,7997.3393492694895,1787.8906252444413,2903.8746470424026,3834.4992176077,455.40683474491226,268.1451944926458,13913.432757928826,2906.930152836946,12979.111992502105,420.7373755901239,81.47722376358789,2263.750579222563,1846.822933489603,73.8270286368922
,,,,,,,,12,1538.1249477263434,11879.708926623804,6281.652674589627,686.3332306119541,808.0800399554984,8395.873389011222,1130.9088717040122,10127.7724993321,6353.30813250471,8128.379710567374,1817.164462371108,2951.4483424784216,3895.402167945435,462.63119847019897,272.39702916180954,14134.480068635872,2965.633548605036,13241.17621400063,429.2363171850148,83.11589017664336,2300.3617058366835,1876.6708217136668,73.448211852157
,,,,,,,,13,1590.059332086076,12260.528276706442,6497.458048803173,709.8670094947126,833.0891275164241,8655.417217006681,1165.2110709379838,10451.923295191562,6522.052324822847,8344.21991225846,1865.4478277079056,3029.8595716991654,3998.4046718699897,474.86608494984927,279.5815683463591,14508.317899327489,3060.415261625717,13664.436260973427,442.9544937690118,85.7683403536087,2360.184094554721,1925.473608176317,74.59162904040001
,,,,,,,,14,1728.5180559578937,13292.953844994054,7049.170555591113,770.0870796570995,904.1854196046492,9392.5590633041,1260.1224100392212,11350.337671796548,7027.400305832723,8990.82132380976,2009.9865683836808,3264.610104295664,4320.454463682758,513.1328498606587,302.1242014875692,15676.927839670963,3321.960261597821,14832.069214880035,480.79978127401097,93.0913259552188,2544.513103857364,2075.878376454894,76.91842568153504
,,,,,,,,15,1866.7309891760883,14256.058625459948,7580.839547173732,828.1674340581018,976.6512827152884,10143.50402666569,1345.4852538026446,12251.816223493764,7533.184428921804,9638.266706951228,2154.6316937334927,3499.587064380244,4655.763317596093,552.968599962499,325.56977767239954,16893.628892533216,3583.3425043881684,15999.328232519458,518.626970153366,100.41030382905036,2734.666130864075,2230.977593204755,78.8665320975735
,,,,,,,,16,1992.76819079626,14972.611701363883,7998.324039189729,873.8115126310944,1041.8858919323084,10816.558251801567,1412.5548558246778,13087.946413049278,7956.38926211285,10180.176273249775,2275.693900977629,3696.214619669309,4960.563079337062,589.1454234283458,346.87840786812416,17999.593649894905,3810.742897886416,17014.64957750794,551.546198808251,106.7803903693623,2898.765230091898,2364.877451508623,80.5183827580588
