Voll,Demand_Segment,Cost_of_Demand_Curtailment_per_MW,Max_Demand_Curtailment,$/MWh,Rep_Periods,Timesteps_per_Rep_Period,Sub_Weights,Time_Index,Demand_MW_z1,Demand_MW_z2,Demand_MW_z3,Demand_MW_z4,Demand_MW_z5,Demand_MW_z6,Demand_MW_z7,Demand_MW_z8,Demand_MW_z9,Demand_MW_z10,Demand_MW_z11,Demand_MW_z12,Demand_MW_z13,Demand_MW_z14,Demand_MW_z15,Demand_MW_z16,Demand_MW_z17,Demand_MW_z18,Demand_MW_z19,Demand_MW_z20,Demand_MW_z21,Demand_MW_z22,thi
2000.0,1.0,1.0,1.0,100000.0,1.0,168.0,168.0,1,1514.2278935662198,12813.772360580097,6829.521353348887,746.002872036941,804.0268463482744,8339.330225205409,1283.91056953438,10125.114725446108,6776.73452333982,8668.77427671217,1938.3132310916424,3148.175271745554,3999.167731743575,474.96075482789377,279.66719572677823,14510.684077076883,2986.7531476864083,13335.448337156016,432.2876490848851,83.69573349805525,2424.287012468398,1977.7127921827173,81.172122490094
,2.0,1.0,0.0,100000.0,,,,2,1376.5556445142593,11512.702370100567,6175.988105692144,674.6970593666963,732.8852990925149,7605.735071527277,1160.3814028927338,9190.64608809279,6206.580219492474,7939.747405982762,1775.213767224593,2883.29615565449,3665.023824846883,435.2830174775128,256.3049436639619,13298.166604537211,2731.9107663625764,12197.66612044036,395.4059960624811,76.58303498748839,2227.09172574492,1816.8650781441,79.522422827255
,3.0,1.0,0.0,100000.0,,,,3,1343.5006811864032,11052.2776048093,5968.98501388203,652.1697532265358,718.8797031388084,7464.336368130133,1115.442159610676,8957.539956362754,6083.555675620593,7782.672895607442,1740.0501208945466,2826.1544234669213,3603.388760510326,427.96226530550126,251.97224495743143,13074.420761932835,2684.603867334657,11986.379372076472,388.5547362660325,75.24701850979596,2189.95286462074,1786.5802302062054,78.9392916355
,4.0,0.0,0.0,100000.0,,,,4,1330.5410897284603,10625.80860494346,5790.664395802721,632.8176035912766,719.6761060203245,7477.085097876712,1069.5827473347806,8860.191213233926,6022.430632111798,7704.973270309288,1722.5377562931462,2797.7269007523746,3598.278316845029,427.3480505707774,251.6206967976645,13055.783358990662,2680.251811126311,11967.024475506529,387.9364772491541,75.06820328038401,2179.450991335116,1778.0237580320609,78.17778860327999
,,,,,,,,5,1327.4017320238704,10183.41822391376,5611.748281719144,613.411152208821,724.7739195809754,7533.894248230438,1016.106279525547,8819.137904702511,5967.06367512725,7634.82500400323,1706.703969041938,2772.033150914319,3609.796035074093,428.7347187909907,252.4292876785564,13097.504918572744,2689.069265402325,12006.408772404844,389.2142133609656,75.37728421216099,2174.2282741441536,1773.796343742007,77.5768951302025
,,,,,,,,6,1337.9488568378329,10024.24041306324,5518.7961472179,603.2905915571885,726.5027618172797,7553.876532946221,981.964249014628,8885.560336721288,5907.561926351113,7558.925833630561,1689.689670799051,2744.38239778898,3610.152793904722,428.77545284254495,252.4532897732805,13098.918271233222,2690.0023851734154,12010.546125506442,389.3586710326216,75.33776930582249,2157.925643378538,1760.482745504334,77.3697206782475
,,,,,,,,7,1356.163022502191,10196.897379968294,5556.018611991472,607.3032656578903,729.938503657484,7590.025174094552,992.9160760284497,9013.40380988357,5898.253086011848,7546.508374498946,1687.0454388551698,2740.064591376892,3607.058180824251,428.39833889839656,252.22989327063453,13087.780458006908,2698.2934314715126,12047.571662681705,390.5315339608168,75.6055602999993,2142.2990906106825,1747.726281202602,76.53012057858
,,,,,,,,8,1436.9796149545996,10905.73333548729,5875.146464953195,642.1082834378959,768.0063668740038,7982.555685904912,1061.273222959982,9547.9527430065,6152.697767444905,7871.689854157454,1759.7978150769804,2858.2667001941004,3767.2205725434255,447.40938573896966,263.4267379718223,13669.1155077268,2826.6900352609487,12620.809411564189,409.13667431882544,79.23141199874357,2227.2524144005056,1817.025813055736,75.923881182546
,,,,,,,,9,1455.7905329178734,11083.10991639191,5922.687540716481,647.2246155494903,773.5367082074841,8032.777129804573,1073.1796465042346,9660.646580470291,6154.625761347236,7874.058588334325,1760.3470499962368,2859.164350405408,3769.9653289662233,447.7522960143958,263.6236199545425,13679.205915925597,2837.6193764458494,12669.564753996485,410.7200022280316,79.51895347067568,2226.263924112529,1816.231815291825,75.300020707126
,,,,,,,,10,1494.0243059439665,11478.251757554512,6081.351046292856,664.5360616081932,790.1794202419868,8205.181975771842,1101.9697613650824,9888.860626230102,6249.478673712498,7995.580779343413,1787.485604693693,2903.226102611692,3834.6888568772097,455.4384903246572,268.14244529016514,13914.091878961555,2895.9561165019863,12930.055488852428,419.1483508892344,81.15263807209541,2264.165654496729,1847.1441041622456,74.78986167865119
