Voll,Demand_Segment,Cost_of_Demand_Curtailment_per_MW,Max_Demand_Curtailment,$/MWh,Rep_Periods,Timesteps_per_Rep_Period,Sub_Weights,Time_Index,Demand_MW_z1,Demand_MW_z2,Demand_MW_z3,Demand_MW_z4,Demand_MW_z5,Demand_MW_z6,Demand_MW_z7,Demand_MW_z8,Demand_MW_z9,Demand_MW_z10,Demand_MW_z11,Demand_MW_z12,Demand_MW_z13,Demand_MW_z14,Demand_MW_z15,Demand_MW_z16,Demand_MW_z17,Demand_MW_z18,Demand_MW_z19,Demand_MW_z20,Demand_MW_z21,Demand_MW_z22,thi
2000.0,1.0,1.0,1.0,100000.0,1.0,168.0,168.0,1,1521.7649044526538,12877.552417854384,6863.515032244932,749.7160725345301,808.0288589380966,8380.838919477916,1290.3011848313934,10175.512093131862,6810.465457827226,8711.922766033511,1947.9611103746283,3163.8451926315483,4019.0734347483176,477.3248536501232,281.0592283975058,14582.910446914091,3001.6195961812823,13401.825016465436,434.43934417059006,84.11232578063252,2436.3538074881244,1987.556781260092,43.182503
,2.0,1.0,0.0,100000.0,,,,2,1538.166806464165,12864.323145206916,6901.064943615323,753.9082239592559,818.9279122148777,8498.667868898068,1296.6131546376691,10269.651502284489,6935.248650009441,8871.894107776574,1983.628414880824,3221.802516670825,4095.307018459879,486.386359730288,286.3958011778652,14859.40545843116,3052.6440945464183,13629.703395981778,441.8276737623798,85.5740796425307,2488.558004279313,2030.1696964900468,43.182503
,3.0,1.0,0.0,100000.0,,,,3,1515.9748358869997,12471.132291003049,6735.2634825916375,735.8931398121783,811.167091501568,8422.583076540655,1258.638918860824,10107.479181407429,6864.542345311086,8781.786589986656,1963.4319754336425,3188.9667406221065,4065.979840090448,482.9026393491804,284.3196047806268,14752.8714696191,3029.24439428669,13525.15094031561,438.4361026329016,84.90698079560336,2471.0917389427595,2015.935465618148,43.2725
,4.0,0.0,0.0,100000.0,,,,4,1549.4300936074264,12373.873868692124,6743.293947178189,736.9232309608436,838.0709358969657,8707.149859970234,1245.541163003114,10317.79251830729,7013.18834126466,8972.528204968427,2005.914629453721,3257.984505089909,4190.235650995626,497.6516209160912,293.0151370765531,15203.606854537324,3121.183439327258,13935.734864881582,451.7563996317932,87.41776870596614,2537.9952408732697,2070.5287037817634,43.0025
,,,,,,,,5,1536.9748748253437,11791.19898098228,6497.74360298297,710.2578715526855,839.2028407452848,8723.362257081282,1176.5314027441234,10211.523045461743,6909.156982317871,8840.228185441487,1976.1621940802,3209.687920658537,4179.718675441094,496.4243113818778,292.28338601039496,15165.36817535632,3113.6255120647184,13902.007338752665,450.6642205058967,87.27801777840163,2517.5002780803507,2053.847262374596,42.5822
,,,,,,,,6,1556.0785734168535,11658.521655613362,6418.541629489305,701.6468217513516,844.9466326118767,8785.407124555515,1142.0567534729305,10334.199234979058,6870.689031010068,8791.279627503207,1965.1647213693648,3191.807089364258,4198.726566150819,498.67996939158206,293.6114882098308,15234.473240612877,3128.5613441918963,13968.66059970829,452.8369543211613,87.62030625212562,2509.738574480593,2047.499398163772,42.6722
,,,,,,,,7,1592.594059269945,11974.60623897562,6524.644963645269,713.179431243806,857.1946773865265,8913.256593347935,1166.0192895681016,10584.78451575572,6926.543984012743,8862.153152711031,1981.1619245317245,3217.7625534954573,4235.9062552986525,503.08453940285546,296.20320192180725,15369.48070446111,3168.7090842514867,14147.923767464928,458.61610339148655,88.78649851357378,2515.7836840227424,2052.4217564475885,42.6722
,,,,,,,,8,1605.8250506521697,12187.159514027782,6565.477527647777,717.5561546211734,858.2472918557028,8920.507817403528,1185.9730710719564,10669.83938922985,6875.6411721031,8796.615224893034,1966.57446363486,3194.1136957336826,4209.869857418659,499.98009160292526,294.37944035142226,15275.23972792004,3158.826765398692,14103.757424030511,457.21032777660207,88.54112115581061,2488.955086034994,2030.5267645558856,42.5822
,,,,,,,,9,1595.780605595594,12148.87132066558,6492.218280561664,709.4622925509894,847.9206649322249,8805.215903637916,1176.3775264968046,10589.622684060672,6746.459880441466,8631.234850389146,1929.6235399134068,3134.104059216785,4132.488445074604,490.808542804955,288.97389451844646,14994.61014960044,3110.487301987423,13887.881023131828,450.2151917226725,87.16556458944997,2440.343382310161,1990.882232417895,42.4022
,,,,,,,,10,1625.7480430861467,12490.255519038556,6617.525915405894,723.1262553235962,859.84722004485,8928.608783140571,1199.1272002415349,10760.732437540544,6800.4768621734565,8700.527664536057,1945.082963050816,3159.195025261256,4172.782116133921,495.5931650145391,291.783777522539,15140.85651320789,3151.2840658182968,14070.060523356386,456.1034305197679,88.30762793623228,2463.7904934854373,2010.001377281818,41.862198
,,,,,,,,11,1631.239836003101,12601.68823577386,6650.627312600455,726.6735530729071,859.7494538038823,8930.554769354805,1203.2908565093126,10768.778263191336,6776.301082880709,8669.596311236744,1938.1808489757063,3147.974573642713,4156.8275173228085,493.68836836680407,290.6855002047213,15082.996987716737,3151.2869254898005,14070.13714675034,456.1045918038673,88.32620547171548,2454.041627354562,2002.0670115932264,40.8722
,,,,,,,,12,1636.6624763451907,12640.763586111088,6684.07676315994,730.3020775209529,859.8484025850349,8933.741665299724,1203.3587500286362,10776.5921377973,6760.322714029084,8649.111429754983,1933.5782137251383,3140.5281867029885,4144.954912781438,492.2689304545965,289.8477116284048,15039.983055460536,3155.62214550066,14089.451110044009,456.7346592094314,88.44057749744164,2447.7307201405274,1996.8967533430305,39.8255
,,,,,,,,13,1643.078292620052,12669.343502472626,6714.109380554869,733.5368249546142,860.867662997317,8944.023569344188,1204.0638851299943,10800.432371242763,6739.5237284569785,8622.449697328457,1927.6493460787203,3130.8872514931363,4131.727532985253,490.7000263058922,288.9039400585741,14992.083453603787,3162.461790770536,14120.06341413702,457.7243745838839,88.62820108994156,2438.882105903735,1989.6766270078087,39.612198
,,,,,,,,14,1650.0071266606876,12689.175275323863,6728.990544056745,735.1089942068176,863.1164603852411,8965.940123457247,1202.8864551705935,10834.794570943026,6708.209119687637,8582.449693068382,1918.6910723286776,3116.328417449608,4124.215324750524,489.82586920365975,288.4014337442954,14964.866910382189,3171.0736762205565,14158.382565529188,458.9613992544508,88.86302964957038,2428.9389056566674,1981.5900119904968,40.776802
,,,,,,,,15,1657.9751390643903,12661.808755041491,6733.077007521934,735.5537699929179,867.4327236577262,9009.159646850883,1195.0201254049557,10881.700054652216,6690.751143876342,8560.422833527919,1913.680012151635,3108.2295110420187,4135.110992799898,491.1303217962399,289.161427405136,15004.42049486856,3182.618610542546,14210.129153615308,460.6291040050114,89.18145593540774,2428.849408352727,1981.4881773488764,43.6568
,,,,,,,,16,1670.1388097737445,12548.544282076486,6703.394530629985,732.3413362440099,873.2044557458456,9065.35632591258,1183.8620751490862,10969.006503430028,6668.248998400609,8532.004657048745,1907.2588175293345,3097.797081504076,4157.447391721549,493.7627170148188,290.71875691752814,15085.4575327372,3193.783219355125,14259.976009925069,462.2508108405592,89.49263386596066,2429.454832508501,1982.0035417893675,46.4468
,,,,,,,,17,1687.313156220249,12520.139478371142,6691.601914687968,731.0935258476301,880.1207741388376,9132.782982692936,1177.2509750295033,11100.635313358189,6688.878166355584,8558.551288829403,1913.1568488328064,3107.350537508796,4193.893829890207,498.087353834713,293.2762614729916,15217.83046946774,3220.591785643524,14379.497932007303,466.1500137268444,90.22644785251912,2440.626328147789,1991.1213528732164,47.526802
,,,,,,,,18,1701.522961642354,12672.731392759844,6767.114640863019,739.3274110547152,888.4082112750873,9213.63942843531,1197.3996401057432,11225.379476238975,6783.142216996232,8678.741972108051,1940.12478006746,3151.135281735817,4234.32287185159,502.9037701043098,296.0941432562872,15364.501623232034,3252.3547941370466,14521.368648290996,470.7269069305723,91.12442711386932,2465.4433030486844,2011.3728797823244,49.028
,,,,,,,,19,1696.694652544788,12771.361441968198,6813.762333768286,744.4016063339284,886.1284478575112,9183.88605790848,1216.5772763980672,11236.680280643315,6827.664187258992,8735.200428469512,1952.8625128583087,3171.8280824933577,4236.28663250924,503.1245467106772,296.2155397660347,15371.605728752516,3245.595237889664,14491.192328997193,469.7495126486708,90.93509963829176,2470.682025099525,2015.618113722193,49.9568
,,,,,,,,20,1652.4959731413862,12842.868359343083,6802.786283382418,743.16697815984,865.3811775214521,8966.70663089021,1224.7442289497071,10986.994884257378,6791.42207037967,8688.097187554426,1942.5011444407155,3154.984416503458,4154.855893826088,493.4616652882107,290.5339677842168,15076.114662733817,3169.7911273656896,14152.806122289392,458.7952084224976,88.80547593094767,2441.2597788523703,1991.6034997728968,50.4068
,,,,,,,,21,1585.7014433263416,12912.772154090291,6771.554332464717,739.6114883801665,831.2816635971554,8614.986674812775,1235.6051224731475,10571.982537638942,6656.735424014041,8514.970603151065,1903.9670496862773,3092.4263118148588,4008.846944351883,476.1121823240137,280.32200838655604,14546.30924981567,3050.304520849856,13619.216560767092,441.4832785295838,85.44736137295725,2375.130687308228,1937.6195872333328,50.7668
,,,,,,,,22,1546.8192645904671,13020.470500494344,6812.909193334268,744.0207540805332,812.9903991223138,8425.643824375471,1252.0360595741429,10327.681376443768,6610.826498251984,8455.819154889581,1890.8330505800025,3071.099783791129,3937.904847713221,467.7036267837341,275.3582775441717,14288.780790786324,2984.4411825392312,13325.198106026568,431.9569259971217,83.63542529414293,2348.9384047242493,1916.2505668443368,49.8668
,,,,,,,,23,1511.3907498621784,12909.951609849964,6794.2993509675725,741.9488533315233,798.0121558403268,8270.395958457422,1257.8863630720678,10110.102952907237,6583.024097581647,8420.203451079175,1882.8832863763864,3058.183080973883,3892.863937101894,462.33022226590646,272.232679483559,14125.255422158743,2937.2521427063552,13114.566595297869,425.1219714766687,82.2736763059809,2338.210190254362,1907.4900878095325,46.1768
,,,,,,,,24,1471.4103645409973,12526.93119480798,6647.3075898929055,725.9958116299051,779.596918073638,8080.39993542923,1242.251608488818,9841.028728206104,6505.098815896815,8320.890529749953,1860.584440120756,3021.984627417323,3837.845677980792,455.7984562454421,268.3753198360224,13925.440082792566,2881.682020543969,12866.290573925302,417.081301399826,80.75848515085946,2318.1349853150514,1891.1452344912177,43.8368
,,,,,,,,25,1468.622690985822,12427.849814306644,6623.831241464147,723.5349117983551,779.8113320498065,8088.168001922341,1245.2420164932464,9820.16861385637,6572.634234285823,8407.689925609566,1879.9355140096964,3053.3591799032483,3878.7216249626335,460.6559850282496,271.24423695656736,14073.654294620092,2896.798733997012,12933.814061694273,419.26809905989546,81.17500270349544,2351.272837530527,1918.148447267028,43.4768
