Voll,Demand_Segment,Cost_of_Demand_Curtailment_per_MW,Max_Demand_Curtailment,$/MWh,Rep_Periods,Timesteps_per_Rep_Period,Sub_Weights,Time_Index,Demand_MW_z1,Demand_MW_z2,Demand_MW_z3,Demand_MW_z4,Demand_MW_z5,Demand_MW_z6,Demand_MW_z7,Demand_MW_z8,Demand_MW_z9,Demand_MW_z10,Demand_MW_z11,Demand_MW_z12,Demand_MW_z13,Demand_MW_z14,Demand_MW_z15,Demand_MW_z16,Demand_MW_z17,Demand_MW_z18,Demand_MW_z19,Demand_MW_z20,Demand_MW_z21,Demand_MW_z22,thi
2000.0,1.0,1.0,1.0,100000.0,1.0,168.0,168.0,1,1586.48295578537,13425.212635263722,7155.408554614908,781.6002112246017,842.3929404187908,8737.261624335262,1345.1754811633998,10608.259169932691,7100.102872785145,9082.425899026715,2030.8045553551813,3298.39810220804,4189.997734618114,497.62466099258575,293.0121953227785,15203.09661635611,3129.273329381824,13971.781648288046,452.91530434992967,87.68947873090578,2539.967756210636,2072.0841622109256,33.7334
,2.0,1.0,0.0,100000.0,,,,2,1586.273083952742,13266.65577670391,7116.8962460131415,777.4867578804725,844.5399415621436,8764.46431767483,1337.1648242941765,10590.835591554714,7152.1490502830375,9149.363234014618,2045.6665362077565,3322.5646220738417,4223.388039973939,501.5981281090574,295.35285045569776,15324.134432749475,3148.1157581325606,14055.97334986365,455.64586603308976,88.25041513736322,2566.3878348264143,2093.663399746298,33.0422
,3.0,1.0,0.0,100000.0,,,,3,1601.5503003738256,13175.116891021027,7115.463263827913,777.4336692202733,856.9567701877969,8898.03058522712,1329.6879940518977,10678.037613687591,7252.039806207771,9277.510825423966,2074.266007311032,3368.9811469312344,4295.50087511886,510.1620744571789,300.3691998437116,15585.658267025545,3200.242612692816,14288.633978802018,463.1854403147844,89.69990621082401,2610.5827241119537,2129.733273973456,33.2222
,4.0,0.0,0.0,100000.0,,,,4,1611.85010991948,12872.365160370078,7014.952875139144,766.6107659371468,871.8332861347563,9057.924276017262,1295.7187734889,10733.452947231615,7295.720178271925,9333.99359745382,2086.724486192448,3389.234986664495,4359.042607027787,517.699909911808,304.8194835336519,15816.096176758218,3246.9227818116447,14497.146961610071,469.9557633529653,90.939462631431,2640.240385709964,2153.941589589168,33.5822
,,,,,,,,5,1639.9888248924965,12581.490353309888,6933.247296654549,757.8620777849085,895.4494332880363,9308.03544770242,1255.3870490919487,10895.938478885348,7372.235178351162,9432.734178736137,2108.612162469376,3424.813513539446,4459.859449359447,529.696572407371,311.87333938250504,16181.809306278305,3322.312633943726,14833.773181698012,480.8694647611239,93.12772522167135,2686.232800770212,2191.503981945797,33.6722
,,,,,,,,6,1675.698305844052,12554.741978137896,6911.951310342654,755.5842041625718,909.8998373117907,9460.763798348496,1229.849571651213,11128.615512187444,7398.856436898347,9467.087735589595,2116.2319503393,3437.1694486380707,4521.493396154194,537.014771711005,316.1821528646951,16405.586090467175,3369.061841575236,15042.46720038297,487.64768704020497,94.35590287823553,2702.6685857732577,2204.895903929801,33.5822
,,,,,,,,7,1697.7186124938555,12765.03059324052,6955.326205205512,760.2552498691471,913.7767090484306,9501.606218094934,1242.986333462827,11283.468990128467,7383.753928673024,9447.129522149256,2111.935212908859,3430.161845611304,4515.511563377451,536.2923346540982,315.7550953150274,16383.99522116139,3377.870436348444,15081.805290156575,488.8886092379678,94.64715141142108,2681.846488446444,2187.8987908605463,32.7722
,,,,,,,,8,1739.900810887468,13204.706647377405,7113.651433933297,777.4673428936934,929.905258630294,9665.311161215834,1284.993970676173,11560.700337699009,7449.711689237236,9531.074357471609,2130.7704114836524,3460.801042440316,4561.366118730462,541.7251190932808,318.9581746579578,16550.62111424575,3422.5678870423194,15281.327793874443,495.38436314812776,95.93371857869286,2696.76635739119,2200.062306130222,31.6022
,,,,,,,,9,1753.2989431498906,13348.077531645991,7133.060403224264,779.4927970503109,931.6182941988798,9674.372331585628,1292.4968925677142,11634.91660145224,7412.398005655911,9483.217735697226,2120.09526957787,3443.469180837464,4540.403359911874,539.2558954353804,317.4982964954635,16474.717161026554,3417.521230758566,15258.743611162288,494.6556043290007,95.76961377889812,2681.227894438729,2187.4007628582426,32.657
,,,,,,,,10,1741.0964799364149,13376.451541914648,7087.045945526431,774.4327806807637,920.854233514136,9562.10243596256,1284.2064649656877,11524.217081617404,7282.977443505271,9317.838735673278,2083.088529341453,3383.343047101883,4468.845147831692,530.7559918382987,312.4861260682589,16215.11530675219,3374.870797236578,15068.345278893888,488.464421496346,94.5731417639858,2638.598873762256,2152.612969479231,32.837
,,,,,,,,11,1747.6734919481064,13501.163959690355,7125.331789062435,778.5416209041446,921.1161332422558,9567.9945366185,1289.1786275754368,11537.425641443622,7259.975826134343,9288.409542623956,2076.52315594252,3372.66880948802,4453.531051832233,528.926559807319,311.4338750126633,16159.58207540707,3376.2175883931163,15074.426933871902,488.6601510447144,94.63070024424384,2629.204734708678,2144.9693466525864,32.207
,,,,,,,,12,1759.4061271554062,13588.77424439471,7185.3578739959785,785.0720404698076,924.3338622335637,9603.739348537954,1293.6062190992106,11584.796811273862,7267.321990036278,9297.762894853142,2078.5894500123577,3376.056220539947,4455.811247420852,529.1872850803876,311.5852212361911,16167.926327229938,3392.282170591027,15146.107990832725,490.98807451844186,95.07329470009974,2631.3014985586174,2146.6566466252016,32.2322
,,,,,,,,13,1775.5172775145604,13690.545596300855,7255.294687929024,792.6629621058855,930.2571984369632,9664.949290118966,1301.1164719793233,11670.99240851784,7282.757538603661,9317.455218579176,2083.025948504728,3383.2498633475634,4464.762058964348,530.2525014761602,312.19080637847946,16200.508105653023,3417.3694425960903,15258.199602542516,494.6188742578452,95.7720049111588,2635.4662077289813,2150.052887793928,32.2934
,,,,,,,,14,1792.849790048772,13787.689071560477,7311.52556205486,798.7480688001185,937.8372612978044,9742.1299630761,1307.0214629737166,11772.772891623652,7288.945070301183,9325.440406710455,2084.793956711388,3386.1118892588283,4481.252510744731,532.2305537791965,313.3686161614711,16260.389464307977,3445.596496390373,15384.08701386125,498.6941177394356,96.55598541126344,2639.2144231891966,2153.138116530385,33.1034
,,,,,,,,15,1776.1860740735744,13564.575157609846,7213.134464232145,787.9975593186493,929.2792682199126,9651.498099586812,1280.2231197385313,11657.547597623106,7167.790835242109,9170.76708018312,2050.122289369669,3329.841227687395,4429.937691529213,526.1471161877752,309.7781676063436,16074.21131029073,3409.5341491809413,15223.288286265544,493.4712110993329,95.53994892074526,2602.022426930015,2122.7650666309646,35.1734
,,,,,,,,16,1772.6823994768931,13319.002862347048,7114.971181830836,777.3058080992773,926.8176757446632,9621.953283097928,1256.5491273801829,11642.48423818866,7077.667775647667,9055.854758476113,2024.361159261597,3287.996381736132,4412.707359967466,524.07888065821,308.5683780112377,16011.678131090242,3389.8758998735307,15135.513492547005,490.6321987883092,94.98732441198084,2578.61909244258,2103.6950783191783,37.8734
,,,,,,,,17,1795.182248489817,13320.5457785541,7119.392702489112,777.8319719426048,936.3864582200404,9716.637264043333,1252.5120453185327,11810.293417103308,7116.49482627827,9105.695223116409,2035.4640162321243,3306.001914467937,4462.007380026093,529.929831048284,312.02526724745644,16190.698815217414,3426.48261936784,15298.772094897366,495.95075264528,95.99457986327216,2596.654357453421,2118.412752303846,39.842598
,,,,,,,,18,1773.4951426854957,13208.771245686925,7053.354680551805,770.5999871398634,925.9867089289696,9603.364245530644,1248.048068379377,11700.198248688584,7070.06020205346,9045.841331049623,2022.18950388554,3284.424155351495,4413.429154398528,524.1759374538996,308.6185356768784,16014.399812908849,3389.925119861139,15135.60342320124,490.6380353321451,94.97887040587264,2569.7283087516626,2096.4513044127098,42.9926
,,,,,,,,19,1766.149725154096,13294.163724005924,7092.687216878303,774.8740708642213,922.4025739030002,9559.833180763462,1266.3784960461214,11696.659596078249,7107.1581499274025,9092.780373161531,2032.8039492405928,3301.6685045418403,4409.701215512415,523.7202100911821,308.34127599771193,16000.850354714454,3378.4553565739247,15084.396777361762,488.9789517585694,94.65757494558368,2571.820670872012,2098.128483063689,45.3326
,,,,,,,,20,1733.6488089927816,13473.57197663878,7136.866007363822,779.663350174674,907.879397057069,9407.054857555446,1284.8904979799163,11526.557949362632,7124.943706397544,9114.763113754689,2037.895916396663,3309.923331107584,4358.897745557137,517.6951969717787,304.8018726868993,15816.491328327646,3325.457188417148,14847.839799070704,481.3262964515587,93.1666461413834,2561.1482126663445,2089.40965151249,46.5134
