Voll,Demand_Segment,Cost_of_Demand_Curtailment_per_MW,Max_Demand_Curtailment,$/MWh,Rep_Periods,Timesteps_per_Rep_Period,Sub_Weights,Time_Index,Demand_MW_z1,Demand_MW_z2,Demand_MW_z3,Demand_MW_z4,Demand_MW_z5,Demand_MW_z6,Demand_MW_z7,Demand_MW_z8,Demand_MW_z9,Demand_MW_z10,Demand_MW_z11,Demand_MW_z12,Demand_MW_z13,Demand_MW_z14,Demand_MW_z15,Demand_MW_z16,Demand_MW_z17,Demand_MW_z18,Demand_MW_z19,Demand_MW_z20,Demand_MW_z21,Demand_MW_z22,thi
2000.0,1.0,1.0,1.0,100000.0,1.0,168.0,168.0,1,1532.1202863591914,12965.182230395172,6910.220222496196,754.817777948979,813.5273741169688,8437.8692711797,1299.081490846003,10244.754926575226,6856.809653682137,8771.206093647763,1961.2166935320463,3185.374684583294,4046.422626601449,480.57297767937786,282.9717942872152,14682.144965034977,3022.045167283399,13493.02242539767,437.3956387407624,84.6846975405259,2452.932829689363,2001.0818070184428,74.78279944475001
,2.0,1.0,0.0,100000.0,,,,2,1495.1872917602725,12504.867744497797,6708.235127648584,732.8424920367688,796.0453977199927,8261.197771962055,1260.3831411496567,9982.69651411847,6741.463671634162,8623.995309249587,1928.2017951760288,3131.778789688574,3980.875795866109,472.7957337904039,278.393318939835,14444.203392759344,2967.346998551411,13248.86171154582,429.4821083001341,83.18296549365449,2419.02262301447,1973.4426185457053,73.606461334825
,3.0,1.0,0.0,100000.0,,,,3,1440.9121228484028,11853.630600166458,6401.770380948357,699.4557700925986,771.0025708417579,8005.543214432258,1196.318061186177,9607.01255664735,6524.648067378763,8346.96095095507,1866.213652639684,3031.066695268854,3864.6549429137385,458.9919639309833,270.24166601826704,14022.390638800172,2879.2529186306456,12855.460059040128,416.7271648731013,80.70285538167128,2348.736904481553,1916.1174595550808,73.5020559379842
,4.0,0.0,0.0,100000.0,,,,4,1363.610812277865,10889.90608012949,5934.587545883709,648.5458683827183,737.5631816884536,7662.923123905305,1096.166522139668,9080.405430906912,6172.114179365207,7896.475306786573,1765.3502978382655,2867.2625604107834,3687.711154742496,437.9695049350981,257.874563510255,13380.27625641412,2746.867704795988,12264.456987889664,397.5783829132934,76.9339740363035,2233.6198104342584,1822.2153676097623,73.41182168306
,,,,,,,,5,1522.944695300176,11683.563754649154,6438.429354746661,703.7743267594241,831.5422298227901,8643.731587423244,1165.7915090296128,10118.307792629785,6846.087172643525,8759.530712426982,1958.122920434335,3180.388484158824,4141.564373544781,491.8927329394281,289.6152953049983,15026.932055449226,3085.2029752855315,13775.103729645154,446.55036020614,86.48130582293074,2494.519433412906,2035.0988454158187,72.84091566391508
,,,,,,,,6,1508.0476491347647,11298.66221120737,6220.422786216183,679.9893386756049,818.8659652042707,8514.231085250327,1106.805293560172,10015.217180055324,6658.61391459124,8519.92232373667,1904.506680351125,3093.2867143322574,4069.1259654966,483.2873920114776,284.54868675527985,14764.23616955633,3031.993153098055,13537.494917557962,438.8593969942378,84.91576140004385,2432.271365884551,1984.299961939364,71.99470889912
,,,,,,,,7,1491.6943395496828,11215.948120015282,6111.272300175826,667.9955350061527,802.8866117557598,8348.552055597835,1092.145461632455,9914.17935763482,6487.708775160257,8300.686303062925,1855.6442624871088,3013.8993418476134,3967.53795928927,471.21132681243887,277.4370763795238,14395.738346011654,2967.9536835798385,13251.57385679451,429.5602143392492,83.1613784380476,2356.394750529504,1922.389386448506,71.31422627877001
,,,,,,,,8,1515.5277004751038,11501.861816215063,6196.29333591226,677.2071643378157,809.9870805582525,8418.897621561706,1119.2844703083415,10069.86230998884,6489.016129507645,8301.97164898638,1855.991767892261,3014.505087204447,3973.1441365433866,471.8656482551301,277.8261530555581,14416.295803617426,2981.202380682528,13310.687268341471,431.5008763920644,83.56235424790292,2348.998339882968,1916.3479589453104,71.02295065949501
,,,,,,,,9,1527.1980442391105,11626.743961904636,6213.199374701406,678.9714211627955,811.4792074886184,8426.790286826425,1125.8198347900282,10134.50783623951,6456.514322094027,8260.28649343246,1846.69326468824,2999.408297665895,3954.8846809070938,469.71484929647687,276.554537006681,14350.180227971145,2976.8065281460244,13291.015483445068,430.8660964261941,83.41941197883013,2335.463676941321,1905.31921555984,70.880482228874
,,,,,,,,10,1534.3304006184262,11787.914391687476,6245.414984239057,682.4640520078201,811.4970429843828,8426.543060876595,1131.698927987917,10155.644339880286,6418.078393333205,8211.287200308157,1835.708758577724,2981.549932878493,3938.141880698488,467.7254034869035,275.37644726932166,14289.469108335492,2974.083815589894,13278.88518232279,430.4562212139484,83.34199061489049,2325.2487806987133,1896.9767373018344,70.91708319306188
,,,,,,,,11,1569.0765217927976,12121.46289545842,6397.1850987677,698.981465489593,826.9861076303979,8590.22904290616,1157.4358289721902,10358.401485932094,6518.069690965431,8339.215193955795,1864.3206216491835,3028.0115073735137,3998.4190666620425,474.8748839928856,279.6080524335335,14508.213893111932,3031.1976320625213,13533.95213144408,438.7233505986887,84.96026899655229,2360.522969092641,1925.7722093422608,70.91623718689
,,,,,,,,12,1630.9219788892865,12596.426850678135,6660.63275670867,727.7405859008772,856.832534842698,8902.40709140769,1199.1380399293216,10738.793874169673,6736.611279385799,8618.77517968758,1926.796301768882,3129.5129686439645,4130.416727006694,490.5423261096336,288.8310878130179,14987.231198731031,3144.553986268162,14040.033188254229,455.132689232659,88.13037736915587,2439.145448482633,1989.8927553300327,71.46301420750899
,,,,,,,,13,1659.8622920741268,12798.760497015171,6782.693822747296,741.0298833955177,869.6614024378993,9035.386523489076,1216.3633645166203,10910.758490111784,6808.367777512468,8710.527783237545,1947.3402309973208,3162.869178438344,4173.933015809464,495.7125135444033,291.85508584024655,15145.227172701603,3194.766250763848,14264.29947257613,462.4000164493012,89.53353572030612,2463.79521936759,2010.001118890806,72.10785374124
,,,,,,,,14,1676.2886004580616,12891.289691752863,6836.170559105719,746.8178816760251,876.8642632105568,9108.750488707215,1222.046147478567,11007.372231375595,6815.058126190523,8719.15178549034,1949.252170112973,3165.9655992071,4189.906227075002,497.6278632306827,292.99511979667966,15203.228764238156,3221.5828457777807,14383.898658397356,466.2717810059064,90.27844861810355,2467.6272804963755,2013.1529701958136,72.13656398482
,,,,,,,,15,1782.8942225112846,13615.80469092278,7240.376416746872,790.9736014538856,932.7888910923684,9687.949056411297,1285.058157489333,11701.574831506989,7194.861537796931,9205.402452996534,2057.8650167974374,3342.4170887164737,4446.668303281185,528.1342238489484,310.94811143227355,16134.919023892631,3422.410987655242,15280.782306191124,495.3349111823985,95.9007760708094,2611.8495238388805,2130.7821451190807,74.23497113780276
,,,,,,,,16,1953.132012461619,14674.80631171971,7839.237297711335,856.4313933048875,1021.1627715976374,10601.416804936074,1384.4591262603883,12827.627033977613,7798.136603750756,9977.692470011538,2230.4303275671346,3622.696875606071,4861.897432343632,577.4273153333381,339.97899302489367,17641.581560403833,3734.947185276341,16676.22803501731,540.5759396497976,104.65652738576485,2841.108761998502,2317.840016426867,76.785278537025
,,,,,,,,17,2064.40497721587,15318.2224409874,8187.085039492154,894.4831064738868,1076.8159425446531,11173.837278397104,1440.3507513254444,13581.47816644155,8183.752570001634,10471.272515882898,2340.7217008681546,3801.801634711028,5131.172754993997,609.4031855047324,358.8195656817821,18618.811124528296,3940.3507803830457,17593.122528125612,570.3282789678725,110.39084673558672,2986.073522142745,2436.11022409151,78.20604185056
,,,,,,,,18,2101.6377135790763,15652.73630123348,8358.408121406355,913.1809589308176,1097.318251918779,11380.235552876957,1478.9693107892306,13865.038197150789,8378.204597397667,10719.556448064985,2396.3469778294584,3892.127757296538,5230.027945296845,621.1620726717381,365.720964257018,18977.47887607913,4017.14913485537,17936.08237562411,581.4187893455302,112.55242331020004,3045.194653956826,2484.3491363410726,78.9704811827375
,,,,,,,,19,2150.3161724762244,16185.861735353445,8635.46267428607,943.4218529045976,1123.040217909193,11639.253230909932,1541.8365282062948,14240.874335386156,8653.081271918603,11070.608799872674,2474.9720509365093,4019.835396940805,5368.883342366167,637.6379202581239,375.4105458765597,19481.296971077823,4113.324644996332,18365.49975375343,595.3398701093611,115.24714544521966,3131.2337241409305,2554.505739127649,79.57777751723393
,,,,,,,,20,2050.6681019754083,15937.382547631045,8441.930910953326,922.2345115048868,1073.8964606489396,11127.252088114285,1519.84874045484,13634.332737817746,8427.828468655394,10781.511155825225,2410.5505851144853,3915.184067198682,5155.976527783464,612.3622163087834,360.5386941687083,18708.733905003483,3933.558483931832,17562.952370315983,569.3428090252161,110.20332862061262,3029.48608559167,2471.4842487652054,78.768622504695
,,,,,,,,21,1966.192370754953,16011.207028613528,8396.396763514002,917.0821354146406,1030.7486770552407,10682.162865816616,1532.090025708867,13108.742188981125,8254.026922858147,10558.147820057677,2360.826183905755,3834.457644597672,4970.774486384073,590.3558607761885,347.5856041905114,18036.713272855137,3782.228680320392,16887.16360203803,547.4177107639213,105.95055629149348,2945.04609085502,2402.5536874405725,78.87351761335
,,,,,,,,22,1903.295775198708,16021.139031554198,8382.997019318002,915.4861141948328,1000.3503494872024,10367.398869000192,1540.577491588729,12707.775744303295,8134.342797977726,10404.52833874334,2326.5902094436474,3778.8585761187096,4845.425597780776,575.4895593043162,338.8167307669083,17581.741276699428,3672.228827302493,16396.09347999744,531.504753747563,102.90985848397382,2890.269499647922,2357.865389698634,79.16217306028344
,,,,,,,,23,1718.5025468766426,14679.05286809812,7725.348815284739,843.6210121166195,907.3668886587913,9403.72072515556,1430.25946057819,11495.529978161165,7485.12168602063,9574.056925529398,2140.902161406205,3477.257892406657,4426.318337044131,525.6851443178776,309.5377903286823,16060.89452411724,3339.7553137863506,14911.707046809624,483.3781011181222,93.54796056918146,2658.6242951741337,2168.880929264355,78.84950413775
,,,,,,,,24,1576.0978862997465,13418.194035977313,7120.248500684364,777.6487727332988,835.0634767514049,8655.302127533554,1330.6350026985513,10541.19567954733,6967.921893838397,8912.903084083904,1992.9608177466484,3236.9920033753174,4110.899723679096,488.2274862126763,287.4696172610709,14916.203670435409,3086.707183134556,13781.69806789954,446.75569330821946,86.50426883919954,2483.065050076822,2025.695943563132,78.39357127523749
,,,,,,,,25,1330.218275437006,11256.637289377612,5999.595011630705,655.3482855047115,706.3211617609021,7325.931266757051,1127.889210651817,8894.706474442415,5953.222859672076,7615.341136902954,1702.768582242273,2765.60767276056,3513.187166810448,417.243321742963,245.6819190669,12747.33957182668,2623.801633923418,11714.918979238317,379.7558699728616,73.52499233983335,2129.686622860389,1737.3802918998674,74.18782442617601
