Voll,Demand_Segment,Cost_of_Demand_Curtailment_per_MW,Max_Demand_Curtailment,$/MWh,Rep_Periods,Timesteps_per_Rep_Period,Sub_Weights,Time_Index,Demand_MW_z1,Demand_MW_z2,Demand_MW_z3,Demand_MW_z4,Demand_MW_z5,Demand_MW_z6,Demand_MW_z7,Demand_MW_z8,Demand_MW_z9,Demand_MW_z10,Demand_MW_z11,Demand_MW_z12,Demand_MW_z13,Demand_MW_z14,Demand_MW_z15,Demand_MW_z16,Demand_MW_z17,Demand_MW_z18,Demand_MW_z19,Demand_MW_z20,Demand_MW_z21,Demand_MW_z22,thi
2000.0,1.0,1.0,1.0,2000.0,1.0,168.0,168.0,1,1779.148489411491,15055.596212335797,8024.375096272667,876.519240281129,944.694755132154,9798.33143737353,1508.5361721522431,11896.546514190666,7962.352986344242,10185.413123739405,2277.429356410275,3698.961895317752,4698.839097513695,558.0571544562122,328.5961584312115,17049.38983474729,3509.298285634113,15668.541614828297,507.9182077733822,98.33865724963924,2848.4263131455946,2323.72203791251,29.1722
,2.0,1.0,0.0,1800.0,,,,2,1741.6082416279787,14565.787740641832,7813.815466112374,853.6218378660884,927.2411777570452,9622.720982619643,1468.106155216806,11627.93893345046,7852.520387149021,10045.310971488814,2245.987614064647,3647.9254345828303,4636.961625600388,550.7169243035122,324.2751602770584,16824.744171657825,3456.3937353714323,15432.398921644355,500.2648053319604,96.8923017639132,2817.7003377059286,2298.6845512797195,30.2522
,3.0,1.0,0.0,1100.0,,,,3,1715.346406369256,14111.257952518044,7621.043395521656,832.6732231739372,917.8467362606888,9530.26875557415,1424.1672719594742,11436.751904351306,7767.324209250044,9936.712478358171,2221.650322605774,3608.3597887405535,4600.712189914526,546.410987454933,321.71154875101684,16693.077259578582,3427.63175400176,15303.894571243063,496.0964887216301,96.0734181964073,2796.074337028227,2281.058744881556,30.9722
,4.0,0.0,0.0,400.0,,,,4,1705.701957527809,13621.873595400784,7423.406666323276,811.2475695312675,922.5967933657578,9585.332453470575,1371.1635062989542,11358.420730597702,7720.521972278934,9877.476232280902,2208.2264467491195,3586.57713623518,4612.852933406971,547.8435893723728,322.5679525386756,16737.006774465062,3435.978637712428,15341.26020701882,497.31948434254406,96.23451862698806,2793.971453384356,2279.357344180309,31.2422
,,,,,,,,5,1715.751770556907,13162.720393141171,7253.544136633806,792.8732086833762,936.8167192900468,9738.040928936667,1313.3824569535805,11399.30068624226,7712.812043732723,9868.500396287807,2206.024209592901,3583.0304209955307,4665.892614954267,554.1670883186944,326.2810246710703,16929.364119222708,3475.7942843947058,15519.052455864316,503.0843034096492,97.429968431336,2810.329323037705,2292.745401757535,31.2422
,,,,,,,,6,1753.8090778038938,13139.967005965937,7234.144064680828,790.8049030568595,952.313784053092,9901.766549882876,1287.177611609915,11647.363275713638,7743.745720303733,9908.385270270805,2214.8776974350594,3597.389195864389,4732.257671771836,562.0471049334559,330.9206245538134,17170.313839794682,3526.1068301081414,15743.654711944411,510.3788297204236,98.75419604776548,2828.6504100969555,2307.674620448405,31.2422
,,,,,,,,7,1780.5166554764846,13387.58343795555,7294.538718904036,797.3330355476396,958.3417639848188,9965.001267345291,1303.6070011679983,11833.765808200962,7743.860939729097,9907.867733111296,2214.934674214222,3597.4514575883454,4735.733876876084,562.4474085569033,331.15452827257377,17183.045623604816,3542.609786862894,15817.347654762976,512.7317949010745,99.263110059147,2812.6406254660174,2294.603009565676,31.5122
,,,,,,,,8,1789.0714567223058,13577.879617841132,7314.687512002603,799.4390387089734,956.184941843236,9938.458681475477,1321.308674960834,11887.412698743166,7660.24503271921,9800.42826473124,2190.98726787156,3558.6053662832787,4690.273075117662,557.0345975440578,327.9721249613853,17018.351644666087,3519.2917188644383,15713.187329853052,509.38422389883857,98.6448633004692,2772.978600427592,2262.237393234256,30.317
,,,,,,,,9,1783.5925603846244,13578.706514309251,7256.305901324719,792.960926101168,947.7148578360164,9841.526788356608,1314.8287409347622,11835.945474172157,7540.469917666211,9647.06941048506,2156.726418446515,3502.965673281864,4618.852754987286,548.5731951187672,322.98405344768867,16759.36843380381,3476.569392773756,15522.385211042025,503.2022971785597,97.42432761641636,2727.554330595301,2225.1948205732065,30.947
,,,,,,,,10,1791.9223364893976,13766.935133772871,7293.93004687438,797.03991927095,947.7356876541764,9841.238056736953,1321.6948490529053,11860.63049180195,7495.581151046927,9589.84384304128,2143.897772252185,3482.109146719643,4599.299080200495,546.2497500628829,321.60817944173,16688.464793163857,3473.3895760646537,15508.218407385792,502.7236098321444,97.33390832256087,2715.624500661231,2215.4517605867964,31.487
,,,,,,,,11,1811.038836976552,13990.67525372376,7383.674728596759,806.7691809460412,954.5130130731116,9914.901025637397,1335.9203381500804,11955.737734565317,7523.200550455353,9625.17912695736,2151.81159330915,3494.9515606795285,4615.0025927089455,548.1038341158858,322.7255236155874,16745.479554793943,3498.629007554235,15620.979976057226,506.37748738657615,98.06172268572742,2724.5317313890087,2222.739435489132,31.757
,,,,,,,,12,1817.059173190596,14034.05757891426,7420.811054415766,810.7976496918949,954.6228682161654,9918.43918857228,1335.995715049026,11964.412872375424,7505.461009093529,9602.436354793808,2146.7016450310107,3486.6844158701915,4601.821362428811,546.5279424971625,321.7953920583529,16697.724528140152,3503.4420654708074,15642.422768740904,507.07700226857264,98.18870105879196,2717.5252214884304,2216.999299500763,31.757
,,,,,,,,13,1824.1821554696144,14065.787639292816,7454.153935871838,814.3889384165037,955.7544738518876,9929.854387693593,1336.7785717606446,11990.880831101902,7482.369511565434,9572.835904988811,2140.119283976572,3475.98083464047,4587.136030453946,544.7861101300969,320.74759581866226,16644.545322162176,3511.035592150023,15676.409231294214,508.17580634454345,98.3970049545471,2707.7012926690363,2208.9833542593806,31.667
,,,,,,,,14,1862.027706436312,14319.693262354318,7593.644067913308,829.5681226746043,974.0241342903344,10118.03443413828,1357.453474614723,12227.030634389756,7570.192297718349,9685.266723623963,2165.236670218751,3516.7665411176604,4654.163656575481,552.766909335916,325.46008531166,16887.80391310022,3578.5463885985823,15977.688938043968,517.9364548116329,100.2816415831144,2741.0497000258606,2236.2179202166226,33.6434
,,,,,,,,15,1860.0018705959808,14204.668945033623,7553.512434405218,825.1820886064685,973.1306885156364,10106.939121594203,1340.6351013847973,12207.65135738954,7506.029101452578,9603.52306153374,2146.864761996859,3486.97189032776,4638.980404778621,550.9752804634395,324.3961765200324,16832.731402361722,3570.425412013864,15941.654482256068,516.7574440131566,100.04834870801363,2724.8083137611898,2222.935452767122,38.2334
,,,,,,,,16,1862.4906008988269,13993.774435728694,7475.432122379282,816.6859230035709,973.772408599938,10109.423750890632,1320.208820262346,12232.319490021408,7436.238839127774,9514.645362160674,2126.9199903276444,3454.573903695331,4636.265348424367,550.6299321545316,324.2011676485976,16822.86687822535,3561.614874492469,15902.313707161971,515.4887638142096,99.79960255376136,2709.257915794617,2210.273149709615,42.0134
,,,,,,,,17,1857.3009848497964,13781.476958151674,7365.745226697236,804.747311172431,968.7882623143926,10052.862306942692,1295.8527510303304,12218.965296366938,7362.747075203204,9420.779823253764,2105.8972286265293,3420.399581614648,4616.406333285181,548.2670062804194,322.8222853942782,16750.945972313802,3545.049283367342,15828.155889324817,513.1121489753866,99.3162827174141,2686.506453297358,2191.7162418925395,43.6334
,,,,,,,,18,1836.374507126492,13677.088931472988,7303.431745222218,797.9216505960272,958.8176168558424,9943.852034710586,1292.2976789042052,12115.02939877404,7320.72956187563,9366.562115697052,2093.886340106379,3400.8735881536804,4569.907519382218,542.7606231454857,319.5606222442473,16582.19120850011,3510.1150949611933,15672.237046139013,508.0336329234351,98.34635129866024,2660.8381623685523,2170.781096713892,45.7934
,,,,,,,,19,1822.7536839531565,13720.233091163303,7320.003264482236,799.7082847233161,951.964981067997,9866.219664187234,1306.965109510026,12071.529986981986,7334.937981595862,9384.198115542593,2097.9540038201058,3407.484849179855,4551.029293400745,540.5051048099184,318.22341488664523,16513.66728146123,3486.732670260504,15567.84195844343,504.6504115701291,97.69128912956732,2654.245863492592,2165.372146791072,47.5934
,,,,,,,,20,1741.125528910722,13531.679549199607,7167.645221673051,783.025810016195,911.7948151831934,9447.62473194858,1290.4318546426884,11576.268620265677,7155.671503312062,9154.072419403225,2046.684765043388,3324.198061703641,4377.696395794382,519.9278648400015,306.1163939559836,15884.703226338952,3339.7989119934136,14911.874186536175,483.4021158960969,93.56844661866558,2572.193695324141,2098.420663822,51.373398
,,,,,,,,21,1663.6780686098818,13547.755744392802,7104.544478240265,775.981769890311,872.1598119145452,9038.627323304205,1296.36581487146,11091.85815754903,6984.079367575796,8933.692976657554,1997.594337351576,3244.495901426578,4205.981378021222,499.5249258705727,294.1068001572156,15261.6217762721,3200.302777850904,14288.93944642367,463.193151042934,89.64922226378769,2491.927374593298,2032.9017332713663,50.833397
,,,,,,,,22,1600.363490052876,13471.183149389168,7048.742786989044,769.7755503370608,841.1326276462804,8717.303349780825,1295.376159219626,10685.181255571944,6839.664858762698,8748.523220363342,1956.28555268524,3177.40804035684,4074.218164881076,483.89351335637446,284.8899959764924,14783.396883150135,3087.749691306406,13786.459113083683,446.9094156415809,86.53052375270764,2430.2485425141126,1982.5829139661885,49.9334
,,,,,,,,23,1551.791113572678,13255.042209729874,6975.914968875867,761.781582579016,819.3434901390772,8491.468506891368,1291.510405417982,10380.35195137788,6758.992203699494,8645.28044190436,1933.2138640916216,3139.9301134841103,3996.9224798372816,474.6885810395075,279.5096191274086,14502.83180775655,3015.7666201077827,13465.12667408882,436.4857318216014,84.47290006520043,2400.711923923492,1958.4784198002533,49.123398
,,,,,,,,24,1530.807027363848,13032.607875028432,6915.640542488228,755.3022032887915,811.0670343623717,8406.582761107635,1292.3977823290245,10238.283144299325,6767.691203655126,8656.78127857962,1935.690956498849,3143.9735750937502,3992.76862211288,474.1977470709024,279.2088702624852,14487.57060000926,2998.0073499433674,13385.666229702105,433.91769050375154,84.01847612835004,2411.7115193797435,1967.4854034536377,49.7534
,,,,,,,,25,1499.6572636548071,12690.472072936214,6763.804410387696,738.8244731925626,796.2901128838088,8259.08517428751,1271.556163815451,10027.6859961895,6711.525520674489,8585.359156499275,1919.6618478602088,3117.882013395364,3960.685814179856,470.39045374544327,276.97610330627043,14371.055287812826,2958.013170740672,13207.12823207207,428.12796917352375,82.89037284980283,2400.959355510152,1958.682287403088,50.9234
,,,,,,,,26,1424.1089676641293,11910.410416495488,6389.338549846086,698.0045714314577,758.2029327082873,7868.476341079268,1200.4669541370708,9508.138348667104,6420.987472849285,8214.027182197888,1836.5387955802155,2982.9000578817754,3791.632627759762,450.3199352179959,265.1590367473275,13757.553783229512,2826.285037397068,12619.03634329408,409.0653560608125,79.22860752578043,2304.0269465918186,1879.6289573414329,51.7334
,,,,,,,,27,1441.045106048634,11854.72458341955,6402.361206647514,699.5203235551259,771.0737274290553,8006.2820539071745,1196.4284705593432,9607.899197306548,6525.25023358073,8347.73130020945,1866.3858873373508,3031.346435402107,3865.011615728097,459.0343247517969,270.2666068880211,14023.684779055136,2879.518647720799,12856.646502121555,416.7656250339463,80.71030352774925,2348.953671725792,1916.294299924282,51.193398
,,,,,,,,28,1464.0977802962277,11692.40312264631,6371.918126981999,696.3383963883817,791.9155578815128,8227.617906277077,1176.9450325924022,9749.557070006247,6626.948531339509,8478.380975520124,1895.4421813308504,3078.556368448979,3959.465316216581,470.2442766215398,276.87781046524015,14366.293219721363,2949.289396320579,13168.247194015958,426.8766591434906,82.60337891260939,2398.2193284458185,1956.497741817176,51.7334
,,,,,,,,29,1477.3418904025116,11333.713047622876,6245.638087527312,682.7006243365864,806.6426663732433,8384.905113694107,1130.8832402647038,9815.326852096769,6641.089066927724,8497.236768788292,1899.489210502661,3085.155455678241,4017.550052682884,477.1635780331206,280.94310264565155,14576.968079180186,2992.82016599126,13362.624294399291,433.178929834239,83.8917238578673,2419.8239547219096,1974.1601810760296,52.5434
,,,,,,,,30,1501.2568179079117,11247.783641017924,6192.411840192627,676.9273049012379,815.178561447296,8475.890979511934,1101.8212813150235,9970.118041703128,6628.629766991721,8481.556590001672,1895.9305697460663,3079.3574541889525,4050.802441244335,481.1111191893961,283.2673465345737,14697.751906888385,3018.339901627204,13476.53474612554,436.88318616362096,84.53338050876481,2421.31869847175,1975.364537284372,52.9934
,,,,,,,,31,1465.9619482893834,11022.468023103082,6005.850133075675,656.4723147249116,789.0364603650986,8204.535816978552,1073.3054663420185,9743.155351247253,6375.7929113273885,8157.495769978309,1823.633573074248,2961.9082368153354,3899.096163673593,463.0827217045835,272.6511633340492,14147.405452483148,2916.75516160155,13022.978309934197,422.150109459068,81.72680764765384,2315.7458923306813,1889.2273139412969,51.1034
,,,,,,,,32,1475.3514773674508,11196.9506183948,6032.031301357541,659.2545884027088,788.5145455114676,8195.714957821336,1089.61254640623,9802.913025787286,6316.994094089533,8081.88866066586,1806.7899358640964,2934.591385261082,3867.8171766873647,459.3566195153768,270.4610580415891,14034.123761225535,2902.171524342641,12957.824604570013,420.0619066684224,81.34713918676478,2286.7270390330664,1865.5461008688487,43.9034
,,,,,,,,33,1496.5328823697098,11393.286364868804,6088.442297339508,665.3381084348266,795.1852229951472,8257.585716954301,1103.214091153931,9931.013388065416,6326.871635904128,8094.425213447039,1809.6128427361475,2939.182093666155,3875.473121042732,460.2832749564809,271.001498437114,14062.037769168392,2917.034153250818,13024.14037661397,422.2145802454431,81.7444034355501,2288.569057108833,1867.0616219370484,40.2134
,,,,,,,,34,1535.4649647592385,11796.630992074448,6250.033170701864,682.9687016194614,812.0971063377349,8432.774087508165,1132.5357653609972,10163.153954426298,6422.824256150668,8217.359055498946,1837.0661776379327,2983.754646828319,3941.053948762492,468.0712641114008,275.58007501610297,14300.03548910656,2976.2830087021325,13288.704284487329,430.774523055965,83.40361804138054,2326.968191253301,1898.379461109712,37.9634
,,,,,,,,35,1574.9850061034256,12167.107242528147,6421.274215686653,701.6135366250061,830.1001905793025,8622.57624383599,1161.7942470232276,10397.406882936495,6542.61400857503,8370.617181973652,1871.340871452175,3039.413729148699,4013.475436440424,476.6630637040812,280.6609391270653,14562.84574374006,3042.611851447431,13584.915320758812,440.3753987924611,85.28019374809934,2369.411708892167,1933.023860059552,36.4334
,,,,,,,,36,1574.1755087209594,12158.14545539255,6428.882002887717,702.4195037261005,827.0198138743922,8592.655806565164,1157.4151053614166,10365.147155250968,6502.216920888265,8318.892613291153,1859.7551494182133,3020.6243666045884,3986.702574756768,473.4743450319368,278.78146868934334,14465.763906528731,3035.1420454860618,13551.522802844996,439.2967547695274,85.06395978754468,2354.27756625396,1920.656218364968,35.6234
,,,,,,,,37,1644.7299621658988,12682.079090863572,6720.858596365921,734.2741972636371,861.7330319260913,8953.014359018163,1205.2742447697362,10811.289276424752,6746.298491501321,8631.117231699543,1929.5870746302385,3134.0345093858355,4135.880864307698,491.19329208223166,289.1943546064463,15007.153926983134,3165.6407882980307,14134.257307898082,458.18449228690974,88.71729270614813,2441.3337403257374,1991.6767071656889,34.7234
,,,,,,,,38,1640.491502165729,12615.99654468707,6690.184319397003,730.8696057589049,858.1388502890559,8914.233365298105,1195.9493846376677,10772.310091360345,6669.522741922839,8532.954531982992,1907.6259420809924,3098.3564883928934,4100.430891500164,487.001033502076,286.7382168387585,14878.564220026892,3152.7860301484866,14076.73088671359,456.314559575749,88.35055475902793,2414.9311658269608,1970.1621422847315,34.0034
,,,,,,,,39,1693.694631534869,12934.59534383411,6878.134727512264,751.4005741637695,886.120734057462,9203.253395658616,1220.765693818943,11116.1358999252,6834.896993518213,8744.848975839595,1954.9084221406588,3175.193350245805,4224.198013764071,501.71125598402506,295.3911344650254,15327.67641847233,3251.185091919239,14516.27282811788,470.5529185571857,91.10278531407909,2481.176651451522,2024.1774495602167,32.9234
,,,,,,,,40,1750.150885396546,13149.712920382422,7024.537005121013,767.4259352212634,915.0374462364796,9499.654344527466,1240.5778770509817,11494.503529619333,6987.707740398216,8940.751162332555,1998.6307058103364,3246.2046108057725,4356.620055189747,517.4176249915166,304.6463484610139,15808.163191602433,3346.789198842839,14943.134961868727,484.39606404779806,93.7799968963048,2545.843795296082,2076.956258499061,31.6634
,,,,,,,,41,1775.27729319539,13172.84775600372,7040.452977240754,769.2073820765239,926.0038184602856,9608.89932795598,1238.624209535414,11679.34105130353,7037.587232640212,9004.731403708498,2012.8948201069963,3269.3450121583624,4412.532705520182,524.0539766022671,308.56553551241,16011.17657652909,3388.4898287121705,15129.139527025922,490.4516577383722,94.93019332408196,2567.8626907891203,2094.9238217703446,31.1234
,,,,,,,,42,1780.1027499032089,13257.983882428607,7079.633747336128,773.4710533832616,929.4367079248286,9639.144021508497,1252.697988881662,11743.790313045549,7096.401509506953,9079.543913611436,2029.723685197829,3296.6611128895174,4429.872507207102,526.1288882256888,309.7683725243426,16074.065532450031,3402.555148075135,15191.99496328302,492.4660321196842,95.33273834411452,2579.302485140304,2104.262166950312,31.3934
,,,,,,,,43,1786.941379926543,13450.666685618537,7176.184500218431,783.9961254352876,933.2613791360244,9672.3744610104,1281.2866910456955,11834.356250472183,7190.825789517574,9199.823364901067,2056.7347390998666,3340.5367560506443,4461.613567006043,529.885604593406,311.9711638103552,16189.217259231442,3418.22756639146,15261.974910052722,494.7353615414773,95.77191287052597,2602.096930446068,2122.828293315785,32.2934
,,,,,,,,44,1752.710410942609,13621.714936463646,7215.336397846576,788.2358086557737,917.8616008317802,9510.48614899393,1299.0179677965043,11653.293340257644,7203.283010264504,9214.980634996666,2060.3027386850254,3346.316192622988,4406.824161411847,523.3872954664829,308.1531927123751,15990.39486656423,3362.0208458880224,15011.092939266457,486.6185160887496,94.19102057900623,2589.30823418346,2112.3828712791847,34.1834
,,,,,,,,45,1743.0487610365783,14194.0915797619,7443.487826267546,813.0022797766683,913.7687803108388,9469.8418249397,1358.2127877360003,11621.028120701205,7317.275570511067,9359.901274322565,2092.895494910095,3399.2841931824346,4406.640183715689,523.3562427574209,308.1380366183558,15989.722669583276,3352.982705684148,14970.635646730876,485.2911529456098,93.92620407946865,2610.81215460592,2129.8873347826025,34.2734
,,,,,,,,46,1749.569785698889,14727.138654611885,7705.916489554228,841.5438448892372,919.5537390363884,9530.041548901076,1416.1476460641145,11681.390131467648,7477.345650269929,9564.17213399884,2138.6754424548035,3473.6465426747336,4454.068744961179,529.0082382696837,311.45107490041585,16161.693688663216,3375.6290988194623,15071.80866468491,488.5760112691789,94.59800279087555,2656.827307139437,2167.424579152014,34.2734
,,,,,,,,47,1725.5625153370036,14739.35749229847,7757.086166550423,847.0867839590097,911.0945419157208,9442.353179818085,1436.135266057889,11542.756023434393,7515.872133915695,9613.389156985664,2149.697435968769,3491.5431962565413,4444.502580013013,527.8447690130575,310.8094364143876,16126.876043313434,3353.475728238752,14972.967463113317,485.3639196172134,93.93227518794642,2669.5464807164203,2177.791146466369,33.7334
,,,,,,,,48,1728.7621671593477,14717.909593458546,7809.931309314123,852.9735299597686,915.9495475078796,9493.673580479712,1459.5232129673354,11562.238897615816,7642.85001489953,9776.226327856224,2186.003351885795,3550.534113062273,4509.09044232463,535.5182660090613,315.3145517474559,16361.019710287195,3385.6923771593533,15116.62341920472,490.02942473803296,94.88326110130228,2723.5801497370053,2221.909273428268,32.0234
,,,,,,,,49,1733.2027474525055,14666.791937297758,7817.149072278793,853.8835091570991,920.2984207578004,9545.293756410156,1469.5788765054765,11589.323334339684,7756.728656574027,9922.379225268236,2218.615726090944,3603.437800634343,4577.493605574139,543.6455692683496,320.1103044432803,16609.096699819267,3418.6721718226745,15263.908289283529,494.8014392464643,95.7991038635812,2774.866932828631,2263.712919070692,28.9634
,,,,,,,,50,1745.342475765261,14597.01868025123,7830.56930073405,855.452113889765,929.2293032015124,9643.35334547138,1471.253965379234,11652.87074387353,7869.357210145442,10066.849422130435,2250.803303046753,3655.747060228875,4646.903873220553,551.8977328743254,324.9704483128152,16860.81860707627,3463.80469219284,15465.487988115176,501.33743801082585,97.10005143587642,2823.7418529779616,2303.613229335473,25.9934
,,,,,,,,51,1816.0780699620204,14939.92467759805,8068.580042751085,881.5709610815794,971.7461867293692,10089.92237578203,1507.7997895700105,12108.361464464277,8223.451022094914,10520.234019471618,2352.1140773823745,3820.2563963362254,4870.88350393064,578.4983183679941,340.60367420297564,17673.358231746206,3628.91532417858,16202.597453579552,525.2291609480127,101.71521463241196,2960.270454181056,2415.011188114925,24.013401
,,,,,,,,52,1832.7218854964049,14636.264999039018,7976.211671838198,871.659417798071,991.3005770016896,10299.13138676108,1473.2710808576946,12204.257705029384,8295.452510683292,10613.030479609237,2372.668284296725,3853.661762296516,4956.362093811698,588.6403141184667,346.58888885502023,17983.37539444584,3691.8485199844895,16483.690605156673,534.3537884891634,103.4008946577743,3002.0324520769764,2449.096145495926,22.1234
,,,,,,,,53,1875.7884334170567,14390.472496929362,7930.118112809213,866.8284186189724,1024.198253168989,10646.356222446017,1435.8881416784118,12462.56990272891,8432.224211581404,10788.984290262368,2411.7910103331706,3917.237409059078,5101.103521435643,605.8569964996799,356.7148713609091,18508.44973316636,3799.998827038051,16966.591318075134,550.0094673154223,106.51774399298368,3072.462653811418,2506.601117474577,20.1434
,,,,,,,,54,1928.5866482428603,14449.443355482072,7955.0698141436,869.61334429299,1047.2175518456256,10888.536844634353,1415.4525638426392,12808.09273088236,8515.45632450849,10895.815160119291,2435.6035151289043,3955.890558147148,5203.855469406182,618.0584625639747,363.898845216284,18881.43837129254,3877.504478047251,17312.604123375906,561.2411345122985,108.59564268772398,3110.542351788235,2537.648206872466,18.5234
,,,,,,,,55,1911.6579019546496,14373.625536457626,7831.806874828313,856.0593877097059,1028.9269691804532,10698.958281078723,1399.6221923345672,12705.363832204202,8314.223240506271,10637.616663268476,2378.0723192066125,3862.416273750975,5084.537153549843,603.8736170732325,355.5452114380352,18448.636717313333,3803.535323170567,16982.35034150785,550.4962755002855,106.57418347281984,3019.8013933163074,2463.608504640061,17.173399
,,,,,,,,56,1914.1115298690631,14526.851809093438,7825.91866384387,855.3126682953958,1023.0137063515864,10633.067941395386,1413.6563186202072,12718.236390995082,8195.627560686044,10485.390434625022,2344.117656939523,3807.320012994883,5018.081160248837,595.9663274984274,350.89443940622107,18207.782020121784,3765.258693687116,16811.39840784606,544.985619458972,105.53925585046842,2966.784971732121,2420.3475279985632,15.913401
,,,,,,,,57,1930.121534786359,14694.24937058514,7852.439281381585,858.1057096257177,1025.5732708101382,10650.045986560774,1422.8469684169113,12808.313822149175,8159.948462308994,10439.613188754627,2333.9097714046284,3790.74774799504,4998.309236323453,593.6405885641074,349.5184330761836,18136.214874392525,3762.1829117322254,16797.608732243618,544.542297221098,105.4281100522063,2951.6333874180955,2408.003115553048,14.383398
,,,,,,,,58,1986.7130970923367,15263.468611408223,8086.816073619713,883.6820738689331,1050.7592125522372,10911.028977532096,1465.3695718293327,13149.939290337696,8310.387643405265,10632.30697786056,2376.9499917641665,3860.631516456276,5099.26548378238,605.6297812881055,356.5685684127794,18502.582896476528,3850.964085637132,17194.03793073044,557.372135796784,107.91458229962224,3010.8262240975905,2456.2822501320534,12.853399
,,,,,,,,59,2000.1607804070768,15451.6840625171,8154.732138200589,891.0179293909335,1054.1902548728965,10950.2876295052,1475.42692710932,13204.24345920314,8308.828268574869,10630.31084759791,2376.519524532952,3859.920007438363,5096.934973975338,605.3408520048955,356.4268871505119,18494.16521101422,3863.9814802575206,17252.237147931726,559.2571344536121,108.3020461905679,3009.047295306257,2454.854171626519,11.413401
,,,,,,,,60,2045.5632106456728,15798.90864484185,8354.014173028461,912.7594015419274,1074.671341514541,11165.731204859134,1504.0036805658226,13468.99604030647,8449.309271628694,10809.989476260393,2416.6598281977776,3925.151956230511,5180.522802908376,615.2564920596584,362.2627292836223,18797.544681103587,3944.016961853701,17609.533587680424,570.8444040288191,110.53640825261272,3059.267248472476,2495.7977549640864,10.1534
,,,,,,,,61,2053.1711496357457,15831.461398362602,8389.87146112927,916.6189176479415,1075.7300228840406,11176.34578748953,1504.5839521896091,13496.092211690751,8421.62892888585,10774.51089047648,2408.767763386334,3912.3195811184273,5162.957728176042,613.1729337925914,361.0109374632975,18733.929696549552,3951.774750965521,17644.26379628231,571.9669504501288,110.74874906406065,3047.5981574922725,2486.2763180705306,8.893398
,,,,,,,,62,2065.869604213379,15887.31410929128,8424.943630479704,920.3834955483989,1080.6535508817772,11225.686771264767,1506.0580799345437,13565.561269609168,8398.924522899673,10745.542648947909,2402.2717854687844,3901.757786576786,5163.669261160237,613.2800023677306,361.089201468898,18736.563728560603,3970.300863901903,17726.815669061238,574.6365509013901,111.2597812003945,3041.1208379703603,2481.023571133844,7.7234
