Voll,Demand_Segment,Cost_of_Demand_Curtailment_per_MW,Max_Demand_Curtailment,$/MWh,Rep_Periods,Timesteps_per_Rep_Period,Sub_Weights,Time_Index,Demand_MW_z1,Demand_MW_z2,Demand_MW_z3,Demand_MW_z4,Demand_MW_z5,Demand_MW_z6,Demand_MW_z7,Demand_MW_z8,Demand_MW_z9,Demand_MW_z10,Demand_MW_z11,Demand_MW_z12,Demand_MW_z13,Demand_MW_z14,Demand_MW_z15,Demand_MW_z16,Demand_MW_z17,Demand_MW_z18,Demand_MW_z19,Demand_MW_z20,Demand_MW_z21,Demand_MW_z22,thi
2000.0,1.0,1.0,1.0,2000.0,1.0,168.0,168.0,1,1611.680458097238,13638.440155408693,7269.055173344584,794.0140685922271,855.7723454645866,8876.032210666332,1366.5403891019812,10776.746095042425,7212.871092512372,9226.67859758458,2063.0590477793894,3350.785298365911,4256.5458669001255,505.52824325300526,297.6659960094655,15444.561588129818,3178.974381425293,14193.690115126488,460.10878499012233,89.08221719997724,2580.3090931129946,2104.994282850607,33.9134
,2.0,1.0,0.0,1800.0,,,,2,1595.4238337962024,13343.187270240576,7157.951558536535,781.9718537318367,849.4118478033996,8815.023973067286,1344.8785407597552,10651.931053686643,7193.40772602076,9202.143259741835,2057.467393780987,3341.731534759246,4247.751541969044,504.49170238621554,297.05665547982284,15412.534924556488,3166.276325863523,14137.058187797382,458.27435502370287,88.75950621422322,2581.1925827070736,2105.741137319545,34.3634
,3.0,1.0,0.0,1100.0,,,,3,1593.6040251957763,13109.747040136808,7080.159078189486,773.576343061449,852.7048810588605,8853.881987736046,1323.0905948323923,10625.057307530416,7216.057980417571,9231.479393274169,2063.9742990314235,3352.265561253453,4274.1882557317085,507.6308469159053,298.87888366918287,15508.328239119512,3184.3642425716653,14217.739285399331,460.8872927221999,89.25484985634671,2597.630019038618,2119.166358499811,34.8134
,4.0,0.0,0.0,400.0,,,,4,1595.8885513225414,12744.894864265,6945.4863778003255,759.0193015781184,863.199841872314,8968.226984557881,1282.8877472036895,10627.163511811796,7223.473345631778,9241.56249307734,2066.060421365917,3355.672639579292,4315.876611895584,512.5733181792183,301.8009683392372,15659.475195473084,3214.7697001307365,14353.587049126814,465.3019643374339,90.0389225919864,2614.0950565834123,2132.611898518621,35.3534
,,,,,,,,5,1617.3232037003022,12407.60667187684,6837.425694414011,747.3879730164641,883.0737894155836,9179.392860448834,1238.0368532415778,10745.350127094562,7270.346502430929,9302.368180836173,2079.4698879670373,3377.480553354866,4398.221538591222,522.3758506592968,307.56306429825145,15958.167075079276,3276.396296893108,14628.7616116897,474.22356268805135,91.84064465726352,2649.107465419042,2161.2160931858084,35.893402
,,,,,,,,6,1659.9912515549186,12437.060881756202,6847.162562811687,748.5017824203029,901.3709475393975,9372.083914816314,1218.3216528593734,11024.302123910327,7329.50371431901,9378.348575023345,2096.3955812169747,3404.951353684806,4479.111457834109,531.9810970072027,313.2184390368654,16251.80934529214,3337.48214905868,14901.467565702362,483.0767516471225,93.47146366633208,2677.3352891683576,2184.2284487297024,36.4334
,,,,,,,,7,1678.07691156526,12617.345982014813,6874.85678219389,751.4595011876919,903.2047987786358,9391.677690302591,1228.6056430229985,11152.92525825783,7298.327824882892,9337.831260739968,2087.5012463332137,3390.4766983717336,4463.269497457474,530.0877177228502,312.1019768870285,16194.441114973632,3338.7902728878803,14907.316828527815,483.2324281845342,93.55213423479024,2650.818951683392,2162.5859661109885,36.6134
,,,,,,,,8,1692.018079451951,12841.30810297495,6917.881043457321,756.0711461986214,904.3139125714588,9399.318125476548,1249.6304483367803,11242.545471621224,7244.69279284059,9268.775569578076,2072.130800118809,3365.558482732328,4435.83558993507,526.8166379734944,310.1803244950398,16095.141732349146,3328.377518298551,14860.779846454976,481.7511972403095,93.2935861909328,2622.5503225303087,2139.515755495474,35.7134
,,,,,,,,9,1705.0474900235483,12980.733366031023,6936.7558705384645,758.0408590872255,905.9798047502852,9408.129928994742,1256.9268869669393,11314.719275595597,7208.405996009714,9222.235980219277,2061.749442174567,3348.703600546471,4415.449734204505,524.415368288904,308.7606227342955,16021.326684764192,3323.4697479133333,14838.8171890325,481.0424941407953,93.13399761758424,2607.439483982537,2127.202662705417,35.7134
,,,,,,,,10,1712.4457235736118,13156.3342431075,6970.424477929939,761.689038346931,905.7010409173464,9404.752472668775,1263.074099831843,11334.579379352028,7163.13180902482,9164.508273794789,2048.8100946745294,3327.6681672481022,4395.307698856838,522.022092950161,307.3439849130112,15948.286142830451,3319.335333187454,14820.386883508498,480.4264550232298,93.01688564930814,2595.179192921772,2117.190469667956,35.7134
